mean_count turtles with [ color = red ] ,mean_mean [threshold] of turtles,mean_standard-deviation [threshold] of turtles,mean_max [ threshold ] of turtles,min_count turtles with [ color = red ] ,min_mean [threshold] of turtles,min_standard-deviation [threshold] of turtles,min_max [ threshold ] of turtles,last_count turtles with [ color = red ] ,last_mean [threshold] of turtles,last_standard-deviation [threshold] of turtles,last_max [ threshold ] of turtles,sd_count turtles with [ color = red ] ,sd_mean [threshold] of turtles,sd_standard-deviation [threshold] of turtles,sd_max [ threshold ] of turtles,trend_count turtles with [ color = red ] ,trend_mean [threshold] of turtles,trend_standard-deviation [threshold] of turtles,trend_max [ threshold ] of turtles,max_count turtles with [ color = red ] ,max_mean [threshold] of turtles,max_standard-deviation [threshold] of turtles,max_max [ threshold ] of turtles,snap_50_count turtles with [ color = red ] ,snap_50_mean [threshold] of turtles,snap_50_standard-deviation [threshold] of turtles,snap_50_max [ threshold ] of turtles,snap_100_count turtles with [ color = red ] ,snap_100_mean [threshold] of turtles,snap_100_standard-deviation [threshold] of turtles,snap_100_max [ threshold ] of turtles,snap_150_count turtles with [ color = red ] ,snap_150_mean [threshold] of turtles,snap_150_standard-deviation [threshold] of turtles,snap_150_max [ threshold ] of turtles,snap_200_count turtles with [ color = red ] ,snap_200_mean [threshold] of turtles,snap_200_standard-deviation [threshold] of turtles,snap_200_max [ threshold ] of turtles,snap_225_count turtles with [ color = red ] ,snap_225_mean [threshold] of turtles,snap_225_standard-deviation [threshold] of turtles,snap_225_max [ threshold ] of turtles
0.04,22.761897339555873,6.325619328747376,78.11735686922066,0.0,22.473631092082872,6.072083334182755,77.65279923876338,0.0,22.473631092082872,6.072083334182755,77.65279923876338,0.5122499389946243,2.1769977726127148,1.5367159860840425,5.673240011810748,-0.000946191139058225,-0.006469955542856038,-0.005654535413560356,-0.011076078177908342,8.0,51.28146812645569,28.243525596677987,164.94743877760948,0.0,22.556788956632946,6.167857064167313,77.65279923876338,0.0,22.496661135590166,6.078760960922469,77.65279923876338,0.0,22.48025847422305,6.07254023259787,77.65279923876338,0.0,22.475321452751437,6.0721157034982856,77.65279923876338,0.0,22.474265972659573,6.072091056714258,77.65279923876338
99.144,17.6089832374278,23.421646414891235,97.26208439900032,0.0,16.716786186206402,23.019817209366792,96.58958105217863,105.0,16.716786186206402,23.32299223800564,96.58958105217863,16.588286951943008,3.3280177832577467,0.6130520278985765,4.708353620938142,0.12336581385302173,-0.01976775023253247,-0.0023877330441043686,-0.01580934545851478,105.0,48.84569925503832,30.973296316014515,152.42829905635372,95.0,16.9197538752822,23.335535727102116,96.58958105217863,105.0,16.72190368312449,23.320839488713574,96.58958105217863,105.0,16.718055614311275,23.32258227934928,96.58958105217863,105.0,16.717082616776725,23.32290109596795,96.58958105217863,105.0,16.71689076091833,23.322960236896506,96.58958105217863
197.688,20.84344837776495,11.324589445795883,93.65824863252215,0.0,20.692643770997556,11.204922720256981,93.51528634494014,200.0,20.692643770997567,11.204922720256988,93.51528634494014,20.085782434348957,1.7584430221621656,1.3463568644212975,2.25590684692262,0.05480612489799859,-0.003593488038058387,-0.0028499861796313962,-0.003417425201161137,200.0,47.294841470297705,31.43132621685762,129.25585824041673,200.0,20.692643770997577,11.20492272025699,93.51528634494014,200.0,20.692643770997567,11.204922720256986,93.51528634494014,200.0,20.692643770997574,11.204922720256988,93.51528634494014,200.0,20.692643770997574,11.204922720256988,93.51528634494014,200.0,20.69264377099756,11.204922720256988,93.51528634494014
193.804,12.676656044671844,13.885296188952653,120.94313104825758,0.0,12.229740974283988,13.217020586843391,120.91642972632745,200.0,12.22974097428401,13.805303120551065,120.91642972632745,33.56411154790159,3.3027829848564747,1.1124816359118352,0.42133975318744255,0.1438698219171508,-0.010550964641580028,-0.0019092727297886811,-0.0006382786118842561,200.0,49.796383739409386,31.166275276965795,127.59176020894951,200.0,12.229740974284,13.805303120551068,120.91642972632745,200.0,12.229740974284,13.805303120551068,120.91642972632745,200.0,12.229740974284002,13.805303120551068,120.91642972632745,200.0,12.229740974283995,13.805303120551063,120.91642972632745,200.0,12.229740974284004,13.805303120551068,120.91642972632745
197.204,23.323898362237152,7.728551130213504,65.97052204466274,0.0,23.16318436086471,7.5812772937657,65.49949962643736,200.0,23.163184360864744,7.581277293765703,65.49949962643736,22.092224514520947,1.8125796623197394,1.6183824029317213,4.286329050996673,0.06610550568809091,-0.00382796632693062,-0.003505713808320389,-0.011176117226435507,200.0,50.21466665312463,31.79915148527894,124.68564631582889,200.0,23.163184360864726,7.581277293765703,65.49949962643736,200.0,23.163184360864733,7.581277293765705,65.49949962643736,200.0,23.16318436086474,7.581277293765704,65.49949962643736,200.0,23.163184360864726,7.581277293765706,65.49949962643736,200.0,23.163184360864726,7.581277293765704,65.49949962643736
195.484,17.53092229044072,5.358749605207455,43.73550121931361,0.0,17.291718410414305,5.191376780311665,43.09081939774241,200.0,17.291718410414312,5.191376780311667,43.09081939774241,28.44633094091397,2.1376031567438667,1.70312087448047,6.478345931059923,0.10579868477895608,-0.005672932967595169,-0.0039764977763466144,-0.015303848397642006,200.0,46.40255178339707,30.456555255824437,140.5050812072132,200.0,17.291718410414322,5.191376780311669,43.09081939774241,200.0,17.29171841041433,5.191376780311669,43.09081939774241,200.0,17.291718410414315,5.1913767803116695,43.09081939774241,200.0,17.291718410414322,5.191376780311669,43.09081939774241,200.0,17.291718410414322,5.191376780311669,43.09081939774241
192.876,8.913289162256268,9.354362951905674,95.61765110583544,0.0,8.354676763459965,9.206737045151385,95.30565236114681,200.0,8.354676763459974,9.206737045151389,95.30565236114681,36.39105142751443,3.8473583752796965,1.4926751678729586,2.2819764518345766,0.16472596361541766,-0.013155487292620605,-0.0034985293244660467,-0.007331551445910947,200.0,50.16595871166259,31.78828983767036,127.21806253867197,200.0,8.354676763459977,9.206737045151389,95.30565236114681,200.0,8.354676763459974,9.20673704515139,95.30565236114681,200.0,8.354676763459976,9.206737045151387,95.30565236114681,200.0,8.354676763459977,9.206737045151392,95.30565236114681,200.0,8.354676763459974,9.206737045151389,95.30565236114681
193.668,14.428873065829364,11.548082604474978,94.10944761561115,0.0,14.036773173924468,11.444498659904296,93.94243259505919,200.0,14.03677317392448,11.444498659904303,93.94243259505919,33.96595024432557,2.968307122019048,1.1931244634760902,2.6354525712649712,0.14698103969663515,-0.009263170058819672,-0.002462738774329497,-0.003992390929524198,200.0,48.562172144246794,29.838314905011313,135.6961877330019,200.0,14.03677317392448,11.444498659904303,93.94243259505919,200.0,14.03677317392449,11.444498659904305,93.94243259505919,200.0,14.036773173924487,11.444498659904303,93.94243259505919,200.0,14.036773173924484,11.4444986599043,93.94243259505919,200.0,14.036773173924487,11.444498659904303,93.94243259505919
194.444,11.0297712819871,8.487705670135677,81.55239033189778,0.0,10.638654440971802,8.34012781222091,81.3407995892585,200.0,10.638654440971807,8.340127812220913,81.3407995892585,32.02984333399078,3.1623270723425434,1.3926928036594568,3.3292897751966435,0.12955176882830105,-0.00925458410752036,-0.003497944881270023,-0.005057830066494751,200.0,50.46686553012877,28.8920678372708,134.0874815729594,200.0,10.638654440971811,8.340127812220912,81.3407995892585,200.0,10.638654440971818,8.340127812220912,81.3407995892585,200.0,10.638654440971816,8.340127812220913,81.3407995892585,200.0,10.638654440971813,8.340127812220912,81.3407995892585,200.0,10.638654440971811,8.34012781222091,81.3407995892585
195.156,14.039463606799593,11.618729946990706,99.44902842291421,0.0,13.700776888623581,11.488348855402341,99.18084158826369,200.0,13.700776888623603,11.488348855402348,99.18084158826369,29.682379688967064,2.919186194771967,1.2775405939390592,3.067455033952208,0.11334901358421766,-0.008028825242911342,-0.0030943427191463813,-0.006386346345857655,200.0,50.883783233052064,30.42543348175814,146.08247070394935,200.0,13.700776888623595,11.488348855402345,99.18084158826369,200.0,13.700776888623595,11.488348855402345,99.18084158826369,200.0,13.70077688862359,11.488348855402345,99.18084158826369,200.0,13.700776888623594,11.488348855402341,99.18084158826369,200.0,13.700776888623594,11.488348855402345,99.18084158826369
197.324,23.196766307556995,9.74693294165704,68.5632352095649,0.0,23.04749076880952,9.621256052925887,68.19062587923517,200.0,23.047490768809567,9.621256052925894,68.19062587923517,21.526426178072366,1.653276940349571,1.4096200929706046,4.304026762618069,0.06331301300820806,-0.0035548840014864827,-0.002993116312329322,-0.008875005245105608,200.0,47.498465930252536,30.726504077292354,134.0081124162894,200.0,23.047490768809542,9.621256052925892,68.19062587923517,200.0,23.047490768809553,9.621256052925894,68.19062587923517,200.0,23.04749076880955,9.621256052925892,68.19062587923517,200.0,23.047490768809553,9.621256052925895,68.19062587923517,200.0,23.047490768809553,9.621256052925894,68.19062587923517
141.1,15.545947122361252,21.07280393859172,89.47325019955663,0.0,14.483223718954157,20.752369812498234,87.92065839810819,151.0,14.485181497907158,20.780838077842226,87.92065839810819,27.931380202202803,3.7320756176840932,1.0016456388443171,6.916388183078438,0.21035434166946695,-0.023148386431186815,-0.006329102585453633,-0.03548572289743837,151.0,50.59438047363069,31.969139823948144,122.77015043646547,139.0,14.86088805331651,20.95162804087896,87.92065839810819,151.0,14.483990455063623,20.775460542798655,87.92065839810819,151.0,14.485015173728096,20.780166816174415,87.92065839810819,151.0,14.48516206647792,20.780763090670444,87.92065839810819,151.0,14.485176403894252,20.78081875150523,87.92065839810819
195.396,17.2964470483015,6.245349858282051,47.73733306939361,0.0,17.01842148634785,6.058145692655376,46.89404374408679,200.0,17.01842148634787,6.058145692655378,46.89404374408679,28.722659765418836,2.5063560875334274,1.7407490587771495,6.7917765249774416,0.10782086113377808,-0.006595338002162796,-0.0044397698567437156,-0.019951438718748743,200.0,51.13385517077561,31.161485780524636,134.24968249158314,200.0,17.01842148634787,6.058145692655378,46.89404374408679,200.0,17.018421486347865,6.058145692655378,46.89404374408679,200.0,17.018421486347858,6.058145692655379,46.89404374408679,200.0,17.01842148634786,6.058145692655379,46.89404374408679,200.0,17.018421486347876,6.058145692655378,46.89404374408679
191.376,12.157626669064896,10.164815990936921,96.44169341095355,0.0,11.19510427981937,10.056315759167644,96.2977013939225,200.0,11.666650750272197,10.056315759167653,96.2977013939225,40.03851425814868,3.373626963003713,1.2404345236292103,1.8477904693411984,0.19784918158690531,-0.011557892460956528,-0.002577464574687107,-0.0034229864757571614,200.0,50.66097884339507,29.19122181701352,125.49022502547132,200.0,11.666650750272195,10.056315759167648,96.2977013939225,200.0,11.666650750272197,10.05631575916765,96.2977013939225,200.0,11.666650750272195,10.05631575916765,96.2977013939225,200.0,11.666650750272199,10.056315759167648,96.2977013939225,200.0,11.66665075027219,10.056315759167653,96.2977013939225
0.028,28.690585756729636,7.070412066461978,86.40061447656521,0.0,28.46802691567252,6.463258993462626,74.27475144863078,0.0,28.46802691567252,6.463258993462626,74.27475144863078,0.3836873727398427,1.428201904238807,1.3626404401572887,8.090135605713138,-0.0006631786108577725,-0.004271685396868793,-0.007371557306599773,-0.10698784239026993,6.0,49.923433164062565,26.86255085206733,137.02336680276042,0.0,28.59136427609078,7.265878581840438,93.97511606221656,0.0,28.540603402571488,7.017354774471319,88.3543167032706,0.0,28.512895420358962,6.803385351776414,83.20992182681391,0.0,28.48917662184821,6.61882984296998,78.50155261545022,0.0,28.478152725882794,6.536527976920682,76.29920317256992
191.304,12.289989451783262,10.4055808544124,107.36909601606213,0.0,11.682647370768013,10.246772138682976,107.19480980305542,200.0,11.739508093078793,10.246772138682983,107.19480980305542,40.156737716104615,3.6397767922729365,1.3935898991636555,2.2089364807620195,0.19948888782220503,-0.012939958882236695,-0.003752029796424866,-0.0041585306019831705,200.0,51.32402088207371,30.532991186408626,140.77473516118482,200.0,11.739508093078786,10.246772138682983,107.19480980305542,200.0,11.739508093078786,10.246772138682982,107.19480980305542,200.0,11.73950809307879,10.246772138682983,107.19480980305542,200.0,11.73950809307879,10.246772138682983,107.19480980305542,200.0,11.739508093078786,10.246772138682982,107.19480980305542
33.024,33.61214596646366,26.267369836197073,133.77502584856944,0.0,32.94569648015721,23.73005655233525,133.71865427605013,35.0,32.94569648015721,26.357638678290954,133.71865427605013,5.88892384056717,2.105555853684387,0.3763014342911857,0.889528410386783,0.04286737387798201,-0.014432454845453552,0.0018206062988818973,-0.0013475276299426185,35.0,52.27603098433369,29.65983054147315,147.81154740586499,35.0,33.14173684435802,26.199846066091773,133.71865427605013,35.0,32.946774060193064,26.356683590261436,133.71865427605013,35.0,32.94574921842254,26.35759344509119,133.71865427605013,35.0,32.945699088647004,26.357636464814185,133.71865427605013,35.0,32.94569695875594,26.357638273435978,133.71865427605013
113.628,18.64657912436592,24.278330882386822,115.97672718202132,0.0,17.759057719571324,23.360340761771692,115.91617641385464,121.0,17.759057719571324,24.2259082685829,115.91617641385464,21.70349317506293,3.3697974866194356,0.5029857256631721,0.95547500535335,0.15906494503912064,-0.019614945453195507,-0.0010600056616728386,-0.0014474287211052922,121.0,50.04730767038698,31.97270381891313,131.05386845541514,116.0,18.07379688744263,24.325533150935115,115.91617641385464,121.0,17.760354328958602,24.22616508881941,115.91617641385464,121.0,17.75907854017431,24.2259131502936,115.91617641385464,121.0,17.759058020054283,24.225908370568114,115.91617641385464,121.0,17.75905774933035,24.22590828207122,115.91617641385464
188.328,9.860156040888153,12.081995408539562,130.83315125434444,0.0,8.959064282268127,11.743372218720214,130.73612961174143,199.0,8.959064282268127,11.743372218720214,130.73612961174143,43.83939342646092,4.161571945200184,1.2235105049437698,1.5309756968061587,0.24212893006288097,-0.018864602933342436,-0.005550240290220283,-0.002319242452660671,199.0,52.07755315226248,30.19051857850619,154.99154026248317,199.0,9.286807894683808,12.193731008838734,130.73612961174143,199.0,9.135845524074764,11.946829840593987,130.73612961174143,199.0,9.051473089863428,11.829001179080194,130.73612961174143,199.0,8.995972229224686,11.77134993252315,130.73612961174143,199.0,8.975417895479174,11.754667947893337,130.73612961174143
196.344,20.009831994938327,9.0682411488835,73.19970653151636,0.0,19.769510403833596,8.913746022823657,72.8751834237143,200.0,19.76951040383362,8.913746022823663,72.8751834237143,25.536203006711983,2.2881961622555473,1.5229996813560402,3.6193801722124617,0.08606038496615927,-0.005707100907579032,-0.003669868311920856,-0.007731084126048206,200.0,51.84570981781181,31.067780194398345,124.93490445931933,200.0,19.769510403833618,8.913746022823663,72.8751834237143,200.0,19.769510403833614,8.913746022823663,72.8751834237143,200.0,19.769510403833607,8.913746022823663,72.8751834237143,200.0,19.76951040383361,8.913746022823663,72.8751834237143,200.0,19.769510403833614,8.913746022823663,72.8751834237143
191.428,18.263108820880266,9.73277922247017,74.3884914488743,0.0,17.010434771965308,9.611838556147104,73.68471374851369,200.0,17.854735838289898,9.61183855614711,73.68471374851369,39.6572920911148,2.956141102454336,1.2458509236372444,4.827841780762953,0.19672135554168851,-0.009639006837309378,-0.002863029003728053,-0.016519737817155232,200.0,50.76178659447896,28.611449986385395,137.75597414156266,200.0,17.85473583828989,9.611838556147104,73.68471374851369,200.0,17.85473583828991,9.611838556147108,73.68471374851369,200.0,17.854735838289898,9.611838556147108,73.68471374851369,200.0,17.854735838289905,9.611838556147111,73.68471374851369,200.0,17.854735838289887,9.611838556147108,73.68471374851369
150.908,15.839951168708856,12.710103650877418,89.74398635157631,0.0,14.059159342344046,12.234609727968758,89.49152322714109,172.0,14.064127552225889,12.241030829984782,89.49152322714109,47.677788707111894,5.229688137647751,1.4592607232336228,2.8530990953583735,0.42707588921422773,-0.038121849006765574,-0.00962401157218195,-0.006014106064318793,172.0,51.829505246466894,30.523165328711467,132.0877236662799,160.0,14.922956099631877,12.649493279150622,89.49152322714109,171.0,14.077678789267484,12.240781403426205,89.49152322714109,172.0,14.069705578641729,12.24554011094974,89.49152322714109,171.0,14.059556577422436,12.23468483484686,89.49152322714109,172.0,14.064246890470104,12.241051784453374,89.49152322714109
0.04,25.388737868709978,8.23374176952618,102.73540141530609,0.0,25.013506848286397,7.741045632533914,102.43584284326901,0.0,25.013506848286397,7.741045632533914,102.43584284326901,0.42708313008125637,1.9294368702998317,1.7303249637102414,3.000571751758603,-0.0009446551144818341,-0.007592328480563204,-0.010131383958171054,-0.007125023138250924,6.0,51.69486980217982,30.283915236181226,142.12642682912798,0.0,25.30756739214216,8.147635208618105,102.43584284326901,0.0,25.10123731694615,7.804402621025952,102.43584284326901,0.0,25.042689232959948,7.7527730490796,102.43584284326901,0.0,25.021805516076007,7.742978528749543,102.43584284326901,0.0,25.01670517999956,7.741631245656941,102.43584284326901
192.836,11.728531536884104,10.7743024831702,86.84425692376337,0.0,11.260636786379315,10.645807846976476,86.54555776007336,200.0,11.260636786379331,10.645807846976478,86.54555776007336,36.39199230600048,3.3851504137212833,1.3123566465911751,3.1167476925027224,0.16565218643498328,-0.01103522877973235,-0.0030462939181669173,-0.007109251514987377,200.0,50.5502457446429,30.623162490525594,129.18977317545085,200.0,11.26063678637932,10.64580784697648,86.54555776007336,200.0,11.260636786379328,10.645807846976481,86.54555776007336,200.0,11.26063678637932,10.645807846976483,86.54555776007336,200.0,11.26063678637932,10.64580784697648,86.54555776007336,200.0,11.260636786379328,10.64580784697648,86.54555776007336
192.24,12.761288997630158,7.974864778458209,79.34965527759114,0.0,11.985484150157932,7.818898994576621,78.94261557555433,200.0,12.303916830589712,7.8188989945766245,78.94261557555433,37.77023166463208,3.2967193239841897,1.4933310645394786,3.1928825675220693,0.17877482839725403,-0.010786095514012698,-0.003694369636556476,-0.009582807500071247,200.0,50.94977336389368,29.935251296925305,124.84037456611334,200.0,12.303916830589712,7.818898994576622,78.94261557555433,200.0,12.303916830589708,7.818898994576625,78.94261557555433,200.0,12.303916830589717,7.8188989945766245,78.94261557555433,200.0,12.303916830589715,7.818898994576626,78.94261557555433,200.0,12.303916830589715,7.818898994576626,78.94261557555433
194.104,14.579466020530644,9.663901474499012,76.59030679956626,0.0,14.197905427475472,9.541151549248937,76.24667738328519,200.0,14.197905427475494,9.541151549248948,76.24667738328519,32.73244848770075,3.073370679559113,1.2208353005101331,4.2047250999104895,0.13721691547064727,-0.009028105719876915,-0.0029134450604009284,-0.008193397409814278,200.0,52.734968260615815,27.660313498389158,140.88448208480227,200.0,14.197905427475492,9.541151549248942,76.24667738328519,200.0,14.197905427475483,9.541151549248944,76.24667738328519,200.0,14.197905427475492,9.541151549248946,76.24667738328519,200.0,14.197905427475485,9.541151549248948,76.24667738328519,200.0,14.197905427475485,9.541151549248944,76.24667738328519
0.012,25.519891643780223,5.501673736936833,57.25390133470984,0.0,25.272914127920718,5.193155761805149,56.40985109114704,0.0,25.272914127920718,5.193155761805149,56.40985109114704,0.14091131963046724,1.7984306070195897,1.650640701724936,5.988737477287637,-0.0002837805404886477,-0.005405249321526975,-0.006478395520033278,-0.019851626982478724,2.0,51.113156786127774,28.721242057065847,135.2873790829363,0.0,25.35552829202987,5.380129496022323,56.40985109114704,0.0,25.304838033614157,5.248335872905758,56.40985109114704,0.0,25.285143994888646,5.209426202184834,56.40985109114704,0.0,25.276378446231607,5.197274018841783,56.40985109114704,0.0,25.2741877535526,5.194676907340052,56.40985109114704
192.244,12.284440435255835,8.310429722852405,80.99575938922456,0.0,11.739560753522298,8.057295832657305,80.72890988182817,199.0,11.739560753522298,8.058215641729662,80.72890988182817,34.65880067169072,3.4521170747971355,1.5386161813143155,3.882722162502597,0.15648442375077998,-0.012445650546597692,-0.005714502551597014,-0.006374713861603869,199.0,51.523531848660305,29.702823305570536,142.02623643878223,199.0,11.818646331116181,8.13065050288552,80.72890988182817,199.0,11.767124792924083,8.062362608413022,80.72890988182817,199.0,11.748568146515122,8.057300021059874,80.72890988182817,199.0,11.741892988230719,8.057779834772527,80.72890988182817,199.0,11.740412612139314,8.058040610156828,80.72890988182817
196.88,17.305195679631513,6.99273515209369,55.11435257692314,0.0,17.10805991642633,6.8513805484608525,54.63745290344713,200.0,17.108059916426352,6.851380548460855,54.63745290344713,23.58273945070816,2.054093132654585,1.5406533241825837,6.111662107503296,0.07365007440119012,-0.004689964225482781,-0.0033642128834505693,-0.011373906230325527,200.0,46.78342898647147,29.91651909006356,149.83828333822984,200.0,17.108059916426342,6.851380548460854,54.63745290344713,200.0,17.108059916426342,6.851380548460855,54.63745290344713,200.0,17.10805991642635,6.851380548460855,54.63745290344713,200.0,17.10805991642635,6.851380548460855,54.63745290344713,200.0,17.10805991642634,6.851380548460857,54.63745290344713
193.248,10.188041599539861,8.284822580178785,66.51537186974718,0.0,9.716843811889023,8.136007243542124,65.83220466516953,200.0,9.716843811889028,8.136007243542128,65.83220466516953,35.22048403983078,3.4915391840456613,1.4806262400498207,5.291602419869741,0.15644563913022608,-0.01112354689494918,-0.003528015382396831,-0.016105289629702344,200.0,50.334994550465716,30.433489112809017,139.34073543406697,200.0,9.716843811889031,8.136007243542128,65.83220466516953,200.0,9.716843811889033,8.136007243542128,65.83220466516953,200.0,9.71684381188903,8.136007243542126,65.83220466516953,200.0,9.716843811889028,8.136007243542126,65.83220466516953,200.0,9.716843811889035,8.136007243542126,65.83220466516953
195.188,14.16686582481558,10.255114628558962,97.06264569551195,0.0,13.84593030132563,10.103242812320198,96.85252630734534,200.0,13.845930301325636,10.103242812320206,96.85252630734534,29.271977316197802,2.749475236123712,1.4474692401820393,2.1554523798276333,0.11257716123457975,-0.00760690200044975,-0.003604213842945693,-0.004984387164056709,200.0,48.99170051188674,31.023548834177227,129.8654220902544,200.0,13.84593030132564,10.103242812320204,96.85252630734534,200.0,13.845930301325636,10.103242812320204,96.85252630734534,200.0,13.845930301325632,10.103242812320206,96.85252630734534,200.0,13.845930301325643,10.103242812320206,96.85252630734534,200.0,13.845930301325648,10.103242812320204,96.85252630734534
194.444,14.38532840368399,14.654727769052197,129.57447344357567,0.0,14.003266148992791,14.554941098182361,129.57447344357547,200.0,14.0032661489928,14.55494109818237,129.57447344357547,31.953072841277628,2.9684728331552623,1.072835353601697,1.9895196601282805e-13,0.1295225843613499,-0.009034388683720423,-0.002367835165629032,-1.9418626052860198e-16,200.0,48.12842834686063,31.10103354434672,129.57447344357547,200.0,14.003266148992804,14.554941098182368,129.57447344357547,200.0,14.00326614899281,14.554941098182368,129.57447344357547,200.0,14.003266148992807,14.554941098182361,129.57447344357547,200.0,14.003266148992807,14.554941098182363,129.57447344357547,200.0,14.003266148992811,14.554941098182368,129.57447344357547
0.04,48.07432062659255,22.256944984024752,112.47611763195779,0.0,45.28520556613034,19.719040743665094,112.39445255092033,0.0,48.137850178995635,22.373705872661898,112.39445255092033,0.5713142742834248,0.2566927448318788,0.559587892371947,1.2886532426303274,-0.000947727163634619,0.0012852608071228877,0.002294799631686037,-0.0019521533315663387,9.0,49.437689806285526,28.725577186126138,132.81072281021642,0.0,48.075872635265014,22.2469229913913,112.39445255092033,0.0,48.13037683486343,22.36169842509558,112.39445255092033,0.0,48.13674078967312,22.37239599281988,112.39445255092033,0.0,48.13768765938556,22.37356534082916,112.39445255092033,0.0,48.137802348724755,22.373669701208502,112.39445255092033
0.064,22.00910177267867,7.855001677450225,87.27733473412803,0.0,21.67302197415331,7.578385614281133,86.95595276076185,0.0,21.673024530694132,7.578413952920319,86.95595276076185,0.6602302628628924,2.1740687003568033,1.6050318654433025,3.7456527029270212,-0.0015106801708827345,-0.007532373828629114,-0.006233953110511362,-0.007660860675563182,9.0,50.85034958401971,30.14321277881993,141.51748208888773,0.0,21.780452966771154,7.647154844754594,86.95595276076185,0.0,21.69068206472773,7.580988137262033,86.95595276076185,0.0,21.67604191869982,7.578401301578928,86.95595276076185,0.0,21.673332810968535,7.578414370479835,86.95595276076185,0.0,21.673062834939916,7.578420268889463,86.95595276076185
193.74,12.535786733725846,7.914640540859298,64.36145773590101,0.0,12.060712516812755,7.7772013960664435,63.950676799748074,200.0,12.148980492140142,7.777201396066447,63.950676799748074,34.11123568562131,3.0814881422994036,1.3756721110074346,4.495032650238722,0.14542965487447757,-0.009150899488491572,-0.0032599365450968207,-0.009782565205283889,200.0,49.68452275599157,28.469591207706138,129.2661819054916,200.0,12.148980492140149,7.777201396066448,63.950676799748074,200.0,12.14898049214015,7.777201396066445,63.950676799748074,200.0,12.148980492140142,7.777201396066447,63.950676799748074,200.0,12.148980492140154,7.777201396066447,63.950676799748074,200.0,12.148980492140145,7.777201396066447,63.950676799748074
193.468,10.825581902646693,10.95916027080426,105.66070884349834,0.0,10.398274422695579,10.833376908041677,105.48787516476168,200.0,10.398274422695586,10.833376908041682,105.48787516476168,34.30861372891687,3.111602415747903,1.3404141218893417,2.7272694487115348,0.15142168674698844,-0.010081533567153547,-0.002985426637001552,-0.004131482360230665,200.0,46.78766563557916,31.263812721493213,148.6962948488375,200.0,10.39827442269559,10.83337690804168,105.48787516476168,200.0,10.39827442269559,10.833376908041682,105.48787516476168,200.0,10.398274422695588,10.833376908041682,105.48787516476168,200.0,10.39827442269559,10.833376908041682,105.48787516476168,200.0,10.398274422695586,10.833376908041682,105.48787516476168
194.436,11.3857348151359,11.086069989047017,102.32268094424121,0.0,11.002707458323696,10.9766868927125,102.28041218346189,200.0,11.002707458323712,10.976686892712506,102.28041218346189,32.137920032260766,3.2058639373062197,1.1289131933114642,0.6669897947569406,0.1297391638266211,-0.009073102440787122,-0.0025951272135796054,-0.0010104086241988323,200.0,51.32600061326255,28.222907441865615,112.84760237820728,200.0,11.0027074583237,10.976686892712504,102.28041218346189,200.0,11.002707458323709,10.976686892712507,102.28041218346189,200.0,11.002707458323707,10.976686892712507,102.28041218346189,200.0,11.002707458323705,10.976686892712507,102.28041218346189,200.0,11.002707458323703,10.976686892712506,102.28041218346189
27.4,45.62691986627188,30.88950066978145,122.17523572815574,0.0,45.02581806138781,26.677236546556262,122.17523572815631,31.0,45.02581806138781,31.38589475641422,122.17523572815631,5.12562191348523,0.9878455580395586,0.8425328009215278,5.684341886080801e-13,0.05769845917534684,-0.010419736788008954,0.008756848874770006,-1.2108014742974532e-16,31.0,50.75891306069574,31.38589475641422,122.17523572815631,25.0,45.8733018122608,30.67021269459233,122.17523572815631,28.0,45.349054788078575,31.13830636306566,122.17523572815631,31.0,45.025820935548296,31.38588414486546,122.17523572815631,31.0,45.02581811393971,31.385894521281465,122.17523572815631,31.0,45.02581806743122,31.385894725941412,122.17523572815631
194.348,9.574496802789154,11.539192907982322,100.62055364648175,0.0,9.136207489369568,11.220635296307899,100.49030275659157,200.0,9.136207489369571,11.434923556761284,100.49030275659157,32.19557261488003,3.349521367675119,1.1927305994436537,2.055324374628608,0.13169221907550513,-0.010356925207349299,-0.002480719701416188,-0.003113567088995174,200.0,49.263679791358975,29.590042733314032,133.05302522899632,200.0,9.136207489369585,11.434923556761284,100.49030275659157,200.0,9.136207489369575,11.434923556761282,100.49030275659157,200.0,9.136207489369578,11.434923556761284,100.49030275659157,200.0,9.136207489369575,11.434923556761284,100.49030275659157,200.0,9.136207489369575,11.434923556761285,100.49030275659157
192.816,11.210408367443078,9.843772134358765,89.87359537994745,0.0,10.748182610258171,9.724676089416109,89.64801479082548,200.0,10.748182610258183,9.724676089416114,89.64801479082548,36.714985278493515,3.328839442110859,1.1726289740825218,3.240248477851837,0.16615792252676048,-0.010900976546407593,-0.002822147715670215,-0.005388283479653525,200.0,48.90333053665151,27.286058139186245,140.72918388402482,200.0,10.748182610258176,9.724676089416118,89.64801479082548,200.0,10.748182610258182,9.724676089416114,89.64801479082548,200.0,10.748182610258183,9.724676089416112,89.64801479082548,200.0,10.748182610258182,9.72467608941611,89.64801479082548,200.0,10.748182610258187,9.724676089416114,89.64801479082548
