random-seed,vicinity,K
92691.17560315761,9.0,0.8323758910350868
49005.05725884996,47.0,0.5713151067796782
26021.927242008504,50.0,0.462533697452186
61865.27970775585,27.0,0.6955236319880647
3095.3011359436687,35.0,0.47296216905450106
4282.638292545212,22.0,0.1424387809479077
18035.96190435498,48.0,0.5472050500296325
20249.681454333968,10.0,0.492394643833313
3561.5920106626136,43.0,0.4432390375809194
24507.528973607386,35.0,0.5219073167185783
21118.061022468344,39.0,0.6208188544265707
54117.57224764428,20.0,0.2778875989893018
28539.89474378515,21.0,0.8368274630755616
20644.8626319199,5.0,0.8587576582340299
80521.28987438176,3.0,0.6406975486604158
57380.01542036185,19.0,0.3892615421295472
6122.287176848267,9.0,0.4283845184296361
27760.68453997551,47.0,0.2015695777903324
19791.089159187344,42.0,0.5937614831826679
74634.99185251455,26.0,0.6232575755376784
31136.031565418176,47.0,0.331901746773035
58571.82926521369,12.0,0.5268640170713093
85302.6612332269,43.0,0.7415800353803282
96910.54638457487,22.0,0.7516328161959744
92077.20767775875,17.0,0.2353985254587313
90959.20367712142,27.0,0.2176227030013995
15291.554399340279,4.0,0.8005018507316185
87657.77911450941,47.0,0.3579195583378718
77508.68764063378,48.0,0.8005600449501798
48499.00083131881,22.0,0.7660620126620613
23350.72499666162,4.0,0.32012877736662726
12801.37040354917,21.0,0.11527546629738161
52723.014059391535,32.0,0.4296016092093209
1102.4714889926142,16.0,0.29568024134936177
6437.4578792108405,28.0,0.5441454855783688
71854.03930312456,6.0,0.31664176776069186
56264.168490686374,10.0,0.3940201393857373
80652.18527702638,17.0,0.7592648310496748
32580.262432144966,23.0,0.5724260629201327
89594.15120819249,30.0,0.711569946672475
45520.218691332506,39.0,0.5724675759119711
83829.65183295749,36.0,0.7266599923773251
63706.33950786498,15.0,0.5296143187987216
37639.89360998607,7.0,0.679422790773289
36357.083627885644,43.0,0.27004146537850204
92839.84112918214,25.0,0.4129654431961415
97970.7609645472,42.0,0.6903894727398525
25848.736187128743,7.0,0.25757411459143675
97423.77025619359,34.0,0.13137703833256806
32185.737641445794,49.0,0.2468061579666835
78956.2401374154,22.0,0.819365622264831
86823.16198269722,22.0,0.4574141307512364
64311.53828417094,20.0,0.3578607601440157
55940.93080406781,19.0,0.7626636524701499
19294.65699452882,39.0,0.5490832617954501
13901.554259492648,43.0,0.8672442143300677
48574.80245218062,27.0,0.4717520688058058
29978.793336866434,27.0,0.5967223575697619
18593.283103743182,21.0,0.2979244450251769
6237.206365358566,27.0,0.8402268256227324
98489.7133392243,43.0,0.2884741444429045
86651.522473033,33.0,0.34501544217852215
83764.84861642178,13.0,0.778910112543329
17563.193436534923,13.0,0.7333727886660167
96164.09966419655,43.0,0.6333414169894465
18878.449548207194,29.0,0.5391452766799204
57946.11284246665,20.0,0.15837311528774808
18420.491065021808,31.0,0.28442122670307746
57798.88319210172,46.0,0.3649155427005414
72338.6787407412,21.0,0.5088711375699537
63190.77917306557,17.0,0.23259776570603635
63935.333796112296,3.0,0.13242356220450216
9290.750270081406,10.0,0.37067785301966116
34244.29713218628,18.0,0.2436373782912904
49583.3342620487,11.0,0.5320971257843432
59328.50725327081,48.0,0.5972353568730976
89169.04910829476,4.0,0.634143442160531
28894.318578738632,41.0,0.6249552713421198
20401.19843430149,44.0,0.8749906767518161
4547.844759625337,32.0,0.6727195419275053
79164.51968016305,11.0,0.27903115717330085
56321.294316322164,13.0,0.4002434840909854
29783.649478203257,25.0,0.5524372873815019
92344.16586950919,34.0,0.35257746242553
47050.37351151844,39.0,0.12661349714108694
51029.72618053282,45.0,0.6608027516129138
95574.89547192109,4.0,0.17339415831930927
54101.12420229686,32.0,0.7624676933638986
97298.73961294982,32.0,0.6383360953937696
64754.555886539776,36.0,0.3954972411457045
85812.25129780808,17.0,0.10634857541085473
72881.10137202362,18.0,0.172473126771569
96980.74211631757,13.0,0.7660550257547735
96303.02419193085,23.0,0.37105736031221304
13891.734733942852,50.0,0.8175655613319127
14782.610007314323,11.0,0.10470776432756157
61838.7017084706,18.0,0.3604673369040584
16729.07180717639,4.0,0.6334954824667622
28965.515483655367,3.0,0.3451127119507399
96462.1073001974,4.0,0.5620442185585873
19072.127645910878,30.0,0.20805644322357397
5138.248654344853,14.0,0.7287321712603457
53888.75932803313,13.0,0.6125091755096062
71438.74490126886,42.0,0.641629705659243
96551.19853392788,20.0,0.8159142900203826
61676.53348498889,16.0,0.4042488209063272
70874.6391641705,47.0,0.8307274111035927
71829.66557943322,26.0,0.6964130201883151
50743.153391114705,18.0,0.6790436926053341
93962.07508174084,46.0,0.1095345900405743
88724.09245607037,24.0,0.48761829021519454
91125.1207233217,4.0,0.15793123865406988
37228.21484639254,23.0,0.15199510143867834
52367.65990718084,27.0,0.4753690096476788
80136.74028282166,29.0,0.5748031672869521
50172.4268867779,39.0,0.5790126897755615
8106.861058195162,6.0,0.19606479172003122
87400.22953490203,11.0,0.26291891807480355
20582.33481484214,47.0,0.37990002259231903
8281.945551442566,6.0,0.4214647478603233
53479.96076840892,44.0,0.5795764338271588
35246.97069425536,14.0,0.19163243803292876
69899.4419199349,16.0,0.3022034597354926
19953.67301465865,50.0,0.1973238568021973
3652.5439750733835,35.0,0.4394888422145391
98619.23518909878,36.0,0.45236590708963376
353.5866862511261,5.0,0.4469543157367103
51070.441537220875,28.0,0.48044391272026254
41556.707028916084,35.0,0.6072020227105741
8994.745712704567,10.0,0.24131417500788405
9244.129265962934,45.0,0.8502585489630192
47880.72016871322,4.0,0.7843801563908189
67486.09289141574,43.0,0.8588309821028045
43868.215120810986,44.0,0.7337000163378955
36889.13416508373,23.0,0.5594827156070287
36410.82624198581,10.0,0.43911217078057285
43027.013695130234,44.0,0.5613789030578812
83237.16200147856,20.0,0.2723044323046604
40894.031650747376,6.0,0.40927524841714336
87510.52546974769,16.0,0.5978738747714727
36351.121249868025,4.0,0.2927873828912787
4804.887492654975,21.0,0.700136243047477
69591.18162505963,45.0,0.8486603425487164
68993.09331431851,4.0,0.2098559126032538
96107.2786398291,29.0,0.8723313617139107
36180.42579092733,8.0,0.44608469103041704
91383.8812378709,45.0,0.42550699940163805
13295.91712690173,15.0,0.8294212206262662
99770.14137455006,49.0,0.585603143185513
82845.63340826066,33.0,0.3934520409981066
22154.388270395757,12.0,0.21247013850618163
22767.607753790584,7.0,0.2208398232502823
21242.854434097968,30.0,0.39626869417128374
87271.16835529674,40.0,0.38867183863023613
70359.0681657663,16.0,0.8690063934102302
25513.21765052624,32.0,0.5595793497134225
23915.82570569342,27.0,0.783884924066455
84516.54935797973,5.0,0.6202532204463018
59217.68820036796,47.0,0.6781963679215062
59532.663474368266,23.0,0.11862838648218102
81112.835918898,22.0,0.2587622024722468
29737.358574739315,33.0,0.5512181492372054
70032.78410779739,24.0,0.4916983447196981
51653.02711624864,7.0,0.43388631352170204
67907.69915852387,5.0,0.29410278516305965
88072.52362877576,45.0,0.2696432324696969
48046.18593385466,2.0,0.7278898318069603
50939.26546427519,27.0,0.6235314246401632
32738.404736065764,20.0,0.2646335998571881
37551.534153446395,42.0,0.34986556364804744
49970.877175596834,42.0,0.44669968027666607
86306.43799920444,6.0,0.4407545417248545
55503.54027168755,8.0,0.7650171641750397
2030.9321594131334,46.0,0.10294905192312785
7813.152799057533,23.0,0.3644900525257505
45087.06850300748,19.0,0.4130162257921408
53999.775656698184,8.0,0.8536170133331094
69401.4382744732,28.0,0.42055139813171893
43825.25129832799,13.0,0.10185880982575571
55519.62729527074,41.0,0.32017886684825847
48229.25168917887,23.0,0.17374562403947902
32322.788370117258,9.0,0.2579952971599918
94002.70497445705,40.0,0.8249486901427617
76399.90538566158,13.0,0.45381176184395755
47770.4788569152,47.0,0.19055983640549742
55853.49929686723,12.0,0.6337124718825333
7130.422322113994,43.0,0.7597594935170909
64797.019707541556,40.0,0.794829152911899
35049.13401184262,48.0,0.8686159873442852
17277.909942386665,15.0,0.3808383844632276
28395.555837989774,25.0,0.4097395726088987
30909.538751831424,38.0,0.7844706098016093
17504.256993939543,28.0,0.5918681300008056
81562.63191196349,29.0,0.1251591729535135
22170.720133545794,37.0,0.6802548689165909
84807.55160558475,25.0,0.49286032940709934
25169.05932501576,31.0,0.16960000222894783
92030.76025617572,15.0,0.13329916576901227
51082.01720150293,16.0,0.40424818002716556
3859.6053334480625,6.0,0.19108773214558816
33288.527446798,37.0,0.22306777887445933
53658.83280344634,9.0,0.6791388783532175
48692.45528952266,23.0,0.6966444488808696
31025.301978782507,25.0,0.8079476089387027
94099.14924928953,44.0,0.6485057322667617
50392.284909733244,41.0,0.6354001990891217
96417.00829225815,39.0,0.22270064716039428
22309.749882176053,46.0,0.5747090159551542
82748.00964955009,12.0,0.5749142456274706
23453.77685186945,34.0,0.8171240570948634
46742.15028026827,43.0,0.38868621958435157
15352.879220513762,50.0,0.8045323405963694
89768.24664599916,10.0,0.736845406413525
43317.98813785173,6.0,0.1366342594587498
68154.98967933122,35.0,0.2533938761889181
74721.79432216485,13.0,0.35367260205186024
82772.99717835791,3.0,0.2976968152398646
62376.92010081615,23.0,0.6232780986613156
58867.86660448283,16.0,0.8159018896059019
67616.27763613616,41.0,0.36479811532782624
55062.71780725931,26.0,0.5949706285114974
30830.743945470742,15.0,0.34555475770083854
83509.23596527326,48.0,0.8624504204303097
13768.031724106824,29.0,0.14667008202017168
62370.76809479635,21.0,0.7901925327087614
62071.88345924948,9.0,0.7759201294808892
17326.21325049836,41.0,0.7470682134323393
12992.129827855471,49.0,0.4082900735176741
42704.89827589484,42.0,0.8268294344170796
18547.710137934922,24.0,0.13822612241084054
14763.116244300938,11.0,0.10396918996702215
16017.124788543386,20.0,0.12293878385699913
69027.43307036534,41.0,0.1307958721646757
59632.413324713954,29.0,0.881662576178441
69106.73979082334,41.0,0.6958498798077014
55544.72014943094,49.0,0.5552782671162845
4917.657224094442,31.0,0.7288506840337495
92807.39765050504,3.0,0.5974707933306718
9668.324417690443,22.0,0.6237621481305702
4856.395719427219,31.0,0.4612266290632173
47980.84897782724,40.0,0.20147164157967634
15830.108387271548,29.0,0.1306285448061459
28053.86715299256,25.0,0.8960821245107743
89738.71266245701,5.0,0.8392584896827088
60698.262234475565,49.0,0.24744294988372026
52095.11044108019,37.0,0.49414720947307866
1179.5936674377747,35.0,0.10907283757637486
80732.04319846154,5.0,0.12943148221765632
95152.78242335493,7.0,0.16129110808122366
9956.131227514368,28.0,0.45992356689904745
75795.67847878004,20.0,0.5289496072435654
68650.54418833078,15.0,0.7329964092669647
43223.492819480445,23.0,0.4794585607226055
3744.4931217741287,24.0,0.7958958424327409
81611.53503636036,12.0,0.2839285552096409
24981.226785859926,42.0,0.26096708672632973
59844.34369446416,2.0,0.8374559286633122
56202.62245237351,39.0,0.42904593634415433
8099.688337178076,20.0,0.1567361255543437
89617.89525762302,10.0,0.554874922626095
85267.66347144567,18.0,0.8485092450239865
51115.00966835958,18.0,0.1888884279784433
49643.03390018492,40.0,0.34473803165547334
18254.91182778034,28.0,0.5657429919384973
49531.21129516136,27.0,0.6998266364177298
13790.481280806587,10.0,0.26872499643344216
30707.282207008568,18.0,0.44878172586566456
26090.102005063007,3.0,0.1216276593674147
62547.98381843432,6.0,0.24530869332388408
33047.31593504242,4.0,0.8114695911733351
52232.08605096784,6.0,0.17821483701634327
11888.84969890394,20.0,0.6027321327421726
57420.90056952958,14.0,0.21925735348610376
8333.972310810113,29.0,0.3197626327154815
24234.026155961867,35.0,0.36931056168213805
99541.73379896501,34.0,0.1209336590227954
94363.9213233133,30.0,0.47015062257040363
97.28478024122535,12.0,0.7078519912811543
14935.913739355266,42.0,0.38129912101391783
21801.69708223819,3.0,0.23359079678307879
98870.78139879793,38.0,0.3748062652428714
34595.53348448458,8.0,0.72500861096446
4572.744156822463,21.0,0.7310558772195641
36745.90292003977,19.0,0.19281414864076254
66522.59282183893,28.0,0.3406392109123436
82871.85232626802,43.0,0.30124228075593906
65575.44221748358,25.0,0.8251579704717744
60808.14131917035,30.0,0.6259118807348676
1347.3638872878457,34.0,0.8083045732616561
43462.08998766445,7.0,0.5368649215553758
21362.205906189225,35.0,0.3405034181866904
68420.83073013203,17.0,0.8496144765003711
19488.32172693301,34.0,0.46408781029720925
10527.536097893966,3.0,0.7074288404027995
91265.70086479251,9.0,0.2653223384430599
94793.17558685529,17.0,0.7248450932297396
58247.631111712115,8.0,0.12725248271034842
89888.48776256239,3.0,0.25015785309701577
81630.52639190707,33.0,0.3596488176086118
34207.85664488106,17.0,0.39874701709512295
19658.588225163527,27.0,0.4584097622725526
66075.42734005816,25.0,0.7052442707990062
24481.641680802477,23.0,0.6770923727408087
62948.06594764227,8.0,0.8738324061930299
60739.21655480729,10.0,0.22609564817363312
15413.789030898348,14.0,0.16243054276310354
93492.5629634009,46.0,0.6753642417913659
20167.303609487903,34.0,0.3607613719075714
77809.42612168826,20.0,0.46004909214049894
7634.268477768357,20.0,0.6077459715890925
2372.2901724747344,11.0,0.12280699643338311
47035.53686642815,35.0,0.32978032012819025
81562.80079763061,42.0,0.45028141263696997
71640.351846484,33.0,0.6805100873851515
70767.44319094229,19.0,0.45736635893187627
53685.95474108916,36.0,0.35024382679490484
8950.471425561618,20.0,0.461388342263917
52058.980985865026,21.0,0.18999303243681923
86699.195671407,11.0,0.7375814041625844
25934.359790028768,33.0,0.4664320061080587
91285.37246451543,12.0,0.32241984990674055
85421.44212462557,37.0,0.7730525641256988
78951.87179726563,22.0,0.89948262428961
20625.86814630166,21.0,0.2311354038182671
61335.88392365648,48.0,0.7896742200710367
15485.189809344265,13.0,0.7349948448573097
70584.98785635432,32.0,0.4411457905885656
62025.250905917266,39.0,0.34364554029013294
84125.74007538806,18.0,0.7148917508978494
41473.906934281935,7.0,0.5770853740156536
31605.54759614244,44.0,0.15852062646590453
99492.2957418993,36.0,0.6517646568231823
17321.899755183196,5.0,0.6029639169595167
96129.40499778575,23.0,0.16409076705762127
19630.661578358748,25.0,0.5188529094512719
96149.7722182985,49.0,0.22129415813780762
52377.35483638597,18.0,0.42895626794555597
9098.09423098346,4.0,0.560249331946752
43560.41561597169,4.0,0.4517265314604363
70420.2417195859,31.0,0.67706237254598
56422.300060953086,41.0,0.8349480964880697
2715.9956544741026,28.0,0.1703991313910267
94593.14937841584,8.0,0.4435819588598652
73439.60771095188,16.0,0.394139850800343
80407.52798364694,43.0,0.5049078023560049
93738.6129194856,14.0,0.5267759729376622
17130.48135732432,10.0,0.2810409953380682
34753.0978704683,44.0,0.23625963751154783
53734.97836936974,50.0,0.4732767024763884
62828.18106084085,30.0,0.7493147883893733
12313.72135118071,49.0,0.35560045197241263
51548.09255770814,25.0,0.22801356326373634
14157.342540288257,3.0,0.18618011434607037
77311.60504305105,23.0,0.29598246123803373
43640.224851653664,34.0,0.45490528626949944
81760.21826524785,46.0,0.7102081667081516
12540.954642738401,4.0,0.8126968030898797
17248.274361721345,41.0,0.8238719355282681
94418.64467320542,46.0,0.20914277536999634
74068.21635565262,40.0,0.26877998132369085
7567.688293366407,45.0,0.7336391351467402
41634.633103482425,21.0,0.5476944331622341
98484.69865629445,24.0,0.5570303792954361
1572.7283314900008,49.0,0.56043919717981
47166.229665096485,35.0,0.21849837413293038
38919.20681651978,33.0,0.44038600632359226
44657.88329486674,6.0,0.11072648854738887
75300.91777497252,50.0,0.8112998634353308
22266.333459176225,38.0,0.7959227060699691
50138.50165017923,46.0,0.16774805317629193
30568.628552061655,44.0,0.542388450892399
64544.647563368904,5.0,0.40658821626321495
29559.7379741696,5.0,0.48650749233082435
47276.80829994657,13.0,0.8529983155524538
84220.93208415521,38.0,0.8646890207239672
73267.32713814954,36.0,0.3458772216439103
76935.74252386314,8.0,0.4667310586165374
17415.847877098644,32.0,0.724839846085893
97441.60898859016,30.0,0.4662082489618675
91780.73541195503,44.0,0.17742891543249134
78255.94340190459,25.0,0.5999900749831293
6848.654742720129,20.0,0.5141206798498026
61247.63300634475,12.0,0.7435150920046047
88091.87117834775,37.0,0.46518236015243575
66908.31307572429,18.0,0.8619974098361002
28865.090495920074,17.0,0.46836842157158176
6325.74105898082,36.0,0.8029867404459671
17959.355002830584,5.0,0.3121466142205537
34838.941336433716,25.0,0.6328888023177741
95996.6961065916,22.0,0.24964672371276758
67916.52041315258,17.0,0.37413935431036816
74386.6163894818,44.0,0.25692090080678753
59187.393521124686,2.0,0.5210649804296755
68719.64739265062,37.0,0.8084729211076932
70149.15543206206,28.0,0.5115865533634304
98711.67592202732,19.0,0.17084560881881164
71668.89002023483,20.0,0.5992214732710548
3222.0117117511477,47.0,0.8835684959688673
11583.252666797682,7.0,0.5650842520214326
92115.95775447515,22.0,0.5131651185889854
54451.77021113572,40.0,0.37468673168111477
35485.688118263264,25.0,0.6998598254635954
32372.39925182507,31.0,0.3923681933477874
73620.04688397732,28.0,0.6170007749044208
76284.17233817412,16.0,0.4404481271743571
11771.47622000196,43.0,0.8749465535817056
44971.510414124416,4.0,0.46215728454850424
37060.78843246238,7.0,0.7942581978882898
50095.95867957066,20.0,0.18054150024908397
75196.44608186891,31.0,0.4271094887653675
82885.71594351198,14.0,0.8850997417357641
55877.45281636485,35.0,0.5350747537315169
28420.044233454155,29.0,0.8084509828350941
17024.46629507363,44.0,0.357361372864768
80478.02530674764,13.0,0.12282144244643778
11225.671480608624,22.0,0.7199400721343268
35245.37899379084,38.0,0.8317475073627693
70128.29624344273,50.0,0.2607244406783547
46926.94848435299,15.0,0.6301709180717131
99967.86593229247,17.0,0.7678483526788489
41614.37023075083,42.0,0.8566750252903945
88399.7632589453,31.0,0.5717697474562814
95762.5732207609,3.0,0.49251919425220547
71122.97331798596,11.0,0.7645771257821451
22056.672175147727,5.0,0.12004110715091301
97143.09587240247,40.0,0.7904964744271868
59450.450146396244,10.0,0.8286086927703821
2767.8700861686402,39.0,0.8262178275764077
99617.17990809333,30.0,0.3106705467055847
71101.06305279964,4.0,0.42136248444490676
77580.888981308,23.0,0.5616798796887048
88999.09057146277,6.0,0.44747613465788294
52970.69174790175,28.0,0.30292637077960893
10301.872293688528,47.0,0.2781386619952773
81071.83644457211,16.0,0.46808014023488365
75380.7048071019,35.0,0.7207931528562022
81422.78036566557,27.0,0.23836850827795653
57985.24774739032,27.0,0.3783458361344916
71937.09235213151,3.0,0.6621223734588313
892.8399124704873,39.0,0.3172093376000669
34138.485796934365,45.0,0.37327163940413666
16314.790374068294,29.0,0.6041219205427788
49228.89327160557,29.0,0.6070352478019947
37755.24045645335,43.0,0.6783185666543222
15974.116878762416,13.0,0.32762163265270133
29755.00385305175,34.0,0.679980785913322
792.9695619554154,45.0,0.24626977571119735
82713.67399641885,46.0,0.484224806424273
85041.19478088431,38.0,0.11499808252600374
30947.125040576535,13.0,0.835283186709967
14133.062116251134,22.0,0.5627129485262583
90897.95907876967,14.0,0.15810812281702902
31409.618160927064,34.0,0.8884197101867329
74040.80555493232,45.0,0.21313447559376109
51126.34925816297,34.0,0.5492240583109442
99647.534438577,10.0,0.605679407166726
9153.19239148429,23.0,0.7573559951590824
19614.22060543674,24.0,0.27394331602882965
11937.486553019024,34.0,0.513003278804883
58517.57465826018,3.0,0.19806975146214684
15309.64438577008,12.0,0.26728603142743756
70771.36774047371,20.0,0.796226743869897
90416.19070594435,39.0,0.22424956422317363
36511.36206995223,50.0,0.8042601544917093
69032.89738406726,16.0,0.7729924780005565
37433.93526306761,32.0,0.4867938058340918
80148.81120315263,31.0,0.1604428983596302
46164.312448473545,27.0,0.27017958491160315
31250.481367734603,4.0,0.2454686995583516
29067.959887915982,48.0,0.27897871573877
7369.418426745541,40.0,0.2024511207001929
19435.330336611394,15.0,0.38539959048257144
80937.3983638702,6.0,0.2852757425526089
87238.27581929161,50.0,0.7242421009964732
38529.17973816537,45.0,0.5324945429883323
94105.40114993234,10.0,0.3981744910870356
53519.994205254974,30.0,0.7258935143134411
45770.02167225245,47.0,0.554048691258681
44046.865335598806,18.0,0.687994460402536
46147.445951248825,33.0,0.45286239707332754
1928.6733409562582,13.0,0.2828294506732584
11305.956064485696,20.0,0.5422028701408753
33129.763466845674,9.0,0.5342371321961605
43189.10245191905,43.0,0.5777888748105438
4466.346222572947,48.0,0.7219192000300243
76762.85312039901,13.0,0.41529474274689393
47607.56416616194,6.0,0.8881406960424963
31257.068976743158,17.0,0.4568420270688469
39495.914804398424,36.0,0.8009368610334611
36144.690055669795,44.0,0.19618303688552574
67889.7787152466,5.0,0.4929643688383648
7738.6153250417265,37.0,0.6129236597391841
44298.199207911886,28.0,0.26704120945570187
60344.58249908434,10.0,0.32468544310260344
2277.025501728184,13.0,0.22601538559710868
12110.407378737184,44.0,0.6026511828347264
85930.38747191397,39.0,0.1399801917909744
97237.51780348305,3.0,0.8778458699873134
86275.93101835798,14.0,0.1295060379531089
24009.633842219122,21.0,0.7035330944202416
2401.659043394381,12.0,0.2833913439228658
18545.272868638036,39.0,0.29832758218381705
60621.1621889117,49.0,0.43980408837065577
73519.8510987355,33.0,0.2896809476577874
25014.132868397774,22.0,0.6732043372672359
89772.26740533905,23.0,0.6164335404252226
72545.95452805964,23.0,0.8899755015945536
4066.3139510093256,31.0,0.2135881714264407
29889.854105889004,26.0,0.4815242569646857
91096.65892316164,25.0,0.5702106024437902
42286.07287299978,18.0,0.2562366931877209
75017.41624835829,13.0,0.28519681338622094
9223.973907838295,43.0,0.20579807235444553
45424.82510758448,48.0,0.23889079396672017
40570.45104282981,32.0,0.16370113950120482
1391.3441089604457,44.0,0.3730060301012158
66934.41184884471,8.0,0.1741226416015489
91064.6234809806,30.0,0.7648478582176109
98331.18052832417,45.0,0.3715100832989894
48708.41978653086,43.0,0.154258396945954
41299.62605965346,46.0,0.47556934065305834
8633.579550924147,44.0,0.6964398507224566
78268.1377490299,46.0,0.34302697268091153
76904.89466136583,7.0,0.8259680570215541
99987.82944969278,6.0,0.8357280586327559
89711.2960047676,11.0,0.20547255186962135
34289.820927103596,25.0,0.77863800762346
2697.8594607778236,35.0,0.46774626800855346
90505.66383855006,12.0,0.6700116377914057
11441.776828403159,21.0,0.31960296729548476
45722.8310613499,35.0,0.7449384135671455
717.1784365052129,38.0,0.8462826796003333
13057.018867706467,44.0,0.411624075474223
50284.06565524138,46.0,0.6448511648992447
95395.71538532524,48.0,0.1451043109436433
5821.163515924912,4.0,0.7413719119132086
40465.855773387695,4.0,0.3019139419806921
12354.115685452247,35.0,0.40931110967312845
69820.2753079254,41.0,0.3785011459389044
96287.6391241249,16.0,0.2775261743662213
84885.34899482648,11.0,0.8215416913636135
79101.07545064315,32.0,0.14055544776413012
43578.89381448968,12.0,0.19667587665695613
66389.8424858065,17.0,0.22775191275673734
6041.365451991036,34.0,0.4375757288127895
13298.517506438584,29.0,0.5235425193487169
21738.588660770754,46.0,0.5308380037316592
84941.93772242774,37.0,0.19353043972899125
69910.50145522993,46.0,0.5419228448093534
60044.096556123746,47.0,0.667775811110255
70953.62539887521,45.0,0.27910185991407443
17765.57784059891,24.0,0.5034559970961403
67837.67463916486,45.0,0.5973365948529955
84106.63673655805,49.0,0.6684508736484018
9267.45906931991,31.0,0.5812240094781422
64960.729719579795,43.0,0.7395973484186936
25815.865350394484,27.0,0.456473453549198
78041.02986109599,23.0,0.7028253874396716
75754.35365412886,26.0,0.3065060420396251
38946.29267342828,4.0,0.4732511456523322
36092.39851488147,19.0,0.7776643517001491
11240.67122982364,49.0,0.5318866445107449
71503.19125698906,12.0,0.5072295013477598
47129.36537563322,22.0,0.7138527043832189
59224.27128445474,5.0,0.1025318988225016
22467.09598708749,41.0,0.40134479746943785
55155.966282356254,11.0,0.5625927609165876
26710.839931301944,10.0,0.11260586735780276
15830.376468675739,31.0,0.21407143476866547
39528.78369134169,21.0,0.8905775993418253
46104.618146999026,31.0,0.7014898031667139
627.1287571740801,29.0,0.6766274187430713
7761.666221372224,12.0,0.27469713969494014
4413.23664562962,39.0,0.7796912551872065
19224.946545377963,36.0,0.540924289577049
68675.64748692332,31.0,0.5870603753939495
9023.998765647744,31.0,0.8913658941335785
50265.743848070706,47.0,0.8569860564729416
31757.504450952943,14.0,0.3335000129909136
32900.88077029361,4.0,0.275141915298713
95432.83771132903,48.0,0.8891824769866481
93099.83975730823,8.0,0.6953362212763394
63249.850448896264,25.0,0.3663715839968037
61562.52097018996,34.0,0.47385921021233013
78246.95658704563,38.0,0.17900336566307448
66282.38477871283,18.0,0.553057401032878
83797.83358264991,12.0,0.43831054881868436
529.8770488265066,7.0,0.2149238808906856
86123.9464644781,34.0,0.5840297292824115
4412.826331887587,20.0,0.21655670734260843
10371.187286160728,27.0,0.24984748677474258
35493.29261696732,39.0,0.7550093759761438
12340.217195264013,35.0,0.7620958148135206
23234.707591261667,40.0,0.7726450701265468
73983.78848149613,10.0,0.5578492252198126
4143.723591812097,44.0,0.8942511316600483
22069.38517493032,37.0,0.36348467568373644
90406.9300228021,28.0,0.1100915386577043
59534.56296798369,45.0,0.3447011594434026
16302.906286293697,47.0,0.6515789914176792
29422.889720082047,40.0,0.3932886941533147
62387.47246520623,42.0,0.25332481289399233
26326.96799104086,49.0,0.424486242572236
44391.70846111686,3.0,0.13542406560793144
97753.77113839725,48.0,0.80418540068833
59324.20596211625,3.0,0.39775233279622946
76640.85376854206,30.0,0.5249348522431709
91308.99551418172,46.0,0.25837277670025527
96876.79637247136,32.0,0.6197506283913523
94428.38441326884,29.0,0.8257161359520172
87588.19213905162,2.0,0.17122462628180346
59995.322073225136,2.0,0.46486471989182665
84854.52983247215,14.0,0.5874321315450707
44365.17515025698,45.0,0.47778655260699443
80383.26672335179,48.0,0.29652991515384763
55617.09975517217,2.0,0.29359900543735834
55321.32276801091,20.0,0.7026116789018272
86811.320996579,2.0,0.5739311465332404
44697.56824410862,48.0,0.170783841816952
28179.558068780167,26.0,0.2079057274639772
77963.66920972742,49.0,0.3221512683628383
72650.23480401788,23.0,0.6167962675228172
9689.509815859476,32.0,0.2670930182020735
6195.684017227784,38.0,0.30124324700629257
33034.97631284905,24.0,0.7207546171290032
85697.15556870011,45.0,0.8816384028967152
67369.32480889918,48.0,0.4757214340633923
78534.96388803342,29.0,0.5128710759459043
72343.85800595317,20.0,0.1279480713389643
34500.79619862732,45.0,0.8794149827212369
66799.30786387275,38.0,0.8253238339898455
98910.46418837165,36.0,0.424897573648813
79244.27531912042,32.0,0.7222615142126618
13844.62323218618,22.0,0.6212961992479291
79336.04557365747,29.0,0.24134519620436584
30684.94610677773,33.0,0.7029019467686736
52471.34726645718,16.0,0.1467627699966581
85429.30136347297,28.0,0.7824454113604982
11399.568876239635,21.0,0.5972180498109206
80535.63846434749,16.0,0.39566596920163033
86709.10540811112,43.0,0.6000776815705442
99345.90673499515,31.0,0.6940993955909703
79704.14051250748,3.0,0.6526474557008495
29666.19260415878,39.0,0.6744267275111845
4674.264759443781,11.0,0.12040062715524319
70060.96644895728,25.0,0.5356298311404041
69498.65651822594,47.0,0.671402443268806
78510.51628971168,43.0,0.31913193750522223
39494.22864519183,7.0,0.27875576887199827
75961.68265682335,11.0,0.8430889584108687
13886.092598977477,43.0,0.49013285521659133
58860.81948275592,24.0,0.19154524092267478
25610.22569139176,42.0,0.2169400015574696
47855.11970878657,26.0,0.6538836577069003
44630.93080919715,38.0,0.7879163575903986
19025.760798205945,40.0,0.8368976807394343
18403.469537657107,24.0,0.5207234805977355
52483.5649578985,9.0,0.14655396092280332
7771.2930488119255,43.0,0.46801059778151977
56669.18959281099,21.0,0.7808567749651721
79726.86601803085,16.0,0.7600349199278156
97430.15133780122,13.0,0.6059547220674608
8546.542247884943,36.0,0.6419967069214995
49152.50184290625,36.0,0.4718110622426611
53026.63215253327,19.0,0.8772675571678618
19212.688803380217,4.0,0.23386212392484867
30426.94202583194,5.0,0.5458556883865194
