random-seed,intrinsic-prob-standing,noise,cone-length
22615.80974581307,0.14592164850518252,0.03684310157563797,1.0
35262.73396198928,0.24351143224618738,0.07154872789551978,3.0
38331.149679070004,0.4721073315050769,0.09165142972551947,3.0
39346.5018768683,0.6475737028354283,0.05243216268194467,1.0
38350.64870005049,0.14384414645801274,0.023274462981507704,5.0
36594.37773285291,0.34414724329489477,0.09666048133171294,4.0
75027.30966521121,0.541835097790644,0.05428409094669165,3.0
78976.9700257642,0.2877519453148921,0.04927989613965229,2.0
55295.87386240689,0.24922423422829745,0.031703591727376655,4.0
90690.8936449135,0.2010201336389936,0.08167981638148719,3.0
98246.01023519773,0.7767966467711398,0.008572298340791406,3.0
97833.93274220492,0.6687685415094191,0.029687169737494724,3.0
22197.14023218405,0.3073374083796192,0.045694585806129534,5.0
38048.648245511766,0.8496868489601771,0.05087779468830786,2.0
31038.99106488342,0.5605038193530459,0.02132843233084253,3.0
37743.78872541874,0.13908078759250744,0.055779507218429586,2.0
16066.906775384336,0.20592568047991966,0.08585364243174938,3.0
76439.29567775565,0.8192976381217225,0.05296378867382571,4.0
897.9699599312405,0.8870145083812364,0.09444992949690888,3.0
72053.2431584992,0.5487068825642428,0.007983437055009234,2.0
25259.56695331059,0.3814159019598635,0.033899990916309686,1.0
64314.43534350383,0.8361399186714893,0.05352158542593164,4.0
13911.700287321555,0.2221230093492512,0.007052182048597689,2.0
39377.697559086526,0.5804110467067154,0.03621353989225031,3.0
46447.18013933709,0.3717903575259598,0.09622539203232794,1.0
11475.752916420171,0.8567504959037601,0.005431384992131272,3.0
62600.93496989639,0.4848724204147432,0.0814976437847421,4.0
70439.03064968674,0.8483812872991797,0.02209549001753396,2.0
54008.74558556943,0.15191440469819054,0.031401890642909096,1.0
91155.45361174425,0.1558662829187455,0.059286396536530894,5.0
50132.402207209416,0.15539334260536988,0.06174023283395056,3.0
455.8951847127864,0.4480557979612908,0.012727351487480543,3.0
18094.167216671463,0.3679019922866349,0.040388026329120044,4.0
4189.993652750359,0.37445375882501,0.09201393808392143,3.0
88557.31198676555,0.1210127816697133,0.03786761529393123,4.0
27777.014755469514,0.7436072438521066,0.019161281089952045,3.0
22331.14065165419,0.8566901463902153,0.008354749490853663,4.0
89270.15752413683,0.6995383020792836,0.008253605160631962,1.0
96527.5589348357,0.3606557180070523,0.05169199657860246,5.0
14938.875789028563,0.445594753103692,0.08198753498317236,4.0
80190.30621534573,0.8492276914119844,0.036073002074893466,3.0
68897.31216192094,0.41785998309392014,0.03390413407407629,5.0
17023.261555526475,0.5934339327229415,0.0066698456470088985,2.0
27641.087854519938,0.48828563498708577,0.021548578741248936,5.0
88002.63328010628,0.3961718704153694,0.06567585192531618,3.0
9308.003126357735,0.7140053430051772,0.09529465295214554,4.0
19440.89297825945,0.7116561101106663,0.061079910471045974,4.0
62852.82395373374,0.16350496977549345,0.07986282453173427,4.0
22063.32974644208,0.1742588279177748,0.08385447073405833,2.0
44919.21031837863,0.16090030495355123,0.07252109613075373,4.0
20044.779290013892,0.2978429752159619,0.03135947634793589,2.0
86913.21655014025,0.1901933007469766,0.07407962126918968,3.0
67680.81718689596,0.6942493648088459,0.0721406679313204,4.0
29472.517221182967,0.46449886535389906,0.019692388054561083,3.0
67027.707377894,0.3629695508410322,0.009564972483555102,3.0
9070.254530876096,0.7166903212117769,0.06481533437909184,5.0
6413.347612884397,0.6573795445923953,0.05688850080418139,2.0
4047.615091215739,0.8716395881252721,0.0829027913392821,2.0
39571.94944170011,0.8641861091227337,0.07019814616019841,1.0
57777.638757477274,0.3633830303069616,0.07605642809287994,2.0
37771.97187171678,0.20726946212905661,0.04546774362666148,3.0
75033.65031077004,0.629901122175836,0.05254431724384698,3.0
30143.39801582607,0.8108977380531671,0.0864601885255859,4.0
31098.099986773967,0.24059003287598496,0.0162984843134661,2.0
93147.05053502561,0.83598081935285,0.08458428394602692,1.0
45036.35872802269,0.3014557298162098,0.09244882180585107,4.0
86198.80708158997,0.7664943467601341,0.04509727576557659,2.0
92788.91822217588,0.8423286492014835,0.0952039617723458,5.0
49394.26278633023,0.3379984714756088,0.06700649339433719,2.0
48959.98698716795,0.34878536552261413,0.03982270395155373,1.0
98243.67323994348,0.5817104738367223,0.042309619979680746,3.0
69248.97570832411,0.2316403840790051,0.09215008187146834,5.0
24582.521104107298,0.7014685367094161,0.05258508391365161,2.0
18748.581166223663,0.6941003872944483,0.0849278572994408,3.0
598.7344611600346,0.3310845336975091,0.09450143797093413,3.0
32237.339585987702,0.567781942313386,0.004072596101751269,3.0
70691.23397153926,0.13025159518105306,0.062271025149970974,2.0
47787.0002576321,0.33719268133048275,0.005889834016378459,2.0
40654.45616551533,0.35583950454512603,0.03262696498394008,3.0
70971.29891594315,0.42015577619274047,0.07771400723491216,4.0
47901.65546446931,0.8194649910591654,0.0632204039003258,2.0
9442.2245616279,0.7186797904815977,0.039876626113905946,1.0
3073.763300974549,0.53239185904301,0.06467904479230539,2.0
32793.60141074617,0.8854185503905692,0.03499987607162586,2.0
47505.10228383218,0.2250164883147913,0.01839187185077762,2.0
58919.05165106476,0.575333782351595,0.06586517156331691,3.0
93882.67310601786,0.2888537049785517,0.06911066120862241,3.0
76385.75601372232,0.31587783579148143,0.035445157120974326,4.0
97176.13782214934,0.4884402268287006,0.07600870365149191,2.0
60396.15817736549,0.49301507728179017,0.05049424793426624,5.0
63035.59804388042,0.839273025312491,0.05180968111686647,1.0
77042.34945104619,0.4444865702487272,0.07682790079071826,1.0
27078.905774507264,0.807234935762167,0.08800115373099986,4.0
83561.58447697238,0.749788365964709,0.03730301121791268,4.0
57738.15927989671,0.7468138388424681,0.02680366686729968,3.0
83919.71060312304,0.5476071187961067,0.08706761006202081,2.0
43224.22968702815,0.6468957428653767,0.09002162904178282,5.0
13962.363607837913,0.44301824632396125,0.09382840404649527,1.0
43958.746145204466,0.8599936669365479,0.045347326119703685,1.0
7772.191393711426,0.6769392495667212,0.009988502382899401,5.0
17059.52111608937,0.15759533886208274,0.002700681471143729,4.0
98108.56826458526,0.7756886124142103,0.01871010596231103,5.0
49939.311257624235,0.3443268870214672,0.026558896670407586,4.0
56269.22353183226,0.14604485094408404,0.08385191063427745,2.0
10707.720979269112,0.153149014850903,0.07702304987536768,5.0
93883.66377473019,0.4807225741341432,0.053980719513386316,4.0
40146.09020395347,0.3186382791573912,0.008481966545699937,2.0
6515.496309581193,0.42812300669889536,0.09921202310017362,3.0
45227.5284511787,0.8936893041970356,0.046720715788042946,3.0
57362.14764049015,0.6651277698821108,0.022414867899188395,4.0
17189.464171440144,0.22409626782873346,0.09549540747868498,3.0
71917.76289148816,0.21891835373607,0.09968249679558755,5.0
44122.90468634441,0.447859684514868,0.05116960647960883,3.0
35458.39998508225,0.764275119538454,0.014476014691072004,3.0
28218.79187512507,0.14836859250802706,0.015067854168326178,4.0
67848.04499009579,0.6593608476478967,0.0679777148544358,4.0
79486.80467490591,0.6345987940193216,0.00514401823405376,5.0
46953.867032614384,0.5235408284929884,0.010806483398415435,1.0
61670.281457880155,0.3773776902394278,0.09018855727900582,1.0
88949.22007045853,0.47968623196568216,0.01750885301884415,5.0
30963.09462480854,0.1128928624288995,0.02672960171885569,3.0
74018.72907685347,0.8748476497380864,0.0276371700128748,3.0
92456.89875543948,0.45235496845779144,0.07312268072694472,2.0
82835.8975634613,0.6362198122536747,0.0040102497781293045,4.0
8674.563973850858,0.4563868103296129,0.052016874630486466,2.0
71625.10193304908,0.538319111006561,0.008133696365079346,4.0
40296.022508355854,0.7586104547929894,0.08935258113370552,3.0
8218.236327732184,0.486291930160628,0.05601499243009274,3.0
92078.24902624573,0.529234773927719,0.002568889324407342,4.0
71791.01374910044,0.7566764137022295,0.09081744071346089,5.0
52599.53595173089,0.1452923181104894,0.09486579827558081,3.0
99932.28454418403,0.8030868006948667,0.06344399049309074,4.0
53759.49121468082,0.7875417087188822,0.08119565979258998,3.0
47775.812335304974,0.5187036751076235,0.06400193348311337,4.0
32426.619882216208,0.4241260620902051,0.06112629627690913,4.0
32905.56457294021,0.13475034824288823,0.04242932120901847,2.0
79343.7525264283,0.2603733071060865,0.056320522187360146,3.0
56538.787781811705,0.5969322567483486,0.028403870908584962,5.0
16470.501568082927,0.5788036839625342,0.042225156607442194,3.0
66844.33310731832,0.24739244015535303,0.048314707717300745,4.0
85603.03328385367,0.7645178374780398,0.08213851205918668,2.0
26683.674831406028,0.7118793607802741,0.031304431327121386,4.0
75281.93818511654,0.6427727263732812,0.08631607326406854,2.0
76550.0187250738,0.17655448241103075,0.08201615897477355,2.0
58226.25912948162,0.6262386323118302,0.07182161400115465,2.0
15533.274222722486,0.45906003011777774,0.09911654296654633,2.0
64327.15591238266,0.27389641969524564,0.05313574597532808,2.0
60357.12490438558,0.6036121123476328,0.026807132427723604,2.0
20569.941688134903,0.6982913415649389,0.06885040745036002,2.0
76767.21391936847,0.3142202610504806,0.0510721005961936,4.0
98197.51650664653,0.8847882561021853,0.0830736057553247,4.0
94478.20721694318,0.8484214018861378,0.020550452174785683,3.0
555.6153795133248,0.8902399825965635,0.006269602812131881,2.0
18767.64320613646,0.24680006616522665,0.08155502984343985,4.0
584.3412609090052,0.2218384552389069,0.0805417619454539,4.0
27731.568271083102,0.5034905889139873,0.05567313182715731,4.0
32581.126382136215,0.3850682582347822,0.023522324648346506,3.0
82223.75730732114,0.7571040457007756,0.07128277683930805,3.0
30912.88337183693,0.701634572463761,0.02565791846800798,3.0
49233.723747512515,0.7198738526027643,0.013861193852176747,2.0
63754.07418429253,0.30602694585471457,0.03134468288822805,3.0
67327.64394455632,0.2589996631246555,0.04403721299391847,2.0
80494.45379884678,0.2098715802949153,0.031483019802635515,1.0
65327.042818092734,0.8572715267152252,0.05753585662362877,2.0
77462.0616751282,0.4671560209949319,0.039485559869263775,5.0
54206.36419688507,0.45191145780925546,0.0020244979143219433,2.0
86581.95120482157,0.44953080131184175,0.04246727626461744,4.0
23403.566534355137,0.1379807512691408,0.048879540884361465,3.0
87632.95152806566,0.5330657873409187,0.026070238846708862,3.0
5354.04834137455,0.5148470190498114,0.043837456186674666,4.0
3452.9234896652006,0.4776483944858495,0.06683012294303217,3.0
53427.1251185739,0.4029628970661018,0.05007157400364135,4.0
87266.33087965916,0.19090784426843196,0.07351247746911402,2.0
7466.964680879532,0.19532036386728127,0.088239532672984,2.0
15167.30182421329,0.8088642902263996,0.05534274694361377,2.0
72270.06188530172,0.7219909243565966,0.019874177455235644,5.0
95254.52778947231,0.1571496431632876,0.045982379662172,4.0
74080.78253164247,0.4346625007237861,0.08410318185774453,4.0
38087.228157518926,0.7663922682256855,0.09886341873789795,3.0
61517.86689080224,0.42136105913779587,0.0019275840703063874,3.0
74155.81243254105,0.25980085397885055,0.0801934528026032,5.0
90971.3049670807,0.17875610240914536,0.04741765886270354,5.0
39050.8503433301,0.5019480724254246,0.02753152281076984,2.0
34125.38675191488,0.8712610762289632,0.0029887994019136667,3.0
5763.280849730049,0.10643263097789024,0.011040225243875035,1.0
78898.44688271049,0.40479449563720526,0.059605804341109986,4.0
93541.60037978664,0.28080687509573937,0.018676159703443718,2.0
57847.24959992448,0.39852320083516013,0.02340794655169344,4.0
63929.863110278224,0.19891236773590615,0.029919193419649173,1.0
83196.25234497912,0.33614465278309824,0.01020611429595003,2.0
14881.01835241407,0.2752077075478656,0.033460192097778,2.0
60366.05585144578,0.7246072579211787,0.03885195544981301,3.0
18025.743993661654,0.1359789964800321,0.08446045292751796,2.0
90265.30414805037,0.41429971692484135,0.05696314578313491,4.0
21533.60606780902,0.14171223520006812,0.006730408520744158,1.0
44165.60898939433,0.7476616634906209,0.028312970193108022,3.0
51028.263009108516,0.8922166906056626,0.05002373881529089,3.0
64246.220470895074,0.7895660467308089,0.0034879533689921027,2.0
87702.21525683196,0.5965072114111547,0.03824058912904095,2.0
55839.92054772152,0.6388119126882241,0.02916633209349816,4.0
93418.25326529934,0.27427475778195776,0.07654728515516884,3.0
36701.70797992163,0.7905954967215241,0.07812046209554707,3.0
86027.00623882204,0.6453203672271922,0.050544339837896794,4.0
1881.7945763400446,0.8966503006546316,0.08078231118931811,2.0
82238.47021376056,0.541307868233741,0.057202864710695446,5.0
95026.826574532,0.47316930227750853,0.07323858342659642,4.0
42500.63715325989,0.5854473690060289,0.09601558212279175,3.0
58257.991618085674,0.21788111541712088,0.014240548691868327,4.0
45076.31627024175,0.2652364304258904,0.030578007731951996,4.0
85872.73267761801,0.11215738768419295,0.08058756274694004,3.0
12355.002705514074,0.2795134137801806,0.04087158634173671,1.0
47506.460406555576,0.713439931861941,0.07426929177173444,5.0
59197.89920443017,0.5579107110990319,0.004142123849265445,3.0
68080.8375190814,0.2811145202792149,0.0643959373422417,3.0
47958.9654958202,0.16585739133742966,0.011509575740834022,4.0
552.6655498230112,0.7938213438893328,0.05171464062602291,5.0
73966.73536833964,0.7417046770993443,0.05709468123522056,4.0
818.9866754552822,0.5003998912524674,0.07084104023345478,4.0
95176.48156017119,0.8619649199983458,0.008762935236798164,4.0
18519.571098126795,0.30197391616070873,0.04516049014986728,3.0
42624.265338555466,0.6539272542234105,0.07012894989920594,4.0
99476.34546096901,0.6133967879844231,0.006476788237486742,2.0
83246.1125815593,0.28639018972637387,0.08822997747795219,2.0
51276.52833442578,0.2256062683066311,0.07282010851246533,3.0
24007.737848922356,0.1478382252419002,0.0039012382369818413,4.0
15494.598469583345,0.8015682577306893,0.052012271411602556,1.0
4224.332395435228,0.5610995331568195,0.09953001354334678,4.0
52896.9810168424,0.8055725884658912,0.08554922283063515,4.0
51296.48734639504,0.5744483453625692,0.010977996875592956,4.0
61273.296473886556,0.6323560510371884,0.028455843208994826,2.0
35621.22070261969,0.49833125803588285,0.02343271372633019,3.0
3005.0909931256283,0.7250394777453927,0.05728743961037633,2.0
3499.3224199954384,0.8558888214401361,0.04650379382545992,5.0
66048.80483803415,0.7996052677383593,0.018389565643178785,2.0
5295.3380407392315,0.33161421299768534,0.03804691902787363,5.0
74062.48765839955,0.46943168568278704,0.07831487569716852,3.0
18763.791272755167,0.6897541480599585,0.011501993303207437,5.0
94932.478281541,0.5436828582833688,0.025666283522085144,5.0
34307.98239706845,0.290693486852647,0.036156433692106915,2.0
28201.709875029173,0.5399138424431157,0.018659762538729873,2.0
38921.40888230429,0.7456294176783124,0.030800389439750653,4.0
73122.84270169577,0.2120742550520377,5.829905849938922e-05,5.0
32398.716095277035,0.8775544969534071,0.09530060457506279,5.0
28993.575796084388,0.8194570109809491,0.006612613207641649,1.0
69384.78393571911,0.40331167061725237,0.017635629627527485,4.0
78107.79374630154,0.21219143393201811,0.007214779463115906,2.0
34177.49929132682,0.4789502317789984,0.004656467373479767,5.0
99159.1563008807,0.47379214087841526,0.08980459911705994,2.0
72935.69672454186,0.863812243701018,0.09722733636392694,1.0
6182.525061025405,0.7497776616867934,0.03983600677605188,2.0
53935.71089282337,0.452629247317179,0.049886282028476864,4.0
59573.20080413252,0.17212116496542373,0.03885427985502248,3.0
43906.696233410745,0.19594107022724636,0.0630246084115766,4.0
68646.08685254166,0.5445870429041186,0.08270514355911428,3.0
81896.95831775991,0.6849858726687216,0.0801576684334911,3.0
5307.255739163514,0.5883510102243299,0.013402064079186017,5.0
16506.536850083685,0.8219246586819764,0.05301651140737129,2.0
60668.43014318256,0.3366069700470693,0.012256171803293171,4.0
8.172585805331115,0.31883827539035337,0.02246647157096814,1.0
73912.7899236758,0.23036254251942598,0.08437598261167421,2.0
39363.648231318504,0.5710657800612668,0.037444591379905814,2.0
45201.29293649406,0.3993065931297698,0.0563511989846337,2.0
34143.20529112902,0.6755051785284978,0.07670681712990834,3.0
98044.61328559677,0.4674653500000452,0.021731713787674446,4.0
37880.79307935102,0.5055036152680478,0.03810168858859378,3.0
4730.628755442624,0.8342469703002332,0.062348619262600324,4.0
73010.14255059307,0.7026613883859384,0.03858708006888411,2.0
15868.163242169068,0.585327390413313,0.0002815883165524502,2.0
40763.30142104115,0.8231283269216377,0.05731680791374288,5.0
67681.9603754073,0.273576834760106,0.0653432366696054,4.0
1754.633765086097,0.8212790526564481,0.01735052256960127,1.0
89686.18834393041,0.5590285438071135,0.0864277337766199,1.0
94446.61420281598,0.7494749726236057,0.014145304808663939,3.0
36622.98788077204,0.10100850581301479,0.05977519764538543,2.0
4748.972903892855,0.7904006229522954,0.04034328949211305,5.0
62593.36221840726,0.41597502672104736,0.04470666208496287,2.0
34755.20350485024,0.6405543817921182,0.0041055981367659755,1.0
48078.704806835136,0.8356428245488753,0.05058051232768338,2.0
87457.26748113493,0.10853469147649736,0.07629325905151672,1.0
16661.528460624584,0.6998195278468459,0.0926788955993088,1.0
84853.80069803273,0.723237932124854,0.07906658290165264,4.0
16698.637351937126,0.2691936788066096,0.03661085876201583,3.0
66767.68936501206,0.39699802666514106,0.05501212295307156,4.0
64147.55241001953,0.86994907605626,0.050196427482738386,4.0
48609.36325372801,0.5402451910873382,0.0956227936265634,4.0
94917.6132983158,0.11805831521523463,0.018172903105744077,3.0
68201.48401895125,0.6531117334274388,0.0701675810105633,4.0
84271.81775816184,0.38531619638192827,0.0794419200596636,1.0
61522.77289508655,0.2598506755204242,0.06326315338844987,2.0
44948.58732778759,0.6108990914607058,0.015017217848601239,5.0
67153.84313155689,0.5928653800727565,0.024174944444325643,3.0
72812.76302325657,0.28502771121338233,0.02657377897625869,4.0
14489.938382543834,0.7951365714393983,0.06489063852991352,2.0
6936.3547238377305,0.5365193080671617,0.034195778146629344,2.0
68362.55625975867,0.3023319870609294,0.09432180935381057,3.0
8902.325682921008,0.7148591928723164,0.006950230120354595,5.0
1544.7666071663803,0.36658510149743095,0.04136199136571117,3.0
70978.32038286695,0.526929987213143,0.08407351514634999,4.0
57457.8445495769,0.4320832901206605,0.0007133944380323887,1.0
90563.27029304516,0.8754395143757712,0.03583618548448606,1.0
48797.41775472739,0.6508793262895606,0.07960205007530097,1.0
5951.701294990395,0.4453499377415747,0.08109883544191734,4.0
8373.496375438357,0.3293801015354021,0.016090854297057068,1.0
40298.4987562216,0.6526320367103636,0.07367013273359689,5.0
97391.46360503018,0.7548947220491008,0.015241873157999375,2.0
57295.70629991597,0.6128652770078424,0.07192943967485636,3.0
44877.025681076775,0.31546539762722403,0.08924659518450241,5.0
651.2916169875955,0.2904822132649698,0.0875146985592396,4.0
68937.61828913828,0.2290654205905545,0.03138794056488311,5.0
56327.17410528695,0.15823952165220484,0.03025624082136054,3.0
97453.52587626694,0.8540339708872978,0.01633862218041271,4.0
12906.65018908942,0.6058771302064607,0.021740039142166812,5.0
97156.17608187927,0.5668316363154132,0.07582661284539041,3.0
6587.598812064187,0.20268519659624593,0.055955399886892056,3.0
80452.26327833916,0.11091659706276857,0.08558821008393626,5.0
48802.33471429357,0.6338478706088703,0.000414902104226067,2.0
26117.459478805522,0.12358934756524285,0.09788699262279643,4.0
21264.177541312194,0.6308350308094053,0.006825000791343106,2.0
42726.26669739212,0.17290299718020163,0.09302784231176756,5.0
21836.709900522994,0.7578324966075263,0.09994832685860806,2.0
13734.70235302592,0.6612865528352204,0.07498731640817997,4.0
39719.52209991782,0.14415521077340784,0.021444635818233138,2.0
84195.81802221431,0.3554646343770962,0.07630641768129261,2.0
42518.53311331172,0.8205283713712476,0.03586250903688964,3.0
88760.54601539046,0.7036750321151467,0.060572896917105684,5.0
7073.494730712123,0.23385222925776583,0.0024063401609902505,4.0
28253.381044962574,0.201550301603801,0.056377192428010925,5.0
7728.435823242967,0.6630544509573544,0.05876800629117848,4.0
39929.509574737436,0.3987444677369315,0.028055887095313037,5.0
81616.04678993292,0.28782910907572,0.03360220555479298,3.0
12170.010587931532,0.40303448201774106,0.09942879209112232,5.0
72486.6153886843,0.5586443925875318,0.09758839475976148,5.0
60456.791155491366,0.8826948062807439,0.08678477941442862,3.0
44107.28037564684,0.4717772955457574,0.021312341941346735,2.0
99641.88641732735,0.25394623428917085,0.0032578280191946085,1.0
18431.65732043557,0.16296056910694257,0.01640019592930916,3.0
47286.75715489055,0.6473760234208502,0.012437646205724974,1.0
36706.35503485827,0.7267254378232825,0.05072586689875508,3.0
50454.819091097444,0.14453517675344935,0.09230994370180332,2.0
10024.81812913257,0.2805879312645396,0.054642207286420386,1.0
81412.52783537384,0.6297538031575736,0.019454634520264337,2.0
1784.8065364391828,0.21683366651006689,0.05305415901305093,3.0
97417.01803095617,0.29212713324160455,0.060476722142402364,3.0
48298.648609684635,0.8926945881258737,0.04190435066195535,3.0
91447.01548748382,0.7180444767061969,0.01818667874258081,5.0
61302.01956716313,0.6786422808471962,0.04307160283335207,4.0
64564.39784549874,0.39373688183159483,0.08414419531857971,2.0
63296.527931942255,0.21524135024630928,0.06477267961253493,4.0
37595.13934310541,0.7332673262199835,0.03983311433082468,3.0
6430.030005329834,0.2668047467643371,0.013267297818075697,4.0
67423.6968562027,0.5047680488985862,0.03341298425720384,3.0
40948.91584864451,0.35796567599929474,0.07899901217133437,3.0
3293.444534909299,0.20136555751963653,0.019728612154651073,5.0
78063.15341977378,0.7659639163646808,0.037762572652921725,2.0
79143.87460387681,0.3871431247007524,0.00825142650181715,5.0
20184.91902029163,0.6363558687175933,0.037190171745975824,4.0
61995.28731177195,0.32607035351770386,0.04223764187002978,1.0
9525.457988330538,0.12534131379495828,0.03409968770983481,5.0
3964.2690398918753,0.7048133821896413,0.047727470461718824,4.0
35062.027636576764,0.1006360113346707,0.0783811628675466,2.0
59987.51428372205,0.11726730565478549,0.003999219477624605,4.0
93620.81050213568,0.1303486730212935,0.01259646818925092,5.0
97718.86820189691,0.5481872071584819,0.09791501334784576,1.0
40253.385462545586,0.2891193001783616,0.011969467342740148,2.0
25805.29529054046,0.7252486057962384,0.00819107744488965,2.0
72899.30064173609,0.4407685507545922,0.07431053278803866,3.0
66074.38400174261,0.7066219306530858,0.06495969778680426,2.0
80760.13989968137,0.8428674273488008,0.09398120676231396,4.0
8970.566520699129,0.5120619826761772,0.04923338395387017,4.0
1116.1865550665987,0.5111005309056654,0.0942594551594618,1.0
11199.96485325563,0.31925743994930067,0.06537027644812332,3.0
89064.8003603679,0.44356284827814896,0.09372227120813206,3.0
82322.94712472061,0.34402097094646306,0.02191394478092005,3.0
12702.678496838378,0.5966135521150188,0.030901305326466313,2.0
84829.48124465175,0.23642913163867255,0.02384512468758312,5.0
90520.76501049152,0.5584271098936796,0.04355884441337006,4.0
31498.55921554801,0.6673266006054062,0.023693274775248598,5.0
42996.50494019601,0.15126814004312106,0.02874374418070591,5.0
79567.16883557756,0.7700918882050297,0.09618676019986885,4.0
97841.49320842474,0.5911349527390117,0.0671145826742425,1.0
70403.52911254222,0.31904821876496303,0.002250387237340179,2.0
41983.06969253974,0.6543857672784977,0.05422217797184223,2.0
53630.58112594434,0.6426919114412668,0.06532107831907337,2.0
43471.00021519085,0.7582752383174589,0.0984843090360869,4.0
26196.054196286637,0.47218297133744425,0.011692254400821634,1.0
43218.123855209946,0.7279410187975016,0.008741431947674395,5.0
63005.252163104895,0.5952185641955637,0.09907370500375264,5.0
26838.173568469523,0.895058853065439,0.020238379287079444,2.0
61462.53503500281,0.11731119137571913,0.005053915391643216,4.0
22823.68513104223,0.7699605232408001,0.07845910085717861,2.0
92038.44382092929,0.7321728818044426,0.07511394592350765,1.0
38422.187266446665,0.8746396763944969,0.003995229832332803,3.0
62630.137273104665,0.2990122761149825,0.00534886075663632,1.0
99817.01907531748,0.5170273028752189,0.03657251438827291,3.0
55433.91982846991,0.31872731859912606,0.011878177265188083,4.0
17574.777057967298,0.7042280264310601,0.008300207974170248,3.0
11613.127202596454,0.8220955366116114,0.035101734271335505,4.0
3537.448225542577,0.7750884076203609,0.06250370611181259,3.0
29514.699614142304,0.48349711280166374,0.04034954278844567,2.0
72578.8054252154,0.7190182790387897,0.0805450204832885,5.0
17997.39258939491,0.7260564847421809,0.05943860717973714,2.0
69336.69509454575,0.3911296963964065,0.012840167310102247,1.0
23844.864707347155,0.5372345100485884,0.04996136079028949,1.0
68872.27312996557,0.6497661211336309,0.031231569280990346,4.0
76974.42175015513,0.1820230574155228,0.02155519836543701,2.0
2802.563285804737,0.2632434689165855,0.03749903439681353,1.0
60109.880917948794,0.27419478704855643,0.033728050614137896,3.0
80711.5883322319,0.3953372938012053,0.07999062888121697,4.0
68957.90929643012,0.5537289080138001,0.027518410054093046,1.0
19999.065930808792,0.552022270878315,0.05454750507313732,2.0
89307.78520887025,0.44103418627418944,0.09587820992849512,1.0
64387.49685852429,0.1689387146775693,0.09886530814310818,2.0
84400.3295040845,0.6529152921155171,0.017479898901024672,2.0
99440.22469783796,0.4296046924237805,0.08493802435810173,3.0
93442.59046887033,0.34489984115221406,0.04800234282273339,4.0
58597.194228277585,0.26082910058300596,0.06427616129985463,2.0
26858.73475151116,0.16819740303021347,0.005789453564367742,1.0
89372.80179215109,0.14025489244043632,0.00033630091421120727,3.0
74837.38137562058,0.7575094942659372,0.015101049770551156,3.0
91666.39258095062,0.40775477478806454,0.005595432464813577,2.0
7727.973890382252,0.12696934332592644,0.0328076488090074,4.0
12802.827132489512,0.24684598856992965,0.010534780373265563,4.0
85300.80543253434,0.1156599122590424,0.01525493217000794,1.0
11535.315876731496,0.5038317312367965,0.08604090078945881,5.0
35982.45807143329,0.30100906415139034,0.02585803737951501,4.0
17846.453603210695,0.35033110705074344,0.09887020846800476,2.0
48812.76326469391,0.1876789810007524,0.006070833823403732,2.0
26684.628298583364,0.4920078991000224,0.00819006031618178,4.0
76479.27696307687,0.7373913594641096,0.014244973457136169,4.0
99634.15993857164,0.4206149790466277,0.0713389945069015,2.0
89890.55867731894,0.37741435313578975,0.08242957794256951,1.0
18612.013521104185,0.8795456178193186,0.005452877554142721,2.0
92581.09567690472,0.8519087399608812,0.03342375259635601,2.0
7134.659088457129,0.42494870163676757,0.054812418115417,1.0
75525.24263900665,0.2579023962193371,0.015202580350634976,2.0
77316.1560874436,0.8228339660975935,0.011561501854758694,5.0
85816.98105267511,0.1692786851371772,0.09737659822807469,2.0
17676.351919138146,0.47353003006962024,0.011457719509530251,1.0
64644.75752291806,0.7372588713496702,0.07084222569249518,3.0
37818.610614958,0.8133030348179976,0.00530875464327294,3.0
68213.9544918121,0.8760112312638639,0.0034239953349812337,4.0
38908.07641064933,0.7897317725632705,0.042655965698024094,5.0
46492.84221057286,0.5990085400854147,0.011296269616873057,5.0
84880.83581356186,0.10258420751940758,0.0896643249216637,1.0
37365.798446631714,0.39858569584743175,0.07248200041788937,4.0
2983.005240586285,0.11711820704202731,0.043124282170456135,2.0
80145.13764353412,0.4168868590560115,0.06666194154005596,4.0
13803.866467620363,0.8465182754480602,0.05358848295999975,3.0
3833.741664885182,0.5850247413913524,0.017309595285034063,3.0
45572.78517086489,0.6749895990827607,0.027222892804485123,3.0
8143.985978342567,0.14610065646381482,0.0868687372450429,1.0
89218.62149581063,0.318063267904732,0.07862003570080922,3.0
17299.70720104964,0.2519436336422056,0.08879658629317222,4.0
34101.146257807806,0.15112114627123444,0.06390361106891337,4.0
74336.43172113673,0.5984136139207265,0.011061517728870374,3.0
4714.290124870929,0.7434191932561859,0.09417110194005233,2.0
22178.778639723852,0.8905796730154432,0.06376225679976588,3.0
67652.76064533762,0.8996435248312564,0.0129505634474813,3.0
93429.74343209744,0.7681762895865928,0.022383823927182002,2.0
13827.722517895905,0.27615698557443324,0.04941267441909236,5.0
63165.80831294619,0.8083842408320935,0.05282240597648738,2.0
39975.81826725874,0.6023086780287186,0.005021464696576639,3.0
74174.18670782416,0.2778958073476391,0.08547463638669987,3.0
69871.91238060455,0.22663858878133897,0.04462767044170529,2.0
31789.274671693092,0.26463846498092003,0.02950546095261676,1.0
71875.00453299575,0.4612352245104723,0.08307473441260077,2.0
