random-seed,harvestAdjustment,harvestVariance,Fertility,FertilityEndsAge
48326.89600227262,0.6591109264455229,0.5889347699546253,0.10674542577248633,30.0
36414.11933901419,0.16960833937834377,0.6554236126398666,0.1007693562357565,36.0
55865.04008874276,0.28812770327997433,0.6183553393424492,0.1690186903276745,32.0
56950.06150443248,0.45187817972280964,0.5386292786807302,0.10399282975380666,34.0
19774.04825465377,0.8207633589969677,0.768037726799922,0.1094427616008011,34.0
50900.4183444945,0.25921857027688977,0.6608166013056005,0.12760515252291907,35.0
31995.725940111868,0.38070275579211565,0.1481156930498293,0.13296257382154683,30.0
56156.44450707341,0.6678349483935715,0.6326431710945625,0.19495976585729535,30.0
86084.40141297286,0.26771823616540635,0.2949013370875343,0.11620514850263314,37.0
44100.4614462087,0.7531621070898081,0.6638407562005878,0.15431511124780972,26.0
87752.22398149432,0.5322361528111726,0.12344501130172364,0.19880170491427385,27.0
63745.909879700914,0.6070754532695065,0.310827603307305,0.15515156044819356,30.0
75226.0881063123,0.6182086201579738,0.4299787372905175,0.15892322318282096,35.0
75421.9829527627,0.6760896621430035,0.15849608721535305,0.1308661618855107,26.0
36378.729915535514,0.676064715399979,0.8142129543310637,0.19210205981047992,27.0
32857.10093308383,0.6667649538209208,0.12304283150427953,0.19705110007299995,35.0
67171.10507380309,0.7741876401613841,0.43556598414923753,0.1057569231050472,30.0
21558.234665911863,0.5420276118813235,0.4711576367316336,0.19228435008322373,34.0
4899.655971813143,0.7178187939079028,0.17655031905607582,0.12263250295697678,30.0
20224.938053729624,0.5741416726509078,0.16722236121073752,0.18811948461850028,30.0
77956.16618253915,0.3251786864098903,0.4307358594395818,0.159233826775781,28.0
91142.10514573319,0.2060753644109223,0.15931833576840476,0.19614861782496842,37.0
99061.46049237909,0.24669617508202812,0.6092607457831029,0.10855133730355448,29.0
72371.63022711952,0.3996704516673013,0.6646838546532874,0.1430129445233423,31.0
15991.456025485486,0.27037060460078327,0.4753119512165175,0.19623006058319464,30.0
3321.178503532755,0.8531518349566308,0.40333882952650524,0.17190433768794006,25.0
66543.14700567532,0.6704872251449865,0.5429557224264118,0.10965182393054972,30.0
35107.73603044884,0.2462281930372333,0.20222953650934772,0.15547192626885795,30.0
65388.49839527978,0.46570481546689957,0.6477325599022659,0.16173182555665408,27.0
47884.98920915098,0.4653042519075131,0.74691231761918,0.10295924800160974,32.0
13823.883498573354,0.5802658469263947,0.6494510313902848,0.15634737510931423,36.0
33552.09587141148,0.5187501259136392,0.5918773489099495,0.12505424261583464,32.0
20539.993465775085,0.8576195079980887,0.126653994001929,0.15216174628084192,30.0
83704.84093744085,0.8986214645161209,0.8403413248694733,0.1420592198628622,26.0
77644.14744047556,0.43658126588303103,0.6544548830811333,0.18311794320575517,27.0
34608.76657702385,0.37755882251905715,0.20795390260387184,0.1420278598180133,34.0
77501.30518561993,0.41767335851158716,0.5032835160639115,0.13790385918384096,30.0
29934.615220000698,0.28467884814695205,0.10514296975085564,0.17476053961164328,37.0
17186.063314279985,0.5575993770856251,0.7580950485232696,0.16070488549450507,32.0
69547.02023020799,0.6188747599046254,0.18324165606174692,0.1605618846210196,32.0
96350.7141161216,0.5494460544718524,0.8896885625810695,0.17134220398660288,31.0
82650.73252050836,0.8270001490987439,0.823169213010604,0.15776695853363948,34.0
1377.6127932988911,0.3459016130114059,0.673010305869903,0.11321519943605668,32.0
84700.27251320577,0.5057397865071283,0.33398190213264434,0.14271632416949304,26.0
66907.36603904021,0.6100658000284127,0.8246842579950036,0.11708642954314025,34.0
157.83073362377706,0.30646363456939163,0.8269687188768152,0.14774959734967266,33.0
72053.59529166728,0.11180695910867984,0.7524562780838145,0.196549953156616,34.0
77172.97127754944,0.7460439325724929,0.5670993523468993,0.16264627952813354,33.0
52553.52890184511,0.7552866775109105,0.24936088274431656,0.15190197565461416,35.0
65811.16670748893,0.4634221118825518,0.8254831970216804,0.11646258576942575,32.0
80285.94042303674,0.8646337210078672,0.41982841025324413,0.18280647855294574,34.0
77726.64725549611,0.22375845402069958,0.7679444987052534,0.12757136006520015,30.0
60484.38631204751,0.10570492483313024,0.5165858963945871,0.15298272224476828,34.0
11993.64749951263,0.2746130776861959,0.20666113835803382,0.163954877732108,25.0
60997.36090830073,0.3054108408235573,0.13837878704696607,0.18140963537624882,30.0
93839.50740121522,0.13028236302118643,0.5220031851523372,0.10216502581675378,35.0
17116.445746083373,0.4007704842209765,0.6974521365026938,0.11488579674371902,36.0
70463.05993119019,0.47120960906797105,0.7075589233243513,0.11505541535938346,31.0
90234.39226614578,0.5391831788024167,0.4078528391496181,0.14691706382251435,30.0
58033.17528459786,0.4666024932584619,0.23446972329116456,0.15224063182442138,27.0
46483.96767085544,0.5999826064195233,0.48820277197599415,0.14684896739057787,31.0
81195.76788375906,0.283444978918297,0.6145516251762743,0.19148920443509226,29.0
85080.54253809553,0.8525413086311947,0.3450258543624176,0.1979759046489088,27.0
27605.237584567443,0.2791304789916758,0.1865710365806792,0.19768167299562167,33.0
77798.92996091633,0.18086636712435553,0.7280047098164729,0.15982735436194984,34.0
34587.37494876396,0.10952733933230725,0.4274040222645543,0.12224422431871974,30.0
51418.305797169654,0.3398667253241519,0.6053436206560872,0.12201498523272325,29.0
86013.49391037966,0.2951863699324806,0.5126634541967051,0.196936714192096,33.0
58781.563869122314,0.45403857550580995,0.10637850815750448,0.16083533186778087,25.0
95417.97866291292,0.325812321395149,0.34493770487825304,0.19886372746445358,27.0
50734.76169248897,0.7161946726190047,0.41975452049096384,0.10606265711554379,37.0
5251.069141046761,0.5414314310303244,0.5841628238970816,0.13268389446576243,25.0
87756.81227621344,0.3776360424502555,0.8929094564080292,0.10246929236715568,26.0
181.67232133987886,0.309118030103929,0.8116090001707873,0.18630607384562436,29.0
72723.9835774495,0.870451097392684,0.884605894936502,0.15376706446511912,26.0
87315.14757585277,0.47578153994863503,0.4850532599843742,0.11034295471013453,29.0
51986.460588457456,0.5806598790844886,0.29637958316189006,0.10595392054709714,35.0
86829.02094694521,0.31348588201055777,0.7693441765958947,0.17772254599809575,34.0
54681.72627742985,0.2810846377203694,0.4102891449721424,0.11323558004511448,27.0
51948.147548911315,0.7521299620341905,0.3304151300025415,0.12897442873084555,30.0
95715.31075285678,0.5104679820786467,0.645208055791203,0.18752910700488978,32.0
40173.57637858863,0.704084862621536,0.14636363979290046,0.15640874273587774,29.0
95788.43794254978,0.10256468571552811,0.8696569842526122,0.10542639900027022,31.0
18448.45651370924,0.6031899315457081,0.7788740091677497,0.10628162595194396,31.0
46533.2564884195,0.5324856394256153,0.2447196833651254,0.12120108079026655,34.0
54490.833433259875,0.16300442369684864,0.598160977239946,0.19013723026263196,26.0
95653.27276834793,0.6143007788258443,0.2645973417962283,0.19025245288549453,36.0
74787.25696492457,0.28994403948711,0.19476642000824357,0.13980757274785405,32.0
66962.31718370144,0.4617520443517754,0.7317552121098039,0.10988269058925323,32.0
12905.590064192631,0.33711866193107765,0.1815579414536245,0.11369469427925158,28.0
79908.73288832222,0.30585112429223643,0.3489332490491737,0.10788958096236216,35.0
67196.28633009196,0.890056088230387,0.5215011605830856,0.15468588207450065,35.0
79620.80151128954,0.680412799361384,0.18306058337539322,0.19054223728105174,32.0
47238.50978617239,0.5481735424441008,0.31011745166734794,0.15245462138541613,27.0
68902.15924011641,0.7377035362081665,0.14040252008207946,0.17171904097685314,34.0
81877.31011093965,0.7977565647699859,0.6718299068174881,0.15691274764437949,33.0
78253.796940428,0.7423315024724324,0.8823134755744261,0.19805832392265274,35.0
96596.56846768068,0.20139859650465797,0.4082831036114747,0.1533374488518611,32.0
31358.619545039743,0.6987863374200171,0.5906323330446867,0.17930058599445695,28.0
43927.562486415896,0.23270758705604389,0.30111111478056146,0.11927479681041717,35.0
27470.128834443367,0.11966757675206391,0.41077000801333285,0.16477568211130744,27.0
65211.33269419929,0.35815351536689055,0.660125731317257,0.1788073744874614,34.0
56504.06366091035,0.11364982900876273,0.23205607807794015,0.18119250433132997,34.0
1935.5489142303397,0.15231024983714417,0.7082887643158517,0.10721206248772552,26.0
16401.677595234214,0.12170781267701276,0.4292154718001425,0.1998709357990682,37.0
78349.0105611735,0.4766890048211033,0.6276731776934388,0.14790589986788005,27.0
54875.61009557086,0.20496835550714235,0.7582164115492316,0.10521086870973372,37.0
32036.09392307616,0.729472855064014,0.48366928904134554,0.12677005824930068,32.0
64671.80445831969,0.2025988139683177,0.5190632357728603,0.10016813781340639,35.0
37890.19393343538,0.16072025605473028,0.10410022679367303,0.1973109567856407,29.0
9111.913495608847,0.37927182671493154,0.2723140401619659,0.10972640174506423,33.0
14973.367060157132,0.13298427203839616,0.7285120544200353,0.14401293701803894,29.0
87582.4108032181,0.5298106825525711,0.8478241353897209,0.1614785635860599,26.0
32143.7497098818,0.5309484648250595,0.4335543845221532,0.1634501539009083,31.0
60524.807495078036,0.3198454277414364,0.13685003609024957,0.12324905085512124,34.0
25647.53953044757,0.6780569558608823,0.7272587327668563,0.16873592544989013,36.0
92842.96339611665,0.15413082634307873,0.5236204336374772,0.13977222886675686,30.0
45488.47953542743,0.8386533313340901,0.32855205217429806,0.15461906055082825,29.0
2098.2118481849902,0.2244365592965532,0.7277872351799689,0.1833958406381452,35.0
93072.7564592928,0.47790137695246526,0.1536694213003722,0.13297534380640988,26.0
9317.000851047622,0.7754210717390492,0.19334629870862585,0.19438160588876513,31.0
77964.52550193753,0.7238390960807041,0.7155312312664708,0.15264288125497794,32.0
73067.3650286911,0.41823747959192237,0.7979911975902803,0.14047512391553746,34.0
23923.620833387784,0.888441165944676,0.6699035077544271,0.16361820240619196,35.0
72462.31134960614,0.7313822924620447,0.12785168322835905,0.11661341096467077,29.0
4011.1983649683266,0.7180586786238065,0.4940503711918145,0.1687130827168773,26.0
38551.62357141419,0.28480588438893095,0.1984364064233346,0.17535876063946723,36.0
74581.93597564436,0.5420533394083554,0.3892791652075157,0.100433788770472,32.0
11186.635991993444,0.35533187851213066,0.2847009568528426,0.18058053854816247,30.0
9190.622002785569,0.4721168436397173,0.5444676039634812,0.15355809502891118,34.0
4961.860112340031,0.23251662536712436,0.8792842695132087,0.12638480394163257,36.0
39844.899350500986,0.28448102606345504,0.6160816877514922,0.10222250043626291,30.0
43867.31187088023,0.41215133413565164,0.6054819014160117,0.18894044856242306,32.0
22937.84826510806,0.6615539153800349,0.47408526496345516,0.11799471721674909,31.0
73496.7470125183,0.12622876002111083,0.784539548675072,0.1497353542571033,34.0
94102.88404438914,0.7028448842879528,0.3444793271536118,0.10972273692843114,27.0
20916.149140702502,0.6048627001800672,0.2622465721801011,0.1765694288833219,26.0
30309.951032378,0.47864249078104393,0.41157643272858846,0.18617112772349337,29.0
76040.74361846528,0.47203063486847185,0.48365630260191816,0.14443032187620894,30.0
21186.79498291893,0.25325991816147664,0.8137518954313543,0.10711848361354312,35.0
42492.07200494974,0.18433319645655477,0.18602275062742388,0.15531430401579824,27.0
18709.761077728977,0.12669492528093196,0.5738155796668436,0.14006064177178526,26.0
78173.79506438575,0.7341595372592707,0.8883318323591713,0.1709554503779691,31.0
25730.255257133427,0.41151718730265185,0.14117413282740376,0.11530949047280176,33.0
34365.37953208525,0.7748162547610942,0.36214349389357114,0.19040754277910543,26.0
47917.616926720024,0.46456490737380907,0.8593943778020975,0.15672734508109135,32.0
57405.6673723248,0.31903968592236187,0.8737168479053941,0.17903662677148138,34.0
92341.86952301071,0.8117927626179497,0.39672811309723766,0.15347523829718054,26.0
80971.40784635939,0.5210836223663947,0.749073809088805,0.1442620529414969,26.0
53858.01205337225,0.5123910807938391,0.6951987564574338,0.16183564396968786,28.0
35713.26922645872,0.7382482680531895,0.6370807778412824,0.19050841099684926,27.0
66202.11369078029,0.42010600776027507,0.18570923373119452,0.10841960300531053,26.0
84452.6940125209,0.20631874890365182,0.5564919498499772,0.11957114181045304,26.0
28681.603333568724,0.8455913522394737,0.6706418250956563,0.14427788601785976,26.0
48586.78267971041,0.18765973841096956,0.4488464155387989,0.14047107007798673,33.0
6897.129542724969,0.7397874551745689,0.1945195787973714,0.19900525731526453,31.0
1792.093420316459,0.7484274463865912,0.30518718794907285,0.11104682560360021,29.0
87077.0014374884,0.500141988684747,0.42856146443061194,0.1983119672584932,35.0
93228.44822754769,0.7318754866568413,0.5529768770580664,0.1439564247145339,31.0
79627.74696190473,0.7620330352397208,0.7630626652383983,0.1660841503555407,33.0
80267.70813599689,0.532519550275642,0.7408019227009126,0.15368336704835953,31.0
53234.205609347635,0.6322823767472777,0.46583885208633624,0.11764173248376547,32.0
77207.9410724247,0.545633995459251,0.5197130045006988,0.15418973605668407,26.0
55091.64567628431,0.770875808883562,0.3289252254005943,0.16926858637969505,33.0
28312.892198052134,0.8479705808129802,0.5641863388687354,0.16528759964668793,36.0
66470.38900107911,0.28216254803410423,0.2431174298938352,0.18975768790143224,25.0
35794.64656656932,0.8944306765602531,0.8550110955671829,0.19048678714359712,32.0
35074.64488501686,0.28607290572472,0.8260907141025385,0.16435701054807283,27.0
39789.05639441847,0.7985039234806764,0.3654102865361951,0.19852288531514223,29.0
4487.1533543715905,0.5009854859195958,0.6527037105275678,0.11954959104447355,27.0
3552.2376655607413,0.14092086658716668,0.895085595168914,0.19417059550842658,34.0
50373.359787661546,0.5924164079648592,0.7380680184230324,0.12388013579739358,33.0
48472.02022739011,0.8600052031729651,0.40751291715390714,0.17200515518027573,35.0
65571.10027975672,0.8146405830134426,0.6431963992169982,0.1749537528337725,35.0
81794.58664128746,0.1984867494539902,0.8184386505143975,0.13023098777118036,37.0
88422.28972881415,0.5996006353436282,0.6043781899022995,0.15692711165028012,36.0
31052.942865866135,0.6807440117875042,0.6899696027905372,0.14099146994913853,34.0
19002.63589036413,0.8489645760219903,0.5469112700607534,0.13396625772090048,32.0
66524.36528163939,0.2345048531238142,0.7998248747270195,0.160698790351711,29.0
86199.35802458216,0.13900827968379392,0.43271237538459295,0.1863073602612163,36.0
96158.74606806943,0.6016930954757089,0.5018599737784267,0.17656430400298662,31.0
51473.033798763485,0.3869479295593442,0.19055066343687,0.17555456556648302,31.0
55534.75708909833,0.7419189666222,0.692217954823581,0.13852324985090098,29.0
93561.34219007807,0.2387311855062917,0.42322285793477477,0.16850736559581517,36.0
21770.28381924858,0.6918471405952518,0.2104228688658264,0.1267427965267472,31.0
30747.348249839935,0.7632068680845989,0.28744955352197304,0.17004820222348466,26.0
57938.52416766553,0.2064912947727404,0.6217595599906548,0.12654332233747603,32.0
42408.36203025165,0.15908119591518696,0.40602731190838415,0.18123941331928575,30.0
56655.087769369355,0.6423050146047896,0.4918198861044276,0.1808862402225748,33.0
46554.54566926528,0.18492679812088017,0.8147413333886437,0.14435257597850942,26.0
60715.04044584611,0.5825520233854672,0.341040546462456,0.15723544904095405,33.0
76360.1258404662,0.8145371977440299,0.4506247753577376,0.11750643686409355,34.0
47681.54064224801,0.5751506617530256,0.6777249101923709,0.12651244510061843,30.0
88149.89819346303,0.30074221954558267,0.7460599309004505,0.1554385419239101,31.0
83771.84441806035,0.5130787570421783,0.5657812411852698,0.10581126658929353,26.0
57543.64918644259,0.1561114553801251,0.14474068297830645,0.15929947012908924,27.0
12318.76920311652,0.4856438686681509,0.8460382183237476,0.16365099458334958,27.0
8259.317699778992,0.3239299349048872,0.8327534260003145,0.10107827761484975,26.0
81915.98571551204,0.5237770833771537,0.44497412698981187,0.11610297905308549,34.0
7665.376230438548,0.8493867773712238,0.45998696916544357,0.17521288221082576,30.0
47288.72400872958,0.7118918519427097,0.6808812318983848,0.10361548063686679,35.0
69906.83695489912,0.6576054143972427,0.11499419012180186,0.1623972118560924,34.0
70483.85534328746,0.36665683871883925,0.6235896517408317,0.1867998862285409,37.0
26435.73600429389,0.5203234875149211,0.2663530904652769,0.11270709883725057,27.0
58738.7030609617,0.4471191500848326,0.4772638290990323,0.1427584819837625,27.0
71014.05645010396,0.8912118578831453,0.38548396341839286,0.1712885183974137,37.0
47879.6842614034,0.865119305757106,0.34974118260177844,0.12309723512469745,29.0
27286.368693119806,0.5760731843275922,0.7830804452655845,0.18304548584408445,30.0
19387.625216293087,0.10429874827173641,0.8193003781182252,0.19774483547671726,28.0
25372.84812221491,0.4628743142141536,0.8503588147255757,0.1674555087813367,34.0
83900.00732842505,0.8748476915016777,0.7387037976565414,0.18645304383406341,26.0
8570.113892024841,0.7755918062857436,0.204435419569079,0.15562726545908087,33.0
96236.32695693587,0.6058652097488901,0.21048987951045525,0.13118861444766095,34.0
94548.29103571261,0.45081684348644957,0.24612802075505968,0.1611795991158123,36.0
88176.05640054519,0.1758116367082314,0.2558119989077361,0.18448019177711222,34.0
44284.920808926916,0.8143080614242091,0.12201570551093353,0.1577724185908509,26.0
69746.9550872586,0.2061364640598737,0.6032031000715874,0.19929107773597435,37.0
62786.132847755805,0.8057122731135633,0.16728651699037,0.18887396097740336,35.0
72318.33125751949,0.5577247080475447,0.8653787593775649,0.18305380529554682,31.0
40486.94755660321,0.568561254643872,0.26708429278948687,0.12194178804157685,32.0
4525.673923652352,0.5315229332868973,0.7788811411290827,0.10744079236222757,28.0
67699.67010628321,0.17403303914423898,0.6378969499857668,0.16498809133019282,32.0
36901.147874742586,0.8205121291797427,0.4593388814122925,0.12297238464143832,31.0
25520.01141598495,0.7555462622577119,0.84900901082944,0.15800488876120738,35.0
98540.18424152052,0.7775400442790443,0.45739062310735634,0.18370619124034795,26.0
10039.899994450621,0.3952645676128367,0.7722187632524475,0.12955162742696263,31.0
371.5640304855684,0.48530483994998774,0.8328895063785366,0.18686184343176535,32.0
58042.677522052254,0.2516821094408652,0.23340484484405932,0.1710947112197707,32.0
52663.0119833358,0.8038640110133238,0.7628829831720368,0.1788623353475871,32.0
72139.67097636484,0.5023864423376457,0.5823977272310791,0.13495554539748508,37.0
69202.94278527376,0.8607280538648724,0.1206205467468859,0.1548254516513839,30.0
40379.00808035231,0.26077942650340563,0.743995774190271,0.17762965899048125,34.0
58666.08422628673,0.28764551220910184,0.2986381879590323,0.10141717465493338,36.0
35274.33951819005,0.8850136715530442,0.3871120470201307,0.13345980193047757,31.0
24812.929968202006,0.22300229042940833,0.40612392921065565,0.14618610427492254,36.0
55154.158714295685,0.49326895969601325,0.14296208088635576,0.14269018419027543,35.0
31706.430765313435,0.20208365051330626,0.35980781654169225,0.12447899538130029,30.0
69877.65032934402,0.7608354135722373,0.6763050935299348,0.19830333882179144,37.0
85977.9045432484,0.8709723607986137,0.1662008106919563,0.12865587041078586,34.0
21528.698193124863,0.7755379002400206,0.36187763532447104,0.18169620251072394,29.0
47832.78279771491,0.5277682022003604,0.6771699924618056,0.14348880877549275,37.0
83115.67297793285,0.6284907784377676,0.36796696904071435,0.17753560270578858,33.0
85387.42730220438,0.5108578281492049,0.862151978431616,0.1913207167342483,34.0
66103.58229793604,0.7343124917735386,0.11741052094658784,0.17662227402646632,26.0
11086.487958143494,0.2918844796300313,0.28351897534445425,0.16231088246712488,31.0
74194.03400415096,0.5273124097729965,0.6919256236788366,0.13613317611028988,31.0
19162.572545405492,0.3184864822288923,0.6875178945791063,0.19239998847864334,30.0
43811.701670377755,0.6198686385086541,0.2458636992515534,0.16620408185355925,36.0
37392.79894791917,0.17996296672416748,0.8031651732394113,0.1570179550126465,34.0
25980.970938122697,0.21917465117171925,0.30071655659943275,0.13318576592625686,29.0
99296.85069993195,0.6643285433377693,0.26056756303281925,0.1479733261015731,30.0
61407.0252883738,0.3301322911137321,0.2566506271818709,0.10139293510144426,35.0
85569.18299864339,0.622129576312952,0.7583304539400407,0.19379839957080733,29.0
89337.20874925057,0.24160005820692243,0.3017440194584512,0.10806109303736017,32.0
36112.014989970194,0.5424982944446263,0.7159790742069395,0.17395452021341162,36.0
33941.40037826801,0.7518027689081402,0.4509664582183358,0.17250274281913355,29.0
82875.45217852244,0.22244667980146504,0.26658168894019574,0.1832944260076508,29.0
16191.466107689837,0.2360810035380827,0.7874675467386836,0.15834868765967947,32.0
89171.87619009474,0.8546755623129145,0.24579642737588225,0.14668955663503477,26.0
73278.21422506723,0.11523809663390452,0.5358758163837627,0.15725139286022144,33.0
13488.221838191706,0.16451752003298398,0.3433822783736658,0.1762142275072991,35.0
45424.27826785555,0.7308940167185684,0.6612644986405143,0.11848568591959091,31.0
95204.47196196337,0.6859713222201956,0.6957616953024277,0.15840465294609032,35.0
15384.243735743285,0.6854395931474191,0.7622233613386401,0.17056291778573457,26.0
60556.197295942045,0.25721780274430933,0.5021948737400016,0.12668742919247064,29.0
33881.942640232875,0.1808355847372412,0.4459467817528652,0.17239742331511482,27.0
31425.5354632193,0.6291962464420413,0.2592471472367437,0.13560484272675385,25.0
5819.067502854123,0.2723755520401706,0.8551541348868587,0.13413822720300692,26.0
21567.832501116107,0.6917695137529336,0.6580276499556239,0.11555204638520772,28.0
2357.2410911182346,0.6169845787883674,0.21325489568675754,0.11152295652239444,26.0
40498.818686069804,0.3443043242560034,0.7383644573054983,0.19040761653237928,25.0
5598.284434412775,0.8124370784168108,0.6866086846805166,0.16153764233439669,36.0
44126.50179078639,0.31199811008231737,0.266520186872336,0.1873477957248718,31.0
56012.52959813887,0.3016360861097563,0.10137975255399168,0.14310348275267207,32.0
83934.37521538691,0.660800305856966,0.48255986754626734,0.19408933423036007,36.0
66385.12072653291,0.7074231461184537,0.2175779049179538,0.1321272316115133,27.0
94840.72393825056,0.6128862877804097,0.7623957602045087,0.16887844801925106,30.0
57765.952037919546,0.34700499300761467,0.7957484194836305,0.16304384341108497,32.0
67374.74206283559,0.4272421908845264,0.6383687736611695,0.18953823011340276,31.0
54421.72653795166,0.5878950428321692,0.14802930209427656,0.15023871362261063,26.0
96185.3702113151,0.5437247462799432,0.5116622409410132,0.19696580151283244,30.0
91493.83173291644,0.5742661945449968,0.3584999768649306,0.18985848502404315,26.0
3621.214589412324,0.446875233584879,0.6314104256090232,0.18752171911227455,25.0
45094.33642622244,0.8934118200966469,0.6900897870102457,0.10619262161959538,28.0
51247.378190076546,0.10063134395512785,0.5659377529680886,0.1257345760311841,32.0
60609.535442480155,0.640879293880046,0.49774294860711754,0.16767445667596997,33.0
68382.31515637369,0.7943817158206993,0.6043273096743664,0.17524971698933872,29.0
92961.09015520485,0.3599314774254051,0.7689691844069397,0.10260082706066989,26.0
37909.89410153894,0.25139460171258043,0.15100872872925042,0.12951669996220605,31.0
62522.342654961816,0.580585859927126,0.701516841666001,0.1693185783526453,27.0
81026.81165355127,0.178356694390547,0.35270530132202804,0.17441966717732377,36.0
76331.5485840273,0.48784799672185886,0.7803894354598441,0.17353374474186764,26.0
33353.89602149385,0.5495899062840551,0.7958993153605797,0.10300755889363601,37.0
64095.019138033946,0.1489229076720836,0.24598079508931942,0.12244698332041128,33.0
39937.785583673234,0.36000310993224616,0.5851986250002166,0.183973455216958,29.0
15888.781354811306,0.2612755313528159,0.2567731332713053,0.15139363220404212,28.0
46858.11564929288,0.21446979038462244,0.6135232664372903,0.13280405671188295,27.0
55745.02049086115,0.25331617389787536,0.5250952937486434,0.11474162128738521,33.0
40072.24134644399,0.7467375996159307,0.4004624784000804,0.12859946393899382,35.0
13520.098946728822,0.41244526506836443,0.7706740429657936,0.11738378365532172,31.0
65746.6773154059,0.8806616173254229,0.3972483473799814,0.19827150862148732,31.0
99376.93673514402,0.3236565078732861,0.215601822576659,0.17949377301228708,36.0
38428.455292561855,0.47267267423288106,0.8448603856335504,0.14805353038017996,28.0
72887.6742654549,0.5561149113305928,0.145359768166602,0.19542795110618344,29.0
47603.73532127843,0.1231913961821511,0.49790708807631645,0.1981810547966871,36.0
73491.29810080583,0.38535714652977826,0.6369611791439798,0.17005189913723845,31.0
51583.553524808856,0.8955454495448961,0.22848413727322114,0.19263236808152137,36.0
12374.142857081426,0.533536911497183,0.7388791058563958,0.1665567928375113,35.0
23318.41751776913,0.7192426711135297,0.5537157570039479,0.18075852961010627,36.0
55686.399368024744,0.441606457134307,0.35331192945858236,0.18796949046147088,35.0
96093.77403054431,0.8393384776630205,0.7376965171683066,0.18147799736337422,34.0
57194.85296239708,0.6139350072456499,0.6240031929917937,0.18747259236797095,32.0
563.238721625611,0.6142310647676211,0.3883397843501949,0.13659215905139155,37.0
44492.172929250424,0.7494064131734763,0.8203802271505205,0.15460493434856362,30.0
2956.58988251488,0.19399549613155714,0.280499613824997,0.10687875408206857,30.0
68792.28882288569,0.5686795630572141,0.3928677968796218,0.18053568257532665,31.0
10714.022734430819,0.2581382991697718,0.24821222591157366,0.11157685303670273,34.0
8786.232263227732,0.5672015921435688,0.8544886336102784,0.1404474645120954,30.0
93087.01049774853,0.4513235925358007,0.46235867848510426,0.10849376718824058,34.0
87488.45996396645,0.1433620994112375,0.5290451858014221,0.17798072183066896,28.0
68322.09038281959,0.6634741442870606,0.3358436845177633,0.164228935489166,26.0
23346.917990881124,0.6200470564968941,0.49644369828434254,0.10967068087038222,35.0
51785.129471041066,0.45866298407519557,0.4127841030236361,0.13973050530325826,36.0
59400.98982587278,0.5897969777287418,0.24829439329285086,0.15469711503078168,26.0
28959.586040720416,0.6924444538118699,0.7951859346965543,0.17656910277930446,30.0
12458.768699725852,0.5192142770852287,0.15018775760197328,0.1419536912550759,25.0
45422.29023250322,0.20037137318495502,0.12403236143100278,0.19474054963504867,30.0
86340.25052889994,0.41649773222205033,0.14881123979004737,0.12760801320351453,30.0
20678.173275771896,0.5945343697718973,0.8138147200269679,0.18615728410227972,30.0
58082.505939491035,0.6545480536713847,0.7657460873311827,0.1080890386436949,32.0
90599.71882180283,0.40138805566782754,0.602012723867966,0.19395102972116007,35.0
49120.180581702654,0.12718100942004096,0.1726902905583022,0.19233834767853264,28.0
34021.892844377944,0.24923087736333693,0.4937881209682663,0.19269608207960173,31.0
93220.88972944891,0.36215983085302583,0.16112988016531107,0.16547476491522456,33.0
13600.416240124205,0.5768039765842489,0.5376329831881305,0.16467944209719637,31.0
73806.26419859522,0.21436580899138402,0.7940052050360269,0.18070475749372406,33.0
28219.047565016568,0.2816662519643004,0.6083670906043332,0.10608445291423253,35.0
89515.72077593431,0.8745233616496558,0.8813664039375407,0.13495263376703923,36.0
94516.44914620665,0.7229369699311388,0.3461905543885644,0.12980033333851987,33.0
27792.954319711524,0.7552963535953162,0.5334858521140513,0.14459762117393707,28.0
68776.1018009191,0.5633921408619055,0.47570982023977126,0.1864335143535193,27.0
44277.19880352278,0.6184566538394587,0.8791703598883852,0.1613435344738162,33.0
35024.580629802826,0.741242015805434,0.27420822786431015,0.16099113359332837,36.0
27276.962534802376,0.24237637749929802,0.13258441095756401,0.14460994768452787,34.0
38265.16148672941,0.7774259565469778,0.5409403724534869,0.15119870505572722,26.0
3651.4061538219494,0.434050379378322,0.6041266301114379,0.17845528090810733,33.0
93450.08862108551,0.2911681575220777,0.5024543610043611,0.18298922554294295,29.0
51286.31783108064,0.4407140629645928,0.5422988128165315,0.1963676508053045,28.0
31174.40335799602,0.854303320487193,0.5359449019136683,0.16872296683244203,29.0
68371.42710315788,0.7079028407602752,0.3503774896388364,0.15783364850707451,26.0
84513.8289116929,0.5818059580016012,0.7055726935682047,0.17263098194956733,32.0
89356.9912816417,0.16621371040744765,0.7060928301285815,0.19633136238970136,29.0
69949.73296370203,0.25315313617482493,0.8482327181192872,0.131844769798544,31.0
50932.877477893766,0.5833882964888865,0.8326180435765551,0.12334995551343932,35.0
84077.82432679762,0.4931121992558619,0.2673721334560255,0.19953017665776562,30.0
53485.83239037789,0.5728972337951391,0.13133778806650867,0.17233679449526984,35.0
97084.94912878673,0.3024752365303198,0.13762030770899455,0.1755893427663428,28.0
20833.570562473735,0.8898954823674026,0.8316565722553555,0.14445574101055392,27.0
37049.505157713924,0.5544611775119412,0.8234993888763674,0.18051097098411095,29.0
