mean_count turtles with [EEv <= .25 and District? != true],mean_count turtles with [EEv < .5 and District? != true] - count turtles with [EEv < .25 and District? != true],mean_count turtles with [EEv < .75 and District? != true] - count turtles with [EEv < .5 and District? != true],mean_count turtles with [EEv >= .75 and District? != true],mean_count turtles with [EEv <= .25 and District? = true],mean_count turtles with [EEv < .5 and District? = true] - count turtles with [EEv < .25 and District? = true],mean_count turtles with [EEv < .75 and District? = true] - count turtles with [EEv < .5 and District? = true],mean_count turtles with [EEv >= .75 and District? = true],mean_SdND,mean_SdD,min_count turtles with [EEv <= .25 and District? != true],min_count turtles with [EEv < .5 and District? != true] - count turtles with [EEv < .25 and District? != true],min_count turtles with [EEv < .75 and District? != true] - count turtles with [EEv < .5 and District? != true],min_count turtles with [EEv >= .75 and District? != true],min_count turtles with [EEv <= .25 and District? = true],min_count turtles with [EEv < .5 and District? = true] - count turtles with [EEv < .25 and District? = true],min_count turtles with [EEv < .75 and District? = true] - count turtles with [EEv < .5 and District? = true],min_count turtles with [EEv >= .75 and District? = true],min_SdND,min_SdD,last_count turtles with [EEv <= .25 and District? != true],last_count turtles with [EEv < .5 and District? != true] - count turtles with [EEv < .25 and District? != true],last_count turtles with [EEv < .75 and District? != true] - count turtles with [EEv < .5 and District? != true],last_count turtles with [EEv >= .75 and District? != true],last_count turtles with [EEv <= .25 and District? = true],last_count turtles with [EEv < .5 and District? = true] - count turtles with [EEv < .25 and District? = true],last_count turtles with [EEv < .75 and District? = true] - count turtles with [EEv < .5 and District? = true],last_count turtles with [EEv >= .75 and District? = true],last_SdND,last_SdD,sd_count turtles with [EEv <= .25 and District? != true],sd_count turtles with [EEv < .5 and District? != true] - count turtles with [EEv < .25 and District? != true],sd_count turtles with [EEv < .75 and District? != true] - count turtles with [EEv < .5 and District? != true],sd_count turtles with [EEv >= .75 and District? != true],sd_count turtles with [EEv <= .25 and District? = true],sd_count turtles with [EEv < .5 and District? = true] - count turtles with [EEv < .25 and District? = true],sd_count turtles with [EEv < .75 and District? = true] - count turtles with [EEv < .5 and District? = true],sd_count turtles with [EEv >= .75 and District? = true],sd_SdND,sd_SdD,trend_count turtles with [EEv <= .25 and District? != true],trend_count turtles with [EEv < .5 and District? != true] - count turtles with [EEv < .25 and District? != true],trend_count turtles with [EEv < .75 and District? != true] - count turtles with [EEv < .5 and District? != true],trend_count turtles with [EEv >= .75 and District? != true],trend_count turtles with [EEv <= .25 and District? = true],trend_count turtles with [EEv < .5 and District? = true] - count turtles with [EEv < .25 and District? = true],trend_count turtles with [EEv < .75 and District? = true] - count turtles with [EEv < .5 and District? = true],trend_count turtles with [EEv >= .75 and District? = true],trend_SdND,trend_SdD,max_count turtles with [EEv <= .25 and District? != true],max_count turtles with [EEv < .5 and District? != true] - count turtles with [EEv < .25 and District? != true],max_count turtles with [EEv < .75 and District? != true] - count turtles with [EEv < .5 and District? != true],max_count turtles with [EEv >= .75 and District? != true],max_count turtles with [EEv <= .25 and District? = true],max_count turtles with [EEv < .5 and District? = true] - count turtles with [EEv < .25 and District? = true],max_count turtles with [EEv < .75 and District? = true] - count turtles with [EEv < .5 and District? = true],max_count turtles with [EEv >= .75 and District? = true],max_SdND,max_SdD
846.33,181.36,147.6,48.71,18.11,172.1,872.26,161.53,0.19716072648195954,0.12707040115070956,312.0,0.0,0.0,0.0,4.0,9.0,269.0,111.0,0.03010442437884024,0.10564836743882905,1224.0,0.0,0.0,0.0,27.0,620.0,447.0,130.0,0.03129598978302318,0.13482865664690052,254.76098818304186,88.21468358499054,132.2249598222666,85.97514699027863,30.359807311641497,233.4999571734436,240.46861000970583,63.92455787879957,0.0910617449215362,0.022616990589015274,8.778235823582355,-2.2191419141914204,-4.280312031203121,-2.2787818781878197,-0.0025262526252629483,5.1324812481248125,-3.5284008400840086,-1.6015541554155424,-0.0031134985899115364,-8.574957267456196e-05,1224.0,297.0,347.0,312.0,312.0,667.0,1068.0,352.0,0.31285828110183916,0.2945123607971418
803.59,262.55,123.49,34.37,44.52,273.08,662.99,243.41,0.17339968224541635,0.1519317792895696,312.0,49.0,0.0,0.0,20.0,20.0,246.0,195.0,0.08841635823123839,0.1293241746106274,1173.0,49.0,2.0,0.0,58.0,647.0,299.0,220.0,0.089371575096101,0.16015486129412868,264.9703415478797,119.25303979354149,141.0454887616048,77.76190005394655,29.92072191642442,281.1292827152661,274.5070306932047,62.8907139409309,0.06733800326587926,0.022006972563107404,9.118301830183018,-2.951461146114612,-4.404770477047705,-1.7620702070207028,0.1352895289528949,8.123684368436843,-6.678661866186618,-1.5803120312031205,-0.0022876168306829184,-8.337417429337633e-05,1173.0,441.0,366.0,312.0,312.0,701.0,930.0,431.0,0.3048249862518303,0.29451236079714194
101.2,189.92,546.52,386.36,78.26,70.53,572.06,503.15,0.1993806456455296,0.20223383273779674,3.0,84.0,281.0,285.0,19.0,34.0,259.0,312.0,0.1315551543610985,0.14859239965025692,6.0,96.0,659.0,463.0,24.0,46.0,615.0,539.0,0.1338451656537954,0.15320414598365034,105.3159057312807,73.87106063946831,123.85398499846501,53.573224655605706,58.43485603644456,56.2985710298228,71.59396901974358,40.93687213258971,0.0550038723554772,0.04450043236739435,-3.304554455445545,-2.497473747374738,4.015157515751573,1.7868706870687066,-1.8571737173717366,-1.0434623462346242,1.7773777377737778,1.1232583258325808,-0.001852684043993516,-0.001483888744107995,367.0,310.0,688.0,476.0,312.0,396.0,653.0,572.0,0.3137748354178181,0.294512360797142
116.89,144.34,254.21,708.56,56.13,25.74,224.5,917.63,0.23832243555731217,0.1891037700314767,3.0,24.0,162.0,285.0,4.0,0.0,76.0,312.0,0.1318498573825445,0.10270531311030619,3.0,25.0,162.0,1034.0,5.0,0.0,86.0,1133.0,0.1318498573825445,0.10270531311030619,113.77142831132957,87.07367225516563,44.605446976798696,231.2365161474286,54.63582249769833,55.184349230556336,113.17150701479592,199.09644170602343,0.06104082557775686,0.06236962299296836,-3.6727452745274527,-2.958523852385239,-1.3206780678067818,7.95194719471947,-1.688358835883588,-1.107818781878188,-3.684404440444044,6.48058205820582,-0.002089840695020673,-0.0021104503260880197,374.0,288.0,321.0,1034.0,312.0,397.0,519.0,1138.0,0.3240587287603689,0.2956385922145021
69.52,100.13,172.41,881.94,61.79,40.02,135.91,986.28,0.1989851210614156,0.20694057205954386,0.0,0.0,8.0,288.0,7.0,2.0,2.0,312.0,0.07954125962747045,0.11103647428552649,0.0,1.0,8.0,1215.0,7.0,5.0,2.0,1210.0,0.07954125962747045,0.11103647428552649,106.7090886475937,102.93023413944034,107.3913492791668,297.05177393848373,55.72760447031616,68.42206953900178,156.6790410361258,255.47109738676895,0.0854576677906572,0.06385353216060959,-2.9954635463546353,-3.3583018301830188,-3.593693369336931,9.947458745874588,-1.6930033003300335,-1.498949894989499,-4.8018301830183026,7.993783378337832,-0.0029206065100153477,-0.002145865271036524,360.0,290.0,317.0,1215.0,312.0,443.0,555.0,1210.0,0.3354048929122302,0.3117060290825088
988.22,112.43,87.31,36.04,94.22,69.49,591.52,468.77,0.12334700791240052,0.20758999604302633,312.0,0.0,0.0,0.0,66.0,36.0,196.0,312.0,0.0021002525062116064,0.18772833097945044,1224.0,0.0,0.0,0.0,84.0,60.0,646.0,434.0,0.0025740909616267854,0.1967509182699372,278.95639730968696,112.13306871748415,117.67333555228204,79.66315585011665,25.111582984750285,38.34409863329689,67.19054695416611,58.01221509303017,0.12149175293443203,0.017386232029906842,8.89674167416742,-3.5406360636063607,-3.5209540954095417,-1.8351515151515159,0.03266726672667242,-0.15231323132313218,1.437047704770477,-1.317401740174019,-0.004017276052240235,-0.000212571865414377,1224.0,295.0,312.0,312.0,312.0,356.0,646.0,595.0,0.3119618284454911,0.2945123607971421
45.22,67.55,135.33,975.9,37.43,19.66,101.43,1065.48,0.1626795981773113,0.16063792026859158,0.0,0.0,5.0,293.0,0.0,0.0,0.0,312.0,0.07958139353754476,0.07475911879185113,0.0,2.0,5.0,1217.0,0.0,1.0,1.0,1222.0,0.07958139353754476,0.07475911879185113,86.916693448382,91.1445418003733,114.69289908272438,279.3283551664599,49.43283422989218,46.80837959169282,122.56845067145126,202.72234607955775,0.07940691337126105,0.0717017528907855,-2.16055205520552,-2.678157815781578,-3.8315451545154517,8.670255025502549,-1.3828322832283229,-0.9190279027902795,-3.768118811881188,6.069978997899787,-0.0026137715726531324,-0.002379553442071183,356.0,293.0,342.0,1217.0,312.0,327.0,427.0,1223.0,0.3158769751613644,0.2960890321225518
400.39,216.77,434.72,172.12,176.7,87.17,271.47,688.66,0.29409540420686553,0.28825495066823864,312.0,166.0,292.0,101.0,141.0,48.0,155.0,312.0,0.2737291483897959,0.2737980168589114,315.0,250.0,488.0,171.0,171.0,97.0,296.0,660.0,0.2737291483897959,0.2841289001185461,45.96518138765472,28.502229737338094,51.617066944955326,40.563352918613624,25.438356865175077,29.05582729849555,45.76515158939168,47.959612175245944,0.00769195637990776,0.013857330083767862,-1.1268106810681084,0.15491749174917419,1.333033303330333,-0.36114011401140195,-0.4673627362736276,0.06002400240023962,0.7951215121512142,-0.3877827782778306,-0.00024071090438843775,-0.0003032303105957386,485.0,288.0,530.0,312.0,312.0,288.0,332.0,774.0,0.308782054748048,0.3218725510196881
538.81,181.01,346.81,157.37,25.9,41.95,658.4,497.75,0.30214874056703955,0.15680589351028065,312.0,135.0,274.0,73.0,7.0,20.0,249.0,312.0,0.29063128531610677,0.13347515644383867,627.0,163.0,361.0,73.0,13.0,27.0,669.0,515.0,0.2934521253361462,0.13879642943407478,76.6294584347299,36.46491327289838,34.982479900658845,73.97900445396654,34.23521578725626,63.36550717859049,62.799681527854865,41.951251471201665,0.009068673955862873,0.029137379518059763,2.531431143114314,-1.1003840384038397,1.0099069906990712,-2.4409540954095412,-0.6534173417341737,-0.6372937293729377,0.5560756075607556,0.7346354635463547,-0.0002828413768535809,-0.0007871446407444741,635.0,291.0,391.0,312.0,312.0,529.0,744.0,559.0,0.31761004439977825,0.29451236079714205
39.24,52.57,105.47,1026.72,21.68,13.0,77.73,1111.59,0.14572107564888528,0.12922818803625835,0.0,0.0,0.0,295.0,0.0,0.0,0.0,312.0,0.07205596806395867,0.07114316274222011,0.0,0.0,1.0,1223.0,0.0,0.0,0.0,1224.0,0.0725008810513017,0.07170148844404885,86.2192693079686,87.55138548304083,116.12531636124828,275.34215369245584,41.580495427543845,45.564459834392856,123.64836068464469,187.7773732375656,0.0825578596552866,0.06925015783528295,-1.9676927692769277,-2.3753915391539167,-3.7296069606960693,8.07269126912691,-0.9753255325532556,-0.6750195019501953,-3.3891929192919292,5.039537953795379,-0.0026256120769693283,-0.0021540553775068125,359.0,288.0,323.0,1224.0,312.0,346.0,459.0,1224.0,0.32074238725545856,0.2945123607971418
48.84,126.51,866.65,182.0,4.61,13.03,774.54,431.82,0.12549101509173397,0.10592794048065603,0.0,2.0,288.0,119.0,0.0,0.0,239.0,312.0,0.07939909100250737,0.09520762300485588,0.0,11.0,988.0,225.0,0.0,3.0,821.0,400.0,0.08336958966605083,0.09580054166055928,102.07925548317836,136.45369141214172,245.1185580489571,44.92260010284356,31.047027232892987,59.94705247132686,79.6134938311339,36.004827454106774,0.06707507891195154,0.026252421531775524,-2.4396879687968798,-4.2214401440144025,6.926498649864985,-0.26537053705370656,-0.2568916891689172,-0.46087608760876037,1.4114131413141306,-0.6936453645364551,-0.0018853219911105646,-0.00045311447618709725,369.0,374.0,1061.0,312.0,312.0,539.0,827.0,518.0,0.3064454180693419,0.294512360797142
296.4,185.05,316.85,425.7,96.43,64.97,283.22,779.38,0.29925152217038653,0.24273162151974884,112.0,149.0,265.0,279.0,57.0,36.0,159.0,312.0,0.24239619449029615,0.21378597839015295,112.0,178.0,337.0,597.0,70.0,81.0,264.0,809.0,0.24239619449029615,0.22327117310473396,106.38232935972027,29.727890944364006,33.19258200261016,94.49068737182516,43.04793955580221,30.78066113649933,29.249471790102476,52.91592954867182,0.02484172132584567,0.029893512536322574,-3.4451245124512475,-0.6662046204620465,0.8792259225922582,3.232103210321034,-1.193573357335735,-0.150873087308731,0.6003840384038382,0.7440624062406189,-0.0007323190780994432,-0.000890346469695156,438.0,288.0,387.0,597.0,312.0,288.0,325.0,818.0,0.3250916566858818,0.30652423951165475
526.04,233.54,392.78,71.64,4.17,13.18,577.27,629.38,0.2836303996711417,0.115505161635793,312.0,164.0,283.0,11.0,0.0,1.0,178.0,312.0,0.25323028876474946,0.10364455281227375,548.0,353.0,308.0,15.0,0.0,5.0,602.0,617.0,0.25323028876474946,0.10789515762043173,43.844023537992044,58.98159373906406,63.43856555755337,82.82264424660688,31.010983538095072,47.967568210198,54.39409067168972,40.392271538005865,0.01773508454912464,0.02338502683966581,0.9179957995799591,1.3424782478247819,0.10193819381938196,-2.3624122412241224,-0.23562556255625597,-0.31367536753675435,0.8789738973897381,-0.32967296729673096,-0.0005982561184914646,-0.0003132823575004686,556.0,361.0,484.0,312.0,312.0,399.0,621.0,712.0,0.31422368018264796,0.2945123607971421
525.23,272.43,326.98,99.36,62.9,89.44,752.25,319.41,0.26771682966000104,0.1906491368549704,312.0,233.0,221.0,16.0,32.0,41.0,248.0,259.0,0.23078344299221232,0.16855413242230996,648.0,338.0,221.0,17.0,44.0,103.0,818.0,259.0,0.23078344299221232,0.1755814613456313,77.87231279472827,26.731724598312024,46.53106059397314,86.46207492305514,34.672611669731495,60.012385388351305,93.72933105490512,39.811831156077204,0.022694640767576782,0.02377102149461959,2.648178817881789,0.6483348334833486,-0.57023702370237,-2.7262766276627652,-0.7335853585358539,-0.07237923792379206,1.8495709570957093,-1.0436063606360637,-0.0007781415449608756,-0.0005756527269237938,653.0,338.0,399.0,312.0,312.0,486.0,838.0,399.0,0.3104091535671727,0.29451236079714205
845.49,187.76,147.68,43.07,104.48,66.63,405.46,647.43,0.2060753865867938,0.23084776611397334,312.0,63.0,0.0,0.0,66.0,38.0,165.0,312.0,0.07915025263454406,0.2020754564889833,1158.0,66.0,0.0,0.0,112.0,52.0,415.0,645.0,0.07915025263454406,0.23348373792454813,229.34360662551725,62.75477989763011,124.99759037677485,82.43606674265807,27.838275808677515,33.25467034868937,48.414960497763495,51.57640061113223,0.07612226083303225,0.019113420001459748,7.843726372637263,-1.638583858385839,-4.117023702370236,-2.0881188118811878,-0.03704770477047721,-0.11819381938193867,0.8420402040204015,-0.6867986798679875,-0.002621357319686216,-0.00013561937971484417,1161.0,295.0,329.0,312.0,312.0,288.0,472.0,749.0,0.3138603171721192,0.29451236079714205
712.53,275.88,192.73,42.86,5.51,13.62,589.2,615.67,0.22585834487307505,0.10641330015127591,312.0,186.0,0.0,0.0,0.0,1.0,183.0,312.0,0.13609894592914643,0.09274062955372966,1032.0,187.0,5.0,0.0,3.0,5.0,606.0,610.0,0.13609894592914643,0.09932658774031947,189.6069331538275,77.84578087475262,149.2182197320421,83.75918098930991,30.847526643152438,44.758190311941824,60.49132169162779,46.46548288783838,0.05669534589641114,0.02476928639071763,6.423204320432043,0.34341434143414296,-4.673765376537654,-2.092853285328533,-0.17788778877887804,-0.3249204920492052,0.9698169816981683,-0.46700870087008955,-0.001953885062119457,-0.00029605092560056756,1032.0,446.0,426.0,312.0,312.0,360.0,635.0,714.0,0.30762649848426826,0.2945123607971418
404.32,353.76,408.06,57.86,6.83,22.36,920.76,274.05,0.24587440820779916,0.11486379054874861,312.0,252.0,280.0,4.0,0.0,5.0,241.0,225.0,0.21649430873431524,0.09918314595746702,379.0,506.0,332.0,7.0,1.0,15.0,967.0,241.0,0.21800926629538836,0.1081223648864293,21.166426245353748,73.61346615939233,66.11608276357576,86.89234949061975,31.085384025293898,59.61216654341631,106.7662980532715,54.03283723810919,0.02319186009754924,0.025008648328392585,0.35419141914191316,2.3883588358835888,-0.46274227422742475,-2.2798079807980804,-0.298703870387039,-0.36369636963696295,1.8353075307530722,-1.172907290729072,-0.0007231733524866021,-0.0003950080103681251,430.0,506.0,526.0,312.0,312.0,548.0,982.0,420.0,0.30757631188554097,0.2945123607971419
169.5,228.69,607.83,217.98,11.02,21.54,729.45,461.99,0.21292136700284303,0.12116425943483575,37.0,121.0,290.0,169.0,0.0,6.0,263.0,312.0,0.14500120387016208,0.10246401914617549,38.0,127.0,803.0,256.0,2.0,15.0,768.0,439.0,0.14500120387016208,0.10902571531287242,105.6340380748554,47.17408080715511,162.82315897930488,33.61100415042668,32.445024271835614,57.88513107871486,73.01443350461606,35.91782148182153,0.04682860840322363,0.03103052974196071,-3.5622802280228014,-1.48786678667867,5.474785478547854,-0.42463846384638465,-0.48457245724572495,-0.45958595859585905,1.3059405940594038,-0.36178217821782255,-0.0015934870758803346,-0.00074526634820127,390.0,290.0,815.0,312.0,312.0,528.0,791.0,562.0,0.3083631887159055,0.29451236079714205
950.61,129.63,106.02,37.74,224.92,132.47,504.9,361.71,0.1449724977143508,0.28149261153678384,312.0,0.0,0.0,0.0,154.0,39.0,127.0,15.0,0.00021123940374207374,0.25039369939058065,1224.0,0.0,0.0,0.0,259.0,173.0,766.0,26.0,0.000246923466857615,0.28330256058696457,274.9857412667065,105.1082922513728,125.40837133142271,80.67485605812976,37.83799149003551,50.07822980098239,260.68622901871896,328.0289711290757,0.1186544336611372,0.018781883969295057,9.135187518751874,-3.303744374437444,-3.929216921692168,-1.9022262226222624,0.9074467446744665,1.1848364836483647,8.144530453045304,-10.23681368136814,-0.0040356841425172605,-0.00016437074272978338,1224.0,292.0,312.0,312.0,312.0,288.0,788.0,809.0,0.3152202291149789,0.3237292062641387
828.28,163.24,164.1,68.38,214.66,305.53,333.58,370.23,0.23648379019375818,0.28414660351943216,312.0,40.0,35.0,8.0,175.0,70.0,170.0,312.0,0.14858323025654635,0.2727738022081694,1124.0,47.0,38.0,15.0,264.0,431.0,182.0,347.0,0.15438583844587656,0.299564185424136,217.88088856069956,64.3430058359104,104.35109007576301,86.04612484011123,24.407466070856273,152.8051344032654,141.45261962933031,37.469148642583264,0.061159150657332156,0.007093592989947479,7.445136513651365,-1.6390159015901589,-3.3742574257425746,-2.431863186318632,0.6214581458145811,4.445838583858386,-3.9931953195319547,-1.0741014101410173,-0.002085927995276318,7.899444432381237e-05,1132.0,288.0,312.0,312.0,312.0,452.0,567.0,457.0,0.3214678756853406,0.299564185424136
68.26,81.97,123.72,950.05,66.36,36.2,76.44,1045.0,0.20380924164244577,0.21315302537741507,0.0,2.0,14.0,299.0,4.0,0.0,0.0,312.0,0.08779780861014187,0.09168082227035372,0.0,3.0,14.0,1207.0,4.0,1.0,0.0,1219.0,0.08779780861014187,0.09168082227035372,93.09227894943817,83.70776009427087,91.57074642045896,263.45892943682895,57.249719649968604,50.140003988831154,91.83270876980595,192.87695559604833,0.08215018076263257,0.07419747743073576,-2.680528052805281,-2.6853105310531054,-3.075607560756077,8.441446144614456,-1.8325592559255925,-1.3506870687068704,-2.786198619861987,5.969444944494446,-0.002809358171043898,-0.002532576992811817,362.0,288.0,312.0,1207.0,312.0,288.0,337.0,1219.0,0.3341200744149343,0.32766740934677124
899.53,162.96,123.74,37.77,254.38,209.22,270.28,490.12,0.18479863782156283,0.2961029466077746,312.0,43.0,0.0,0.0,175.0,83.0,160.0,312.0,0.07679486917676659,0.2778258864188309,1171.0,51.0,2.0,0.0,272.0,273.0,208.0,471.0,0.07679486917676659,0.2966025324940885,250.05041311703528,74.87628730112091,124.48924612190403,80.37348505570739,37.69264649769236,81.77414994972432,85.51737601212982,45.143832358363206,0.0778585537444463,0.010452999467241503,8.334599459945997,-2.4341314131413143,-4.00052805280528,-1.8999399939994006,0.9554875487548751,2.15032703270327,-2.187110711071107,-0.9187038703870405,-0.0026593509188042163,0.00012696781797876715,1179.0,293.0,330.0,312.0,315.0,293.0,430.0,590.0,0.3070614647154913,0.3109978532966423
483.77,200.19,429.68,110.36,5.7,20.1,821.25,376.95,0.28945923603816054,0.11307310942802794,312.0,143.0,259.0,27.0,0.0,3.0,264.0,308.0,0.27735935681643725,0.09754004792455664,536.0,183.0,468.0,37.0,1.0,12.0,891.0,320.0,0.2781555904096065,0.10407313768529827,51.19352595787869,42.10550914072884,70.31242848885252,79.87146173696837,31.102893756047887,66.8753317748779,93.30052250657549,48.83715286541589,0.009091701768513396,0.02680671878132188,1.685214521452145,-1.3066486648664868,2.1828142814281426,-2.561380138013802,-0.28589258925892613,-0.584470447044705,2.113717371737172,-1.2433543354335441,-0.0002884894803715004,-0.0005129918648998443,550.0,292.0,509.0,312.0,312.0,582.0,905.0,495.0,0.3086544742099422,0.29451236079714177
1058.82,75.15,61.33,28.7,742.39,188.27,229.66,63.68,0.08921120666923694,0.06154754569978874,312.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1224.0,0.0,0.0,0.0,1224.0,0.0,0.0,0.0,0.0,0.0,258.0778324459506,100.55778189677804,102.45633752970092,72.04186282988525,565.430347523017,354.6770884903623,361.68210406377653,138.1111784034877,0.11841095635298657,0.07039526040878007,7.3433063306330615,-3.0323852385238537,-2.7987698769877,-1.5121512151215128,16.956057605760574,-4.285622562256228,-9.485820582058208,-3.184614461446144,-0.0036134855654307353,-0.00224975980095027,1224.0,288.0,312.0,312.0,1224.0,1162.0,1139.0,436.0,0.31254794725632323,0.2945123607971419
35.42,48.13,80.23,1060.22,40.33,23.01,54.73,1105.93,0.15025146732316366,0.17399373551250685,0.0,0.0,0.0,295.0,0.0,0.0,0.0,312.0,0.07134048996987331,0.07587562861508224,0.0,0.0,0.0,1224.0,1.0,0.0,1.0,1222.0,0.07381583935364923,0.07587562861508224,80.59245374102967,76.11473641812081,95.68509340539939,245.20271531938621,50.39346286970167,41.80849076443681,80.6090385750878,165.74880120230125,0.08557967093353201,0.08028065731230287,-1.7869066906690678,-2.103252325232524,-2.963798379837984,6.853957395739575,-1.4402580258025803,-0.9549894989498952,-2.2674767476747677,4.662724272427242,-0.0027361139187828906,-0.002692902526956753,353.0,288.0,312.0,1224.0,312.0,288.0,312.0,1222.0,0.3291445948032389,0.3245433681907089
58.02,100.94,193.05,871.99,25.06,19.74,146.84,1032.36,0.18866933186856066,0.14307184736406522,0.0,0.0,3.0,283.0,0.0,0.0,0.0,312.0,0.07888128325422872,0.06305761677558078,0.0,1.0,3.0,1220.0,0.0,0.0,1.0,1223.0,0.07888128325422872,0.08066771104331888,106.55514816281766,118.66817770573545,134.67140565093985,322.77309351927084,42.79154589401977,77.74710541235606,206.06007473550034,274.78979311466435,0.08196788998770843,0.06774575237548962,-2.7370297029702972,-3.72882088208821,-4.361326132613261,10.827176717671767,-1.0609060906090608,-1.0436123612361243,-5.964932493249322,8.069450945094506,-0.0028057646559829074,-0.002221194367036148,374.0,315.0,361.0,1220.0,312.0,538.0,715.0,1224.0,0.3275140349715141,0.2945123607971418
198.13,162.14,372.45,491.28,44.8,42.66,299.05,837.49,0.25587433828904005,0.18514934540485417,23.0,91.0,252.0,277.0,15.0,22.0,155.0,312.0,0.16666689962348055,0.14911830518196623,23.0,91.0,395.0,715.0,27.0,46.0,285.0,866.0,0.16666689962348055,0.16414105246108546,141.23545270221638,52.256486678688994,54.948589608833466,147.15325888338322,40.25319863066786,33.15063196984333,23.772410479377132,60.46577461672014,0.05244787564966156,0.03756632745667221,-4.683402340234022,-1.6508610861086113,1.3103090309030894,5.023954395439542,-0.9926792679267926,-0.231443144314432,0.30362436243624386,0.9204980498049838,-0.0017507810746407234,-0.0010693544096183976,406.0,288.0,478.0,715.0,312.0,288.0,331.0,877.0,0.3182935526216036,0.294512360797142
895.21,161.96,127.11,39.72,14.84,22.28,555.51,631.37,0.16257994426429814,0.12252660156408807,312.0,0.0,0.0,0.0,6.0,6.0,145.0,312.0,0.003152057483277226,0.10818522268410706,1224.0,0.0,0.0,0.0,8.0,32.0,564.0,620.0,0.0033960701726605653,0.11583265339423379,281.06537655855084,118.69127347871878,140.27101589423256,82.79892269830557,30.207191196799467,43.67380908507982,60.34691292850032,47.44020552232042,0.11321854472844695,0.025816615988994363,9.543960396039605,-3.1942874287428733,-4.363522352235224,-1.9861506150615071,-0.2608340834083412,-0.27294329432943315,1.072085208520853,-0.5383078307830745,-0.003867620946055775,-0.00047185564087003404,1224.0,334.0,356.0,312.0,312.0,360.0,613.0,729.0,0.31017885132106243,0.2945123607971421
990.2,108.14,89.86,35.8,64.91,63.64,648.57,446.88,0.12377317152155325,0.18449841366377867,312.0,0.0,0.0,0.0,39.0,32.0,212.0,312.0,0.0032182451228977035,0.15839258676650067,1224.0,0.0,0.0,0.0,83.0,74.0,660.0,407.0,0.003951478472442374,0.197095079568914,279.50860451871637,109.36260969819618,121.66840345792338,78.96936114721967,26.957038042040146,43.12830161274615,67.88361437047973,49.775753133428324,0.12135683576278339,0.01905401445994585,8.884428442844284,-3.425634563456345,-3.636915691569159,-1.8218781878187817,0.04971497149714947,-0.11451545154515486,1.4136033603360338,-1.348802880288031,-0.004010353206505891,-0.00014623842023553542,1224.0,290.0,312.0,312.0,312.0,413.0,695.0,558.0,0.31364664716523233,0.294512360797142
38.03,57.59,157.12,971.26,11.85,14.24,132.26,1065.65,0.1378686211943892,0.11321208272830523,0.0,0.0,0.0,289.0,0.0,0.0,0.0,312.0,0.0773916287899252,0.07591788275213353,0.0,0.0,0.0,1224.0,0.0,0.0,1.0,1223.0,0.07780321399280793,0.07591788275213353,91.47310588364215,95.59383819054439,147.61851374404225,299.4055316790256,34.58854579192367,64.53822433256117,187.37190931406965,237.7097126749346,0.07498571940340523,0.049711842133976294,-1.9744914491449148,-2.6204080408040813,-4.781446144614463,9.376345634563453,-0.5922412241224125,-0.7678367836783686,-5.384878487848785,6.744956495649562,-0.0022735657019049543,-0.0014193657300789306,356.0,293.0,417.0,1224.0,312.0,524.0,731.0,1224.0,0.3153611411232523,0.294512360797142
548.52,207.97,309.64,157.87,80.3,94.43,725.84,323.43,0.29317673695329377,0.19924270474476846,312.0,167.0,262.0,63.0,40.0,49.0,274.0,260.0,0.26471168974849746,0.16632904732231388,678.0,215.0,268.0,63.0,51.0,104.0,788.0,281.0,0.2666330992193712,0.17359932147608637,81.31623208191584,25.847032711705992,24.73560995811504,74.84432577022788,41.78217323213335,62.40132290264364,97.00285768986399,35.82994697177209,0.015919436338087452,0.031460724766875336,2.7210321032103213,-0.2105910591059117,0.029594959495949497,-2.540036003600361,-1.186798679867987,-0.2824662466246624,2.5482268226822677,-1.07896189618962,-0.0005333360571411708,-0.0009946990805426842,678.0,292.0,353.0,312.0,312.0,475.0,824.0,407.0,0.31617234240691533,0.2945123607971421
70.04,103.45,257.05,793.46,22.37,15.01,230.83,955.79,0.18752092502849343,0.14139783635506908,0.0,0.0,97.0,282.0,0.0,0.0,71.0,312.0,0.09218887690664562,0.08947843701339747,0.0,1.0,100.0,1123.0,0.0,0.0,71.0,1153.0,0.09220679850280815,0.09101549436884065,106.25534527730828,105.24555810104292,84.555588224552,266.7753894196389,40.815353728713454,54.76504268235343,154.16523959699862,210.0916131119945,0.07642424546221867,0.05431590622756028,-3.0493729372937293,-3.4557275727572776,-2.5540294029402935,9.059129912991297,-0.977839783978398,-0.7583978397839783,-4.824836483648365,6.56107410741074,-0.0025796369718770677,-0.0017350291496491868,360.0,301.0,374.0,1127.0,312.0,467.0,653.0,1153.0,0.31603715196256726,0.2945123607971421
