sigma,beta,delta,eta,mu,phi,ccYL1,ccYL2,ccYL3,ccYL4,ccYL5,ccYL6,ccYL7,ccYL8,ccYL9,ccYL10,ccYL11,ccYr1,ccYr2,ccYr3,ccYr4,ccYr5,ccYr6,ccYr7,ccYr8,ccYr9,ccYr10,ccYr11,ccYI1,ccYI2,ccYI3,ccYI4,ccYI5,ccYI6,ccYI7,ccYI8,ccYI9,ccYI10,ccYI11,ccYC1,ccYC2,ccYC3,ccYC4,ccYC5,ccYC6,ccYC7,ccYC8,ccYC9,ccYC10,ccYC11
0.0190657412525313,0.913228356035412,0.0265045817112585,2.02779230236872,0.299229300322586,0.900013112606222,-0.110536942248031,-0.0545014248025126,0.0727132203869614,0.252453947265346,0.462336448064704,0.713264157927371,0.65012557427945,0.580195458390331,0.49928706637835,0.429446442662159,0.410354978678855,-0.360191510320359,-0.313508697739766,-0.193649847441923,-0.0142464556165878,0.203444107507868,0.471708634807205,0.439690377309985,0.398065540414772,0.342997198859181,0.295317173980173,0.295111465786537,0.00348178370794221,0.0620428254196581,0.188831513920579,0.363507121634728,0.563834577983209,0.799786957577339,0.724667153847797,0.644202348853079,0.554171998911193,0.476521467913098,0.449601274641202,0.727006573893699,0.771358115638006,0.829888545861816,0.882036993288251,0.918013074297107,0.936715432724056,0.824213881960494,0.718332684852683,0.616818263080058,0.529629960146711,0.466825154114708
0.0199897437038738,0.960198821962566,0.0261195363660832,1.83376982542905,0.292594761300213,0.974400589899229,0.183174523392204,0.262524277247807,0.349763123916749,0.431734572015266,0.521290123599147,0.614640464595293,0.612003069764692,0.605318517056152,0.595657606943769,0.573163758779842,0.549797846696645,-0.091427479979247,-0.010919831413851,0.0787355642437319,0.164160816909277,0.258580598145019,0.358285407027382,0.365946104428432,0.369610302674801,0.369769940024173,0.356745056742673,0.342498441135193,0.470858495347414,0.540768640439215,0.616353043144024,0.686053166503384,0.760984477073675,0.837657647359678,0.82379704113383,0.806248277880289,0.786618298766818,0.755865417229331,0.724720286353312,0.91277360234717,0.929938418674348,0.945208757259211,0.955831256259378,0.964001355747477,0.968473897041276,0.935353093994255,0.901011315954352,0.867552261563706,0.831834657811215,0.796989457141542
0.0250297749235178,0.911749954282753,0.0260759947893198,2.03549195346544,0.30849222897565,0.921831464019623,0.139613322136442,0.187712826608036,0.263597798907915,0.379694129896617,0.557520972448138,0.764594955995763,0.683724213363643,0.582694804263386,0.502886282707512,0.424966734071703,0.3836163858017,-0.129810235840859,-0.0918101756859374,-0.0292041116241882,0.0833045912977756,0.269727966813485,0.497226708434707,0.439618817618488,0.356577742066144,0.292918551832372,0.227573604820935,0.198659047391509,0.255014020543489,0.305763282611795,0.384637851477833,0.497804124324327,0.664821574123635,0.85463661235476,0.766492561487194,0.661344132081782,0.577411794810416,0.496898144543299,0.451586091297119,0.691895837572729,0.737564452407446,0.803430244212521,0.865230613099864,0.927064312663764,0.974807349205984,0.883388659379739,0.79497736915978,0.72061873495589,0.655457057007031,0.607452735069373
0.0259907269665552,0.96788309890639,0.0232907575285318,2.16017305055456,0.287454169171583,0.933157550338369,0.160753487656233,0.270313239973461,0.398639844246048,0.533287558751756,0.646937792086402,0.818699145212781,0.752755188561829,0.731022410774166,0.676087571891659,0.613328587990317,0.556033925050296,-0.101605005628379,0.00991780078251649,0.143447310768931,0.287284334187244,0.414599653637125,0.603026767263565,0.561603166813898,0.561981301727303,0.528882901185189,0.486441159999178,0.447525996668327,0.289921790269701,0.394369309273166,0.515211857385516,0.640084852072529,0.742440055414039,0.899185172296118,0.823074867160025,0.790762463689538,0.726632153416431,0.655753343794807,0.591132788817968,0.797354184949859,0.832314734234033,0.865096629679806,0.889001302991876,0.892558070874471,0.90914659193097,0.815810088948384,0.74558678558124,0.663867399930954,0.583530161878,0.510662422769716
0.025761910061792,0.943416029004071,0.025547410466884,1.98906481890152,0.299004252778797,0.928999580793276,0.113081718590038,0.189427123323828,0.277202221067034,0.377433450097141,0.484599009682971,0.607575102805568,0.602943374232246,0.603548354110564,0.599243165851405,0.598272522149398,0.601620420226452,-0.293203220113657,-0.219220722606163,-0.131888659506482,-0.0298373300543911,0.082399077005325,0.213066946784902,0.227976808644639,0.248311062912894,0.264260243867536,0.283708047841672,0.307757850344687,0.329438997909131,0.400943368307862,0.481890918945447,0.573034876538076,0.668750337493941,0.77754773123893,0.762444541324181,0.752051900173939,0.73685337564736,0.724629623065426,0.716219093982268,0.915364857407704,0.930458391124384,0.94277076499849,0.951673431079758,0.954264008436654,0.953084608929268,0.909161378230469,0.865497997727559,0.820036626375335,0.774641906706556,0.729176182642863
0.0139196762742684,0.984805470883361,0.0234783122288308,2.13766612474821,0.323679707776783,0.943393270175491,0.328545527518595,0.428022060636269,0.532291587739704,0.644189799342383,0.77164903974058,0.887954383971744,0.850269919444089,0.792093160334215,0.741540800727676,0.690457290154812,0.63754319252647,0.0913292588588193,0.197400982013009,0.310342449120778,0.434068716079836,0.576159660385006,0.711146363314365,0.696338281093371,0.660151430864522,0.630197453237231,0.598555281325861,0.563658153203328,0.444693874286047,0.53686744693656,0.632529514757587,0.733824846139978,0.848579149400532,0.950404706196303,0.901744332991622,0.833840381078327,0.774028476188059,0.714331973036242,0.653644952565938,0.793957338335726,0.824737309993743,0.852298602118392,0.875136035396102,0.898051908495225,0.904715235048542,0.825228420314853,0.738138857271866,0.658479127619415,0.581653679957695,0.507744720385858
0.0125902452515322,0.950571755119903,0.0266228128520754,1.89801804076638,0.302955807038499,0.882533531580297,-0.0486334277130782,0.0938621703805814,0.253871681686606,0.447548185936324,0.641729089613567,0.847055378623173,0.809357648728748,0.760174387454331,0.682282050406791,0.608127894062419,0.526782064769305,-0.254824205128172,-0.117825238302209,0.0426881830739357,0.243728118983796,0.453547668628556,0.682844930400141,0.683956344207968,0.67343884025589,0.631546467022313,0.589042880799153,0.536095446216212,0.0400211917502041,0.181990593935703,0.338570385822432,0.525223786385864,0.70885262867339,0.89985977880569,0.846417009171875,0.781780485115636,0.690145363756978,0.604022770691973,0.512235927535049,0.689246300639109,0.760177122565758,0.816933709482906,0.862474695252552,0.879824575218433,0.872676859413569,0.725822688155956,0.575262150844379,0.423349194002428,0.287716508953169,0.160606836367503
0.0171994931032206,0.979204348997705,0.0254335666848399,2.06454385139616,0.303801288036376,0.899227987711139,0.195618398851084,0.287830823797202,0.430222252638791,0.573589917450253,0.730962698762704,0.910681416951936,0.832652243043741,0.762058660703517,0.691861758103404,0.608896199423243,0.565557846606571,-0.0151440042529299,0.0820645790483034,0.232723825919842,0.389591137560041,0.56565273712678,0.769635999529322,0.722819434414792,0.680879786049554,0.637101849684966,0.578288503124728,0.556617444884795,0.28687933500969,0.374674892645273,0.509994584381727,0.643889406832442,0.789104474552479,0.953610804668147,0.863207969770994,0.78123088783967,0.700657272264252,0.608642570401615,0.55646266623326,0.742142906528929,0.770583616556264,0.812797823709598,0.839361617638099,0.856599110272911,0.867284138719876,0.734059112582882,0.612249189057727,0.497511678787494,0.383686903961793,0.296350967997632
0.0239100976534886,0.980376362471826,0.025805712985518,2.10032776654335,0.310045402120084,0.956546230548078,0.326253525007609,0.422398209620777,0.515748064309804,0.601750507667199,0.702364738341524,0.803630170430148,0.789967791288871,0.769448653466343,0.753693836320102,0.722921570179814,0.682759702234383,-0.00492936534157352,0.0971508962688392,0.198637285925877,0.295812657010811,0.41135137251309,0.530791773002856,0.536103793696199,0.534625677932985,0.537487476300066,0.525115625698509,0.502758520861502,0.517090183881834,0.602347407550715,0.683587427061704,0.756049317517042,0.839620882642682,0.921688516280743,0.896724331347356,0.865362202677175,0.838690745146416,0.798241497161425,0.749476288238317,0.886406199750927,0.909947884952841,0.927356494133843,0.934954211679252,0.939588281109442,0.937012093987056,0.88817173901901,0.836527747282497,0.787699845304935,0.73356279907428,0.677163322360606
0.014695398523116,0.921820296091631,0.0253217012800544,1.97360635817437,0.304206112884013,0.953481210448723,-0.117092042965434,0.0116838219410485,0.154642037245991,0.308149668086888,0.485838683351905,0.699810382309293,0.664460204561156,0.633426857291906,0.601891191176274,0.550087270142758,0.487683286505384,-0.279262613601272,-0.155389435239003,-0.0140232744645823,0.141661590749864,0.325463540222216,0.550207786499693,0.534266492304585,0.521900415787624,0.508796949127534,0.473987297389681,0.427700765084553,0.0131254614204431,0.142422379760419,0.282938920959218,0.430776194568983,0.599083749041936,0.799082711895025,0.749422151145071,0.7045486523032,0.659370174531896,0.595574460996139,0.522140030597285,0.726140315759373,0.79317557292178,0.849404814082015,0.891423688098548,0.923090834220804,0.94510991679517,0.841384687494066,0.742633410375453,0.644821375608062,0.546895780659704,0.449500292362826
0.0205623700085352,0.944231748393387,0.0248412819756061,2.13061354343183,0.281005182132083,0.945994296049336,0.190950154982696,0.262931033653419,0.339109558313489,0.43569050757104,0.554714210575738,0.684132825656522,0.65309081308425,0.61830128514897,0.59740960314144,0.582473643499288,0.56538983275552,-0.143723608183916,-0.0724828091091845,0.00361852375679039,0.103615858723545,0.227802188649214,0.365362881282086,0.353358394254409,0.33667855605867,0.333282007850414,0.335343407678058,0.334166702829012,0.378457910652598,0.446024907319364,0.517109390513586,0.605127766452906,0.713028941477943,0.828839612257019,0.788493118910376,0.745207539171454,0.715250004406156,0.69114437263679,0.665688629753175,0.856336353230984,0.879344969048728,0.902007650033178,0.922339595690554,0.945119621006308,0.963844922918939,0.909178663515964,0.855624482270783,0.807640181608843,0.762603111086817,0.719538372833492
0.0223666878199414,0.914353740277138,0.0246807614517439,1.87980600345302,0.306093819285657,0.955350273474444,-0.0949380716958006,0.00269304673376808,0.124620717852613,0.272507580489559,0.442258710644604,0.634962952905068,0.616298345767324,0.594641942782309,0.557352079372061,0.527412226762696,0.497112605528492,-0.267704005970037,-0.175131260062811,-0.0557293748617461,0.0918834999564177,0.265566787770492,0.46615894206339,0.464873648033099,0.460785608295093,0.439826300951927,0.425767105515773,0.410301101951038,0.0493707981475241,0.148162383948332,0.268435992573237,0.412033345212859,0.573384843268646,0.75375104624778,0.721430920089618,0.686055573040673,0.636537088310303,0.594512527013298,0.552996193480327,0.768050407433238,0.818628733552355,0.864355985019231,0.906988742220348,0.936392697964497,0.954024100742638,0.868869063702014,0.7820075398207,0.696465526224936,0.615048980136993,0.538347481628096
0.0254508816242591,0.907126278493387,0.025642069763178,2.08856169143901,0.305544655938386,0.876659414417356,-0.0967974928156271,-0.0203666174311716,0.0939109483943504,0.247884810517602,0.473193616606612,0.752974871834341,0.662483222032734,0.570598958877446,0.503538135797769,0.440401924523366,0.403183159338935,-0.348652226764701,-0.282036198669828,-0.176499091194763,-0.0235595761571683,0.210845764807143,0.511858467926605,0.457959452788059,0.397737109338571,0.358260779790417,0.319487659186247,0.304062234734023,-0.00376441901831406,0.0743670713158405,0.189049955125726,0.339700916019144,0.556325936783863,0.821745442906997,0.720246153878588,0.619163558141514,0.543777185582531,0.473381477086187,0.429206725170186,0.68174412154682,0.735299717314494,0.798543282878638,0.853288163980911,0.903303380672557,0.93723093224851,0.802996230770001,0.682277524583492,0.581476235807883,0.49113216725716,0.416797538182428
0.0216922483574436,0.952943034463754,0.0263784989862115,1.99064315373134,0.296677572765111,0.961141048925517,0.21128283407826,0.293297852089185,0.367608849736031,0.440647505785544,0.520803537144889,0.603168206145809,0.61881010559549,0.630667152301556,0.643274039474029,0.648326169425091,0.636352118297816,-0.154640159526497,-0.072104850538974,0.00509800615019877,0.0828458800966865,0.169390076394626,0.259878016667284,0.288042963071707,0.312895558816409,0.338835540642949,0.357714654112332,0.359975323983999,0.486382288226555,0.559185111531754,0.623179813019182,0.684559787177888,0.75092831823457,0.817857000849729,0.821633054672741,0.821645384984129,0.822052550772749,0.81531267524678,0.793039405028415,0.94351698430159,0.959101704454932,0.967268854960765,0.97070416677679,0.971473247117717,0.968428590737846,0.940841679453548,0.911314273305409,0.881110783664025,0.84813899963732,0.810663250645009
0.0246727473439439,0.958766740320349,0.0267683113812027,1.88680847107354,0.323652351941841,0.937143215881113,0.118840720576839,0.216100033409271,0.325035584702491,0.465315243214813,0.633035335411695,0.828706251311198,0.748177270116692,0.675134546952534,0.610227775475839,0.563529271724459,0.511243768279618,-0.0974975966912505,-0.00115903332226683,0.111536249315164,0.258768416861701,0.438196463033276,0.650774723497834,0.594398801393407,0.543410723427912,0.498429931403973,0.470165854335334,0.434839069249415,0.240917267761902,0.33552344441175,0.438697539169986,0.570328767734529,0.7257315251034,0.905140955815386,0.813188352700538,0.729698425023647,0.655317177570351,0.599415649066687,0.538969630521481,0.725823473837796,0.773228279250105,0.811455553954132,0.854130684599061,0.894616054229278,0.931767679664485,0.819925908146696,0.718025324833589,0.626457391077609,0.547858255465057,0.471279887860524
0.0250663132821792,0.975546187631266,0.0268401078960096,2.08206010379186,0.276426567632358,0.961302766451323,0.168386175231582,0.256932695557607,0.341223448775128,0.459890481569961,0.596298085805956,0.741815625401983,0.681115233714211,0.615166327650259,0.556070229591471,0.522337336577173,0.474876246427964,-0.122631592967129,-0.0341376763848539,0.0519901474117806,0.173951737599366,0.316137008673936,0.470976527099905,0.427709707516811,0.378209315689937,0.334610298696664,0.314988801152547,0.280540704796464,0.38097711035019,0.462376819190339,0.538397042161545,0.64486990895349094,0.765712707010974,0.892170326442169,0.822843053096402,0.749459170017429,0.683111539714029,0.641145610266972,0.587419843583062,0.81411603185452,0.841461249839423,0.86254844933848,0.890380176142864,0.917158014165481,0.937450032412745,0.873128246293346,0.809774312497694,0.751018480214176,0.703685988297745,0.655012748819255
0.0128596917860839,0.961776448058917,0.0243357220953971,2.01254143086388,0.291757538790889,0.917358884761356,0.170295224806448,0.275939230481573,0.386259796505384,0.496416323681164,0.602677211031178,0.715555389232052,0.710301693488603,0.70058943251966,0.675830864123699,0.638880374273915,0.592356867926873,-0.226971694747637,-0.122585975251247,-0.00970696545405681,0.106756682784066,0.223447216415818,0.35046997601678,0.367742431854385,0.380497397293587,0.378529229812108,0.364019575263278,0.338898396627805,0.350597022064442,0.449756025393149,0.551435551093687,0.651152812751968,0.745246294711394,0.843719870358124,0.827946997165119,0.808043318866915,0.773947475476538,0.728646913931072,0.67491722846953,0.890107591243858,0.913022852156408,0.928593411214112,0.936040646924,0.933844083716187,0.924893621829947,0.875263779128764,0.824908656960176,0.770979075205604,0.715472979997217,0.660378267170743
0.0192982480636705,0.969384753250714,0.0270594148819416,1.89745923823486,0.32166340819831,0.947710739442436,0.174385557584808,0.262966603664663,0.36138455206447,0.463487818001789,0.582309491633106,0.707107874427306,0.679915962979441,0.648062351259516,0.620729395603478,0.588648194811467,0.554869208461855,-0.170202264516318,-0.0822998148229618,0.0175696781470147,0.123764987988258,0.24905250762381,0.383541980554085,0.376532551952516,0.364830660756571,0.356289966819919,0.343060339107008,0.326732744106706,0.391625476752043,0.473168015124652,0.56228096652567,0.652989667154664,0.757403954241016,0.865117810915279,0.826638798462596,0.78391325122755,0.746241103537297,0.704182556659268,0.661512564503212,0.86293842243297,0.884903992301627,0.904042035796519,0.917720922080315,0.929570937940911,0.935091689350766,0.880649951146259,0.825210987241152,0.774056743929815,0.7216702988796,0.672237586685205
0.025188008335128,0.897153195986178,0.02440740470152,2.0542799503868,0.318683656773283,0.955577516954865,-0.0712236978208509,0.0175994841993011,0.124731004356522,0.24593301050206,0.410898942269586,0.584307429491375,0.582586497903911,0.558421191950033,0.55253053549647,0.539702303933523,0.528853826269374,-0.279411634723361,-0.193723337182113,-0.0878148011654902,0.0349551892598563,0.204379775436077,0.386497694371256,0.399499256490934,0.390091771958773,0.398370829488624,0.399636099193085,0.402564497213361,0.0964844135123688,0.184554795541244,0.288749581967902,0.404288282158696,0.559702460877966,0.719880097838679,0.706545723493462,0.671557414875203,0.654643770780092,0.631105980845644,0.609726862180675,0.84030620296571,0.876600530446148,0.909820649072868,0.935224815238721,0.960210505011273,0.969876646174385,0.908675285051961,0.841425663016489,0.781408645917874,0.719881637472399,0.66018174908568406
0.0158665619878378,0.929588877157332,0.0264411980183632,2.11595637182933,0.288944443470931,0.867338924792251,-0.117434399885391,0.0157720677007319,0.158914805499556,0.34270185711259,0.537393472356622,0.81153810160948,0.72729205274783,0.67942551226259,0.611356295916923,0.551487248614489,0.473041035250456,-0.356024818601168,-0.231295352899392,-0.089450560976471,0.101284140717976,0.311713858499397,0.612989397693178,0.568495155858003,0.556602642007584,0.52234186342657,0.493099947404306,0.442417423464114,-0.0272897435094717,0.106307818797633,0.246998204354419,0.424468744392457,0.609387995410766,0.867944431652208,0.770803978898602,0.710687734801364,0.631578689347884,0.561671901132612,0.474621186480151,0.696938652588228,0.77051582417803,0.82539759465319,0.869193586143714,0.889649420328111,0.903065849489059,0.750060318366235,0.621677503954586,0.492820588508403,0.376726671794469,0.262896778492276
0.0182910066546965,0.920007482840777,0.0270311612331116,2.10816081906389,0.279404497860563,0.943691909702523,-0.153329114444719,-0.0477560498254042,0.0790692570520406,0.230418623394129,0.407698197267656,0.612568962961219,0.572081237651167,0.53009125612436,0.484997032206866,0.440090886295673,0.38824658222437,-0.384014988546892,-0.286796763592064,-0.165520385144615,-0.0164777359864308,0.162518907247177,0.37406349685207,0.355390912933999,0.335130687785779,0.310758092096359,0.285598155119276,0.251420337409535,0.0161748587268523,0.122857654782281,0.247853546243764,0.393978815755823,0.562025195647176,0.752921034599635,0.698892501718631,0.64348987145498,0.585833917670166,0.529044909661663,0.467097328976435,0.760845533559214,0.812508101425573,0.859121940266096,0.899894900327293,0.932441543183221,0.953910561754408,0.870031612022466,0.786120703574258,0.705006744169551,0.627291344093011,0.555230028038695
0.0145642066716985,0.972095415641885,0.0244550145205203,1.91047543026907,0.309999556606072,0.953748568702122,0.230489836268057,0.317581922967458,0.425001561638305,0.559617327698953,0.705880114834087,0.864515730037772,0.815604729945196,0.766517433351261,0.710486180794879,0.669355483007375,0.637634403534177,0.0487277599347777,0.138527496985655,0.251661664561349,0.395085820845758,0.555726853410628,0.731974314138241,0.704469510054841,0.67555954448133,0.638664532071166,0.615391633665888,0.600652818064144,0.346709100027072,0.429544305227798,0.530110950639394,0.655027288860459,0.787507266719096,0.929832904480717,0.867841972220164,0.806508877917637,0.739128068464817,0.687094767539767,0.64479935875856,0.775946302476016,0.810403532215921,0.844295516860574,0.880798448346959,0.903034304843323,0.919839612354756,0.817391874912116,0.719308451019158,0.621468610903366,0.535836677396128,0.458161181620034
0.0210486427726899,0.949949716317123,0.0266816844932939,2.1106919882651898,0.295065141914457,0.941571925184246,0.201992608870722,0.29737742267841,0.367629276180479,0.485722208259263,0.61417921247637,0.770218404518329,0.736126955293144,0.719625923519204,0.702979080046729,0.72169849831485,0.703772915017061,-0.0667922644641693,0.0304411774210924,0.106267732713109,0.233813429213065,0.374885779870676,0.546008292078117,0.535074742820673,0.541066295991732,0.546778857117702,0.587823802913024,0.592339795003992,0.354700449213464,0.444859455583883,0.508732161466736,0.616052704386773,0.731390797794797,0.871638803355341,0.825110439341258,0.795813082432344,0.766456188866265,0.77095994904694,0.740330140595009,0.850553844588628,0.882841790962877,0.894537632105315,0.913963858319716,0.928403304558517,0.946633812336541,0.866775323432398,0.795757375637809,0.725063963253823,0.668405257438618,0.596972215914226
0.0191851795008825,0.936434786046102,0.0256378344032972,1.88787111407747,0.319291217649488,0.901767465356883,-0.0155041082173584,0.0681055790079066,0.174729351528449,0.327082757139995,0.511178940672686,0.704573208406909,0.662867689837064,0.599347055742169,0.540447138446584,0.504766108428691,0.479342513502057,-0.329834499607367,-0.250923802955395,-0.146702007397882,0.00737433391401146,0.198548126171454,0.406548695668155,0.393842860003546,0.357906486235164,0.324148719813543,0.311263586274121,0.307265745524709,0.126447953774461,0.208646008646505,0.311855604486034,0.457013204932138,0.63016865998506,0.808845991355399,0.755862241998429,0.682619092871658,0.614899692442276,0.5704752568215,0.536491841496981,0.81106038790116,0.84178661484469,0.871666795091875,0.901004227354977,0.923509129351594,0.928568429852141,0.84417076789201,0.758600763327257,0.680383986508179,0.613398345383932,0.552238818356247
0.0275042712025298,0.941696491099517,0.0266500214200025,2.04402341229008,0.315317553779637,0.972691639448253,0.107653281520687,0.131093524353736,0.182613791532723,0.252069641187375,0.35226087035387,0.484035617821051,0.443231298879027,0.420485233226349,0.400311639024595,0.378730866992266,0.37348211908319,-0.272306561686236,-0.254803370419094,-0.209642488304422,-0.144244927711238,-0.0458561624048725,0.0861408221614877,0.057717879414935,0.0475040159372878,0.0382165833275219,0.027143201652911,0.0303518690256291,0.481662119808325,0.506968250408377,0.555657948909347,0.616619692015766,0.700359913620211,0.807811158977125,0.761638513287924,0.730066136202882,0.702301418235078,0.673779266123516,0.660727110280713,0.893787257605034,0.910751096410891,0.932560982951834,0.951519083145695,0.969493770935692,0.987136564486841,0.952872640366874,0.920748011815297,0.892785592131153,0.865505485585041,0.845217894024852
0.0203220638909121,0.983894829026009,0.0257468039828737,1.95069967229716,0.294482245960152,0.90908344566921,0.189335898829106,0.303751249261615,0.4304127536324,0.58098283279775,0.749967934227252,0.915680431950812,0.830046204118297,0.726514759277118,0.628292990566027,0.542521359601992,0.459543162613888,-0.0156246669966894,0.101276426892026,0.233580586003897,0.393583874177882,0.577501942308895,0.764338805759276,0.705978530115462,0.627073500719832,0.551057195703111,0.484356244781047,0.417892531849538,0.280088377063253,0.390129787232359,0.510594287586406,0.652520232832957,0.809767059482322,0.960931230196023,0.864915725684601,0.752745820200233,0.646871346887619,0.554567070057763,0.466175941344715,0.659394475187743,0.712018832081884,0.762362385025993,0.814748228579145,0.861644237213648,0.889892320240931,0.770754196259202,0.649567302768852,0.53776533936749,0.441011164994893,0.352705166028052
0.0264823649979848,0.942519289205303,0.0236627746559016,2.12229214469972,0.319338223084502,0.93259662718216,0.0977641678693849,0.158225647655375,0.227322300993385,0.317939684933525,0.423150465803512,0.598345440552746,0.519990167780071,0.500129461741132,0.489382381254913,0.495318137439917,0.494688184720351,-0.275042445162865,-0.218633159274981,-0.152245718888346,-0.0640771849265469,0.0407350209074543,0.212694206695086,0.158832097021063,0.158105241285149,0.167339416271151,0.192454820250681,0.209010736255583,0.291638657943627,0.349827841396392,0.41529113762405,0.50054796246643,0.598216313950523,0.762239102603237,0.67645010986549,0.647733440381366,0.627001359962436,0.622154423490333,0.612301277657019,0.863105747117511,0.879530756959696,0.893912280653527,0.910251059205207,0.923637378682799,0.951802828836848,0.886567555343253,0.840509592609573,0.79359680382571,0.750493194985108,0.711164932724567
0.0193022904413985,0.909524550229127,0.0231558620637574,1.8949354544946,0.319713955346975,0.981087928390989,0.205125178878961,0.255827760968182,0.311874828907925,0.383299342839295,0.470922496902371,0.570361014253258,0.582382320439125,0.583178636256192,0.589092551448333,0.604426179539909,0.627919143108981,0.0347937262131547,0.0852871184325123,0.141323240507804,0.213853263638389,0.303956571157756,0.408268038546689,0.427828224019541,0.435990511507191,0.449411091394602,0.472704404081142,0.504668749403815,0.444735147236307,0.492489606537098,0.544950849995641,0.610144293373712,0.688455168855674,0.774270842051727,0.774330919416065,0.76414403784663,0.758537048469657,0.761072041795854,0.770482558801908,0.898428722024648,0.917499105692316,0.937512187240274,0.957591616396893,0.976778734035502,0.988578848948472,0.956328743895663,0.920918944129604,0.886649916758836,0.853540326678062,0.820856982492548
0.0278045809166483,0.983636965913859,0.0251411138152483,2.04123539753198,0.317948959610844,0.900576832595129,0.108465632435782,0.159802833863458,0.309047176645806,0.475664137526833,0.641405866498974,0.934750132732232,0.721850520150823,0.611467769307889,0.482062202552593,0.360637275225354,0.320742757287468,-0.0542451697316546,-0.0054208435839038,0.148679359686641,0.321704380897665,0.500879675219914,0.817901914658376,0.63114620399537,0.541615424132194,0.428847970374104,0.319796611487712,0.2895017784812,0.179149913595172,0.230583331093121,0.374661895622486,0.535069823021925,0.691474193577219,0.968336234036962,0.747997278190099,0.630489963720369,0.496227997341965,0.371696277783245,0.328302869629994,0.556447079723455,0.593058909717721,0.662478927825537,0.736975633821379,0.78959457273215,0.883022268498138,0.683333486064488,0.557589673022497,0.433939629959266,0.327772342983681,0.276045624344589
0.0136482468428835,0.904000630291111,0.0232176056420093,1.9784960004162,0.288728020150017,0.961424001226868,-0.0631860665034202,0.0670660630607646,0.202686291208465,0.350805194603011,0.516803347230858,0.70475579694404,0.718345068531353,0.721334278716738,0.708931509659807,0.682156519509409,0.625982092684968,-0.202959117232085,-0.0766746760930141,0.0587945519705261,0.210125029610631,0.384090570840988,0.584861566797009,0.614518609723226,0.633760838862541,0.63759824645384,0.626574689348889,0.584985266477375,0.058830565432876,0.18992054495642,0.322974360049128,0.465373134709717,0.621186725824936,0.794326772946747,0.793763694209408,0.782651292413262,0.756464083644403,0.716612713561352,0.648954291936682,0.752854362099816,0.829359425082891,0.886827773871542,0.930768383696641,0.955660510970388,0.962674100411677,0.878770057309131,0.789407333546057,0.693689478438764,0.59469543623797,0.489928889066466
0.0153694000490755,0.930694173864745,0.0262887684201327,1.90556058397791,0.288374855565412,0.876765780752242,0.0504984091251016,0.135836816640623,0.234420062490179,0.353017344148105,0.501610837814401,0.65575999986734,0.651498065630613,0.631853150650446,0.62287200528952,0.619629543894685,0.617733729089065,-0.345950895538049,-0.264956062123196,-0.167671295940438,-0.0467415497779614,0.108487392174192,0.275534210819327,0.299336557102799,0.308295911375286,0.326938751748565,0.351049980154037,0.376301351770671,0.208701983972459,0.29130016202104,0.38520872379868,0.496601980605187,0.634662721881961,0.775444967620614,0.760020207087885,0.729805009293922,0.710088697777449,0.695917957233374,0.683106603142879,0.889115472019675,0.910106839571096,0.92607789447847,0.936622852871099,0.941570416594737,0.933316763878321,0.87028591627022,0.804012013183843,0.74133498445219,0.680021038896818,0.619345412627896
0.0122907014480419,0.98097590307697,0.0235721325583896,2.02303674614499,0.314453366715945,0.984704715079794,0.340079182638208,0.413888923732905,0.497533120177793,0.588631424231752,0.670279093663219,0.755006818144387,0.749682057143809,0.738111903519982,0.713178533640389,0.68818616835717,0.667471265337604,0.178934399505878,0.252981651239729,0.337218420731289,0.429989481802132,0.514578195087341,0.603638960647495,0.611120816535649,0.611736317099568,0.599412331467032,0.586487781128039,0.576996241529536,0.536826797582355,0.605144194864387,0.682121590314568,0.764552819074773,0.836459152099795,0.909324711275721,0.886844548384237,0.85940611995399,0.818960055000983,0.779200360582972,0.744574457167258,0.815128763434378,0.845413362341946,0.878386337453003,0.910019587577955,0.932367177581878,0.950223284901235,0.894638151595214,0.838992605204139,0.775920496736313,0.715078581159263,0.659565496592164
0.0159070128417411,0.952345513337371,0.0239509378160007,1.88163460337757,0.301847224872045,0.917320498461518,0.201242552795689,0.288341278458178,0.359718015541222,0.436136937990755,0.531301112312051,0.643181197902854,0.633457753669598,0.626981350930388,0.631519002089642,0.635766915705251,0.617463706518114,-0.295407937412106,-0.209186644583307,-0.135530613910972,-0.0551452847860556,0.0457709290010545,0.167037423127639,0.177310114542036,0.190590267102969,0.214446440196366,0.238166408064405,0.24052776718837,0.416222623515034,0.495581945801261,0.559204720977532,0.626603459759178,0.710152232549022,0.807141285522164,0.788914044704737,0.77374271182513,0.768760731842637,0.763443852920549,0.737125228466414,0.932984556241683,0.945972173037858,0.951141695898891,0.953890379376227,0.955829670540611,0.953319263535599,0.915543547180314,0.878629667393731,0.843955242546183,0.808962656136475,0.768845088447913
