run,seed,sigma,model,beta,delta,eta,mu,phi,acf1,acf2,acf3,acf4,acf5,acf6,acf7,acf8,acf9,acf10,acf11,ccYL1,ccYL2,ccYL3,ccYL4,ccYL5,ccYL6,ccYL7,ccYL8,ccYL9,ccYL10,ccYL11,ccYr1,ccYr2,ccYr3,ccYr4,ccYr5,ccYr6,ccYr7,ccYr8,ccYr9,ccYr10,ccYr11,ccYI1,ccYI2,ccYI3,ccYI4,ccYI5,ccYI6,ccYI7,ccYI8,ccYI9,ccYI10,ccYI11,ccYC1,ccYC2,ccYC3,ccYC4,ccYC5,ccYC6,ccYC7,ccYC8,ccYC9,ccYC10,ccYC11,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15
358,358,0.0240912536847359,rbc,0.934390085315075,0.0253432900610659,2.09338439219152,0.276299955622482,0.886073555983426,0.708529846700694,0.76710738698344,0.817097361142562,0.86535511913884,0.932304651300727,1,0.932304651300727,0.86535511913884,0.817097361142562,0.76710738698344,0.708529846700694,0.121395854044914,0.211323558031603,0.300815324170623,0.398803400222328,0.541907179901224,0.706441291423647,0.674443905339038,0.64009089672504,0.635278173646588,0.627228736639345,0.603418852384389,-0.265491909002481,-0.181170438647512,-0.0922538393112629,0.00900836122900988,0.159019215852061,0.337087123616737,0.335318746895859,0.329967494176048,0.352646570891278,0.372064053188758,0.375692097006841,0.264929659840505,0.352470195507266,0.437650393556625,0.529407170969181,0.662588302355978,0.813550164061062,0.771478519958652,0.727645417102042,0.712440134582301,0.694171752197114,0.660952641435186,0.847407696242458,0.879507439449452,0.90084441641767,0.915931703487472,0.933459935645042,0.941758498430609,0.870486561246702,0.801286590559641,0.74192805438436,0.681894646164001,0.618379744610411,0.417290581540109,0.307642025111877,1.45609742470319,0.0941411412573911,0.0863282412720347,0.255725269239094,0.799499674973186,0.000185090323536289,0.0408749770452496,7.67668306525776,0.984277699786089,0.516950982336469,0.186911493943141,0.0739732550814768,0.0357861561391226
359,359,0.0125748518989864,rbc,0.903239172847279,0.023283478716698,2.11134072633944,0.284441550544761,0.985419015958875,0.90434480865097,0.922214275839722,0.939878737730264,0.961393617082976,0.979858156017741,1,0.979858156017741,0.961393617082976,0.939878737730264,0.922214275839722,0.90434480865097,0.0017264025322415,0.0364532869728406,0.0732624346250821,0.136281718149896,0.201584598582908,0.289475974678958,0.290725196357182,0.293296516699817,0.289871456833856,0.298056125295181,0.306853438118209,-0.205172479374994,-0.173078092488279,-0.138767150801209,-0.0780274945027618,-0.0142103088464203,0.0727593299833202,0.078670698553311,0.0855757685459332,0.086930956424498,0.0995018067798014,0.112757926722164,0.411899864355431,0.446725214582581,0.483059211731896,0.541302664732791,0.599917854567301,0.676670069562815,0.668486613855433,0.662081638570356,0.649679273458221,0.647955434010092,0.646609780799739,0.929510050259692,0.943725870906351,0.957481797295491,0.972060190929471,0.983229438967391,0.99342039413306,0.972563995474892,0.953273773705066,0.931565084327249,0.912425763443872,0.893002384422439,0.715229325471155,0.691133340195533,1.06602437612481,0.0156330218488451,0.0189451504591548,0.676725017147341,0.900893113689344,-0.00876541476380655,0.01132835362793,3.47004433662657,0.370831230575511,0.129832279566561,0.0645450846299571,0.0191829494788128,0.00598860618858959
360,360,0.0285555802601576,rbc,0.942697467016895,0.0235943361332687,1.87958942149109,0.292360729772402,0.97165033149541,0.641891359920767,0.704268517486392,0.777185575458883,0.841114272185306,0.913329380888514,1,0.913329380888514,0.841114272185306,0.777185575458883,0.704268517486392,0.641891359920767,0.0818853949622215,0.169972561061112,0.283478289301874,0.397044007668131,0.539307189277226,0.717096184270599,0.675403281428174,0.645983802176466,0.617160717352792,0.574218277826751,0.542378123748079,-0.0565541660447892,0.0305244434207329,0.144487254237129,0.260636010695559,0.407987767603995,0.5929786159322,0.565220342734263,0.54823754520202,0.529992426420729,0.497551777033998,0.475455654600604,0.22922361182554,0.315708377214839,0.425247950173715,0.532544611959388,0.664949149038968,0.829505644272623,0.774005464543975,0.732024673014644,0.69263385065671,0.639637945892277,0.598224951427065,0.779144756632542,0.81902464422993,0.86093191287979,0.891389250302538,0.919543691307376,0.950181668116758,0.858679610631856,0.780059883699579,0.711704452341324,0.638240291578064,0.573205951540128,0.379303938821896,0.283589701414903,1.23442660110504,0.168299291430782,0.0739670689679664,0.23484442966826,0.719085900088681,0.0697790802850689,0.0376698944204441,5.83854323175984,1.04849086507712,0.398250450137816,0.212372929756419,0.0761354905337774,0.0280501148281726
361,361,0.0141826349073183,rbc,0.942131053332288,0.0266040214981092,1.87276621876042,0.294231131969732,0.979610522721218,0.676195305532629,0.740541751451747,0.813529799119046,0.879163527402534,0.94249673637987,1,0.94249673637987,0.879163527402534,0.813529799119046,0.740541751451747,0.676195305532629,-0.00157989362560585,0.102596542995336,0.233247253704366,0.367114211363706,0.513290519706214,0.669596352849201,0.65542132132934,0.631495201742648,0.601815417284833,0.556966958767922,0.522632861855367,-0.134298961285458,-0.0301719253471022,0.10192806421239,0.239073511377522,0.390463496007299,0.554347078850408,0.549732925694692,0.535334484206588,0.514939463177437,0.478988060809964,0.453125197636099,0.206859268471911,0.306613913297261,0.429346466257535,0.552284469182213,0.683961913050477,0.821619759614917,0.793046221363944,0.755194866769277,0.712219726180095,0.655339748630836,0.609188567875754,0.817629046264776,0.857049374905393,0.897170699448457,0.92722243751588,0.949965482752081,0.961937246637476,0.897671381672698,0.829948897393284,0.761563634823392,0.689873138800728,0.624755759762721,0.187064042802189,0.148923014335625,0.499481771573096,0.0709270204570221,0.0293531407790137,0.128126758204957,0.319267637134056,0.0323819970321945,0.0160046968404784,1.97563731423803,0.386653920279943,0.138691842580377,0.087512399028455,0.0296640424191784,0.0102728909973335
362,362,0.0259210298504331,rbc,0.944615653486508,0.0252942863914615,2.13574256323599,0.301453279354668,0.991567988880012,0.787531913059824,0.826968334109964,0.871325304438171,0.909571318892809,0.95435135252271,1,0.95435135252271,0.909571318892809,0.871325304438171,0.826968334109964,0.787531913059824,0.149545430824541,0.225532511442692,0.315276695725066,0.407483359324897,0.518043287459192,0.638833507244917,0.628220476272884,0.617026660924506,0.616423588931964,0.604494251454406,0.604388220144522,0.0679874236948308,0.14473145038185,0.235629231820451,0.329878396162893,0.443013557337981,0.567000411149982,0.560977380915029,0.554230908037627,0.558059304356667,0.550475836515959,0.554975657215336,0.397247777118406,0.466807944413276,0.54814778885025,0.629032066931769,0.725620368795099,0.829945111095743,0.805508844800633,0.780970006193117,0.766506657969543,0.741589650135823,0.727050140494407,0.867546831341822,0.891963185053206,0.918238240889702,0.936775118682337,0.957756524251092,0.976898933168053,0.927152481811184,0.878570038627182,0.834588327513033,0.786698553605481,0.74120463494241,0.500218491175508,0.42332357683116,1.13203384997519,0.172930533987416,0.0587073176138162,0.375392767844087,0.817152239440914,0.0998380930351052,0.0365939574814487,3.71929257099039,0.773502459967104,0.240404126634649,0.185958860166901,0.0558042256040721,0.0168829898355881
363,363,0.0200976666687289,rbc,0.923441198912486,0.0232007347948017,2.10130597587391,0.320514073578205,0.906022053457791,0.571469782802142,0.636441936240213,0.719521237833516,0.812125854362075,0.90830492631843,1,0.90830492631843,0.812125854362075,0.719521237833516,0.636441936240213,0.571469782802142,-0.0576865852706169,0.0267970022265635,0.154527496406826,0.315085137607352,0.504230227747682,0.714596921742329,0.667829842513582,0.607302113362967,0.544492065759204,0.488224322502199,0.452090113449905,-0.336753453642637,-0.25889179738759,-0.134195600673644,0.0279938873460862,0.225008159496533,0.451161023468273,0.433722459605085,0.400793430070827,0.363306684255207,0.329780005660985,0.313600687088994,0.0583741317908088,0.14298685154067,0.268054864560203,0.423035261101391,0.603174457325024,0.8006438786802,0.743294619905441,0.673313907602025,0.602052587821634,0.538191150943121,0.49498881457377,0.769218612876001,0.810917413846871,0.854335397514017,0.893593260202072,0.923113626697215,0.936160289953162,0.840891626493739,0.74673066352409,0.658346752024107,0.579012972776629,0.513014709915081,0.214468082180435,0.155003517378074,0.910438148176742,0.0734051970123475,0.0447882490880608,0.127826238124174,0.473084931053641,0.0136412232974785,0.0204697158574893,6.02919666253783,0.77287952880612,0.329411053167546,0.123432010387328,0.0450137618807481,0.018316530747027
364,364,0.0165871951970365,rbc,0.922703204398307,0.0231538264611893,1.97666145292241,0.298648325419477,0.952878685525339,0.852246214059528,0.881284170386048,0.907730285368456,0.938862930367203,0.968793697190883,1,0.968793697190883,0.938862930367203,0.907730285368456,0.881284170386048,0.852246214059528,0.128504900181099,0.186895443677358,0.246456189167602,0.326885948326866,0.424098671451407,0.541180434068214,0.530274206056489,0.521349909026087,0.508358394855132,0.506081980486478,0.496773145639957,-0.254707505885838,-0.199976953310988,-0.142639196064217,-0.0630319129261772,0.0368501562123251,0.15945103735293,0.161497911835727,0.165264524110414,0.164828265749786,0.174741060461641,0.177631360450493,0.373267471520329,0.428705260289392,0.484242519894123,0.557779382897309,0.644207312045647,0.746756778838317,0.728184607014799,0.711586542420918,0.691388533916083,0.681159105250008,0.664541456546166,0.913084045769391,0.93165730802953,0.947091359699512,0.962866295110166,0.973415737584413,0.980764307079572,0.948769702262551,0.917726276159015,0.886297213135929,0.857566014873155,0.827599642801625,0.497117524568123,0.440673614347681,1.16473416428226,0.035478057708245,0.0435670470996209,0.406111901851068,0.849468367752245,-0.00730307303789967,0.026676956823465,4.89368722359646,0.54149180906541,0.243342457247446,0.0995877453817199,0.0330212334975988,0.0130368600602693
365,365,0.0209873030476738,rbc,0.945350750106792,0.0236052047133143,1.82707960547991,0.286748622399797,0.879771604178734,0.569868381636321,0.674517956670444,0.735697511796717,0.808946091653168,0.879383552496292,1,0.879383552496292,0.808946091653168,0.735697511796717,0.674517956670444,0.569868381636321,-0.0435012085637337,0.106927113814034,0.209159661299614,0.340201671471843,0.48392701858986,0.723816966772457,0.616581413233593,0.574592085196973,0.522865975701676,0.485034856097014,0.376181588726263,-0.36939508763919,-0.227787992760915,-0.126109672872531,0.00705226773726697,0.158521282342727,0.409666696118664,0.333903045263676,0.316938751945243,0.288639997555116,0.272106508237298,0.185465601703168,0.0854939827738998,0.233373102018457,0.331748562863769,0.456741296055624,0.591715917017237,0.817652046322247,0.702399546266008,0.652311007273209,0.593497549691751,0.548857087870082,0.435667192354241,0.796293930063015,0.84518548083975,0.864987651899119,0.883386315936386,0.890195561607564,0.905679947941041,0.808686748890711,0.739366327859423,0.672232415275679,0.61285911701814,0.538421986832891,0.200227733382203,0.13428525558882,0.766045328172923,0.0637540721559739,0.0512259740094456,0.109795091324007,0.34442242822835,-0.00181230577532339,0.0190246493626424,4.38376888267467,0.626344552551133,0.327528543618953,0.120956805753761,0.05093380904356,0.0250148959308186
366,366,0.0234270794008393,rbc,0.945187203979001,0.0245635091075703,1.86647560089217,0.31375779622189,0.864543515441135,0.413570049732065,0.485547886250173,0.594899386120439,0.740989371563995,0.86707332609277,1,0.86707332609277,0.740989371563995,0.594899386120439,0.485547886250173,0.413570049732065,-0.003682540777264,0.0771331406972765,0.213868264384196,0.413111288242552,0.616339084277113,0.853593749842921,0.770337558699944,0.687194053866323,0.56729800468938,0.483968690530734,0.442408291180086,-0.231481455282507,-0.155654397577714,-0.020559932995784,0.183541062003091,0.404265988670733,0.669752168407028,0.623786611941415,0.574238565747729,0.483244518087057,0.424278577750975,0.404408853589907,0.0763181608261402,0.157303525364779,0.291939876453128,0.485581320684797,0.678694847833185,0.90140329026567,0.806691220852734,0.71338617419709,0.585694246721082,0.495446321838977,0.447088122943042,0.671356226309052,0.719823065934207,0.781740133648126,0.850550607338895,0.883689547670416,0.899322477714676,0.754420382212923,0.620480468584237,0.485064677944157,0.378317786725972,0.296899337813954,0.185823744640516,0.103422976560017,0.872697973888212,0.103953213665575,0.0620619212632215,0.0711708186561268,0.372269695078072,0.0266652461867307,0.0242914123481806,5.04415530746148,0.748208289544122,0.376908369951263,0.129642194983355,0.0582111006761723,0.0284476745951099
367,367,0.0140543039178313,rbc,0.98681820039535,0.0230839961114991,2.1496683054321,0.287788431502457,0.951815792049045,0.675875922692336,0.750231789505339,0.804288199233876,0.864227902704673,0.932255083955706,1,0.932255083955706,0.864227902704673,0.804288199233876,0.750231789505339,0.675875922692336,0.467735983383782,0.563857048737343,0.641031975386128,0.728702133244658,0.827530322078098,0.933742649516874,0.898798476353844,0.862008136624684,0.832994088597693,0.809553835499825,0.761764986930196,0.3109553115337,0.414138497187423,0.500418366777936,0.599325154960065,0.710540857958959,0.8333316597962,0.820600023396043,0.805189157316466,0.796864797730247,0.793567199620568,0.765023290050553,0.548242441897998,0.638172490365226,0.708388666621356,0.787636599319496,0.877132259431762,0.971424787796084,0.924389023465222,0.876029660848764,0.835675648858953,0.801090068262501,0.743208333477358,0.799040320827958,0.839221030203383,0.860636878375293,0.882144083099296,0.907270214529275,0.923963631180384,0.831116997521993,0.739700643853006,0.655516756868912,0.576683001676349,0.484857152468218,0.31094010976597,0.149500927435016,0.857440499655409,0.232792344821619,0.120927863953284,0.0841979024034116,0.370563299812313,0.0811932376881476,0.0489159769714998,2.50560655018126,0.745982327322218,0.36470092910386,0.250971772849813,0.113557043228755,0.0539413266803453
368,368,0.011958712553787,rbc,0.916454515830282,0.0265992352665868,1.86741578750373,0.315515896338739,0.914924234274795,0.605733721985091,0.689844648926642,0.760002091545283,0.837940705223827,0.921165884845484,1,0.921165884845484,0.837940705223827,0.760002091545283,0.689844648926642,0.605733721985091,-0.0996417824265406,0.0176572291762485,0.134268809198077,0.280725898397351,0.461721920466895,0.663702523363938,0.635463036964202,0.595558239367694,0.557390986905047,0.52947932765877,0.471878305543652,-0.370331794643338,-0.261252760489251,-0.147293612325988,4.30049250323131e-06,0.187408375277241,0.402297006892126,0.400058521130899,0.385342812046445,0.370586061854071,0.365191031790172,0.329179250959049,0.0430868461029642,0.160239643914355,0.273871281056185,0.414443066435099,0.585408527891377,0.773238992598444,0.732697689884631,0.681342419937383,0.632573424979533,0.594137212290391,0.527593429901423,0.792934419366497,0.845259050698963,0.880632158512378,0.912476708642219,0.935639943107786,0.944127127633872,0.859086311924487,0.773755607954508,0.694196501883248,0.619740526652294,0.541111828891808,0.139006520802288,0.106132397875902,0.510413551177129,0.0399861124990278,0.0248834712114777,0.0909075234407087,0.278140801399465,0.00627639381239048,0.0115241922987342,3.13459708985579,0.420833581501044,0.175814649513692,0.0710705359823946,0.025515961050335,0.0101120641571528
369,369,0.0243924963787594,rbc,0.913162108848246,0.0270285771125782,2.13754302121555,0.285772915503129,0.972094015283156,0.716602134408637,0.776348555056015,0.835694474262737,0.89303169609427,0.944950516525396,1,0.944950516525396,0.89303169609427,0.835694474262737,0.776348555056015,0.716602134408637,-0.124270440360141,-0.0310122452456746,0.0768470670048902,0.198934732001536,0.330152809875367,0.489070583091352,0.487368265434638,0.487300627881767,0.472198277592247,0.449715936470456,0.423028410738503,-0.29343544999408,-0.205038374142521,-0.100649396119324,0.0196802311424882,0.151149994794972,0.312099683840148,0.322389242951405,0.333768684016454,0.329967579914509,0.31857129331568,0.302683064217006,0.103916969768757,0.198253288546881,0.304546299309294,0.422024006792257,0.545488099760569,0.692757146982476,0.675473736248496,0.660444742107761,0.631422423298871,0.59571903678241,0.556423304187947,0.826005053516188,0.866451897008184,0.90245130393438,0.932328293815769,0.953713068860049,0.970959990995678,0.910591513213062,0.853234377879464,0.794013115291918,0.734596240926507,0.675890182308215,0.434807036033457,0.382027674553668,1.04445897071241,0.0826463955854679,0.0412905736460163,0.356033133619355,0.682289400489161,0.0181501248145089,0.0203361623512653,5.22786272888405,0.827639801201985,0.283333997964356,0.16127409543266,0.0504569878048702,0.016393141479671
370,370,0.0178961180964019,rbc,0.930266536142407,0.0262401826482295,1.93813563438826,0.316805573009891,0.956880965866098,0.815890819834375,0.851755006663172,0.891216242671526,0.934238693522865,0.966202707904975,1,0.966202707904975,0.934238693522865,0.891216242671526,0.851755006663172,0.815890819834375,0.213849937796173,0.267985707879696,0.338965929950404,0.435447811800334,0.527940058484128,0.633806379761769,0.633367441780959,0.638461431727259,0.620599659806506,0.610128538164518,0.608174704784231,-0.130374948763252,-0.0809122000605629,-0.0124051722596865,0.0858445051557254,0.1845150239585,0.298800363045224,0.314588812201716,0.33631786210622,0.335067799124882,0.341215454669347,0.356133533533509,0.444123608647015,0.496779022009265,0.563169887086419,0.649695546837109,0.729393482603319,0.819638862916863,0.807477442718642,0.800055983618602,0.771759688346093,0.750184411370824,0.73617713795912,0.875930703884157,0.903344217330543,0.930677494854623,0.955743632497103,0.969208058278931,0.98144438150146,0.943072823405451,0.905416967133826,0.860861063412331,0.818527702397275,0.77817839248848,0.90287656663227,0.778281563611878,2.11308010146654,0.120601680378479,0.0938689014546342,0.696488127553459,1.57274926331521,0.0390901488238084,0.0616225359244537,7.36136674586495,0.912331213874078,0.40708102557004,0.180433051880652,0.0614101495554269,0.0242941593897688
371,371,0.0244072116778349,rbc,0.97129113671658,0.0263532376023615,1.85504680206804,0.311538542159849,0.913940891720882,0.100176994490412,0.241715683370157,0.422193550044177,0.60715808706162,0.779545998349674,1,0.779545998349674,0.60715808706162,0.422193550044177,0.241715683370157,0.100176994490412,-0.154057657392233,-0.00948023899492375,0.192393418393351,0.414011274746882,0.637404613573168,0.937342474687858,0.758677544200075,0.62143714531077,0.45888296994506,0.28894121869643,0.150564147652046,-0.276771869042231,-0.137593061433529,0.0655217749168078,0.295240361783376,0.533994827208394,0.860188185621984,0.711505483726168,0.598855540143691,0.455590152142742,0.299214959943914,0.169111778062788,-0.0910246668878797,0.0545164958008343,0.253358052705859,0.468287274777461,0.681350361645382,0.964610487943977,0.773130682143349,0.62526882689722,0.455039469361167,0.280364233534206,0.139515543141729,0.402513274418733,0.51466894168125,0.63559762647535,0.740973291764594,0.817954361705029,0.898431234296407,0.665109242080665,0.47954617991338,0.299730197734195,0.138556455873214,0.0185862431225033,0.133483621007451,0.0576621662688018,0.504500331910216,0.110247632099186,0.0562142616716075,0.0308591702907511,0.188817120290639,0.0338246119960086,0.0198718243364364,2.04923126942695,0.484207979518941,0.23404851205314,0.123061899679093,0.0566602640981769,0.026944395741028
372,372,0.0172531276779273,rbc,0.962936770491668,0.0254910831873224,2.0851849205289,0.29994367337401,0.965998145781621,0.7263545074609,0.778393336913219,0.826505776965533,0.883969117560933,0.939961862215925,1,0.939961862215925,0.883969117560933,0.826505776965533,0.778393336913219,0.7263545074609,0.267367259465334,0.348040231377848,0.426638361012052,0.531200437374121,0.642916643762403,0.771437576020444,0.742319171980456,0.715065384473196,0.682195632850154,0.661117342606468,0.632701983711777,0.045654270695683,0.127718684099144,0.208729952398729,0.319175645169705,0.439385439290706,0.579466176751836,0.566702826739206,0.554674732845418,0.536054465941474,0.528716129396637,0.513584649018069,0.437098101614089,0.51242849482268,0.584945666221874,0.679204019418895,0.778083387520815,0.890355253459633,0.849204364805498,0.810756555964015,0.767792956438305,0.73643034382194,0.698489467510137,0.830096189306077,0.860947945161862,0.887605410412694,0.914471580912149,0.936077011117976,0.955180418099504,0.889832583610775,0.828933221177611,0.768714070893337,0.715297004145391,0.660133760038514,0.270086918958536,0.196322459058373,0.710610591635241,0.110115456836125,0.0558767619473352,0.156410389944675,0.43467859009884,0.0451527576929491,0.0302334958372485,2.35848517636573,0.498074737664266,0.209019153032836,0.133701671373456,0.0492093956881813,0.0194248347462553
373,373,0.0280099373618304,rbc,0.933699996693562,0.0264768480104761,2.08997623453517,0.285838852805172,0.982227467389075,0.873280647005724,0.898624643094367,0.927843907432819,0.952714573237122,0.974640143981716,1,0.974640143981716,0.952714573237122,0.927843907432819,0.898624643094367,0.873280647005724,0.0723506412730383,0.13517401983153,0.215376620964785,0.296150497075593,0.380932446803397,0.484980775271129,0.488310031188888,0.50051252616167,0.509038081529918,0.509568483831392,0.519578533095352,-0.119790655889775,-0.0570574988136631,0.0237433396426646,0.10615640248265,0.193609675596205,0.301288606600485,0.310688194516747,0.3289813414671,0.343935389629356,0.351161307634707,0.367841651115152,0.39661313658387,0.453618640983555,0.525164409631793,0.595433133803584,0.667550023032898,0.755448158916005,0.747999081608154,0.748544539155013,0.745180423006482,0.734121153094889,0.731683654994263,0.935354716890797,0.948796653483263,0.962539791317332,0.97141500161909,0.976176207011352,0.980332164200752,0.951944232629352,0.925296479938725,0.89626900463388,0.864306793589996,0.834428486527407,1.05042202588679,0.94492854692721,2.02385817681159,0.158336839140988,0.0821653171717408,0.884479182465193,1.50272223472763,0.0516856413075822,0.0470819612335453,6.83261574717454,1.14245578691266,0.405895345822028,0.262926708309011,0.0830670582933139,0.0273252538675814
374,374,0.0174769894693606,rbc,0.977153457887247,0.026072470864912,1.95809503130526,0.31486461560027,0.951479562987803,0.671592842745979,0.743009167585618,0.8085239140172,0.87855330830185,0.943443055737253,1,0.943443055737253,0.87855330830185,0.8085239140172,0.743009167585618,0.671592842745979,0.30290368036502,0.408501399136835,0.513593481808263,0.630668101598348,0.748951923451002,0.863068503464825,0.84680824236919,0.819016211905113,0.783091689382572,0.750865435764243,0.709521895478775,0.080028219398903,0.192161849469072,0.306636682812794,0.435693789488356,0.569119024039762,0.700973854968301,0.707292978085846,0.701642922113627,0.687170442518257,0.675582779123473,0.654176595206925,0.436676041223332,0.534089072215048,0.629162552095402,0.734080573457815,0.838106936140163,0.936431154503404,0.906081429327864,0.864913896052624,0.81636562980542,0.771907356539645,0.719127572190419,0.831005393173135,0.863299810145902,0.886644385107841,0.90797545743849,0.920251779405786,0.922529858938487,0.845481930036083,0.764062831331238,0.680726764166234,0.601707020520975,0.520317406631851,0.34978783248679,0.203978199462155,0.972216155817927,0.206338677348312,0.106975200966235,0.139766132000479,0.478084982798231,0.0691125475391499,0.0471100482206182,3.08155030026593,0.792125968095464,0.362525989185566,0.247715365734646,0.100677797868178,0.0439208754394864
375,375,0.0244881150375865,rbc,0.977032998466697,0.0228982383181446,1.9700645242021,0.317932852709417,0.873652726410812,0.520552106455091,0.583747133929076,0.674735993739034,0.774547572468812,0.885440852536772,1,0.885440852536772,0.774547572468812,0.674735993739034,0.583747133929076,0.520552106455091,0.18839098117096,0.267628521362057,0.386819545852867,0.529637653907817,0.69391244784542,0.87095881311552,0.775548125929468,0.679320751619781,0.591304306597392,0.508380325068395,0.458121335940343,-0.0813296434634805,-0.00304775069295867,0.117645747079921,0.268918821585661,0.445745533249884,0.639898775394059,0.573420142199349,0.503016601076682,0.437450916546426,0.37347747839179,0.340516764568139,0.286184384778905,0.363046916240653,0.477528309255609,0.612129402960546,0.765859405262488,0.930156893588093,0.826861085321511,0.723979033553042,0.630328092936475,0.542946989934002,0.487738474730953,0.719559279663348,0.749986080534653,0.788640136074002,0.818852440448126,0.846763251249739,0.868182648663684,0.764315336903145,0.667680066935369,0.582120848983731,0.506838910613038,0.447145235845316,0.280141063563376,0.139153583064549,0.932827120771226,0.15127088978261,0.103456896482452,0.0917043232106975,0.358814720506454,0.0235619677851822,0.0348183633513443,3.59015448765289,0.742485318708157,0.421211447477819,0.199485526674592,0.0937130609950811,0.0503670927018343
376,376,0.0130208205358335,rbc,0.922803564884801,0.025769986544025,1.96602070578467,0.312123521976073,0.891558855289735,0.704541851513969,0.764159240465976,0.821350289825763,0.872864760010154,0.925676820841407,1,0.925676820841407,0.872864760010154,0.821350289825763,0.764159240465976,0.704541851513969,0.0382909630857463,0.13271635196799,0.230817893234575,0.333706687100802,0.463218792203892,0.65022953566311,0.609941083202821,0.603912584118236,0.602105953406578,0.587857390316841,0.565158927861498,-0.334947727342268,-0.247999542281528,-0.155083135880465,-0.0530251292544555,0.0819882769105747,0.277995861518356,0.267498104667887,0.288612457464254,0.314358716628216,0.327462679951601,0.331203167187512,0.191020448606975,0.283647458620458,0.378809826084504,0.476706158637631,0.597220061775548,0.770801171214126,0.720253582596503,0.703286473259914,0.690152274261501,0.665304560870677,0.632823941946682,0.844160409300073,0.877247406307796,0.905825909564291,0.925460065625193,0.935483121068109,0.947592748660064,0.873784263779473,0.811834556064765,0.749693880262116,0.685853980127636,0.62260476736363,0.202399894181214,0.157075303434406,0.69167745512567,0.0372907478526635,0.0344071639291816,0.13575695123292,0.387206258764267,-0.00477458572157652,0.0161833571559562,3.97843464099262,0.491384728016595,0.231132596684575,0.0889027599444144,0.0319329706343582,0.0138342011673701
377,377,0.0233606859173207,rbc,0.962071284789847,0.0248913885181304,1.9483381584127,0.320790457782566,0.875645453908313,0.566578348678405,0.655119530570588,0.733873387657338,0.808851573183835,0.894710502909429,1,0.894710502909429,0.808851573183835,0.733873387657338,0.655119530570588,0.566578348678405,0.0409343295462222,0.164324392879867,0.285741029132902,0.414116299706274,0.571583748946482,0.771417003655847,0.68324979684822,0.615549837153897,0.558314891711746,0.4902879670617,0.404783198236507,-0.30841787517789,-0.191649430423308,-0.0713387968743911,0.0612237844895585,0.227776342126224,0.441510224034377,0.385230907565713,0.345254881673763,0.313003623126727,0.26797508290295,0.204626748338213,0.178870488967887,0.298855027911683,0.414753545470841,0.535148618787645,0.68124554437934,0.865699216196496,0.769086867504579,0.693604915788205,0.629171886481278,0.555272015749921,0.465089681318101,0.786240296728218,0.826301769603745,0.853677666579688,0.870695709766244,0.882778084084253,0.892831587177132,0.803741499024773,0.728122213027821,0.660751457767667,0.595586630658512,0.52871016470151,0.232979107769237,0.144569007406481,0.779118172361936,0.0829102429962717,0.0654305998722081,0.112536739286195,0.342443151607378,-0.00129489906960706,0.0237064600412987,3.47660733239414,0.603073859291947,0.323174710609441,0.151362352263775,0.0623185920046031,0.0308792263800073
378,378,0.0254314976192894,rbc,0.975184555546119,0.0254352354118414,2.15018259741808,0.285737658723285,0.879231949009242,0.675558376992252,0.728145865324859,0.79536530174821,0.847900518264685,0.921966019569205,1,0.921966019569205,0.847900518264685,0.79536530174821,0.728145865324859,0.675558376992252,0.25171215176105,0.333870043809079,0.441414411978606,0.536642524470904,0.668284724935129,0.817004455793067,0.762417824015467,0.709982631033665,0.684176570576704,0.636873100023365,0.606709732812758,-0.113102943937803,-0.0279452136262926,0.0847017894570088,0.189527129352604,0.333388472497515,0.500012701212854,0.47476296450679,0.449859252161283,0.449295935258907,0.427122170408239,0.420052802298431,0.390992976955074,0.467442928165361,0.567022749936188,0.653069535769742,0.772458839646568,0.905617499344288,0.841690972173823,0.780556098382535,0.745567194991825,0.690292785961797,0.652083282260456,0.84163886219646,0.855722136741624,0.87164666875401,0.874904060647477,0.881644379835558,0.880505289779702,0.804259569396805,0.732404860909619,0.672077082621682,0.606629795189223,0.549802932175107,0.375900113544248,0.213241397057791,1.11710851705176,0.15585513190623,0.123957354055539,0.156029473346729,0.473946507435322,0.00597235086574642,0.0435994998414002,4.04788958210566,0.83884574715268,0.490134575405435,0.258468536951494,0.114221194889386,0.0612383227971214
