random-seed,contagious-rate,fatality-rate,trace-delay,trace-rate,serum-effect
99369.52621170892,0.271859648508283,0.8420738303986128,9.0,0.5377381149499894,0.06714466660302454
11228.778843271954,0.8530442785280745,0.870124466448468,3.0,0.4531631257771359,0.9703053260080712
46230.02224030203,0.17027603176757555,0.5968822796284224,1.0,0.4102971984239441,0.19803611968680157
927.7607667091413,0.8429633564428668,0.8028344514175527,10.0,0.49859642680043037,0.338170297293126
33788.342468631614,0.5552471242516365,0.6964762287642668,5.0,0.5928027558995056,0.6568997628007472
88064.2577902097,0.5182610148381114,0.8624207158897732,8.0,0.685654775173093,0.37419426168015335
80980.09067274876,0.6702229130318057,0.8619917519378091,7.0,0.4679591070490078,0.7945450690442747
74120.20048483272,0.7000644117406654,0.6259580504681004,5.0,0.4347692738261583,0.4540752328841694
99732.67774369792,0.16566742359460163,0.7913539344664584,3.0,0.5502152654972159,0.3885366512244832
78322.19837224662,0.16657324183009437,0.6600219721610734,7.0,0.37782153001200847,0.013353311157165093
8001.7986348580125,0.4958495206679935,0.9200497086577337,6.0,0.36036637621757917,0.2035936900832941
73990.76695475962,0.10846279440432688,0.8863017640128631,5.0,0.6803508737041887,0.4688316388993048
52488.77049958938,0.7228980895010295,0.5334648516865652,3.0,0.5683912108538867,0.6070829651150176
31596.078236044035,0.16543613138910224,0.7960845006886935,4.0,0.5199323064273995,0.12358121507902853
69907.74918248803,0.878932219169585,0.5955680130885247,6.0,0.631447471434325,0.44485014634356834
50810.377840739646,0.4626516236345153,0.6180223081951446,3.0,0.5452991031868147,0.14171206056550212
52066.20526954578,0.8296572812116352,0.5767023725340349,7.0,0.3068321633637967,0.38311909903770336
15415.243736654573,0.1456672597796451,0.8679159239751073,2.0,0.3055817208558401,0.2527778563120576
43112.65014480314,0.6721952597021421,0.8148790595974156,6.0,0.6260274208283139,0.6426558872328442
53694.60771938611,0.7292680137943814,0.8776520184669636,7.0,0.5841004372970129,0.10597366123824647
45048.30369958746,0.6489154803320573,0.5196749235734271,9.0,0.690572018331561,0.337810806358241
45660.31981545488,0.3618946345191173,0.8930000644109022,2.0,0.6197410316046643,0.733958259701479
41483.0166997153,0.6140343092896203,0.6957405025648588,5.0,0.4510633633055843,0.5369813075093681
63808.60977364667,0.45934286435220506,0.8749540429995245,5.0,0.692907543416451,0.37978936007994846
94268.4486382921,0.42737659370105907,0.5363783261196646,9.0,0.5282120753582724,0.05038933671898316
98717.6939900351,0.6568763025006815,0.5282777091297008,9.0,0.5283345178977525,0.06550424871795124
71293.96284526243,0.858682522289712,0.6819479965444788,7.0,0.5579067209445181,0.687015538289236
71735.93034706144,0.46677097026656655,0.7611471575933366,8.0,0.4636853634547546,0.3602761696753477
36019.46995409491,0.44674228575754327,0.8245542529894905,8.0,0.30403910996653954,0.09410050170623974
51964.9636192771,0.25480972004144664,0.6670398935233693,10.0,0.6468545743701481,0.07736451883197726
90646.22682493883,0.8377466054981214,0.8691394055509283,10.0,0.4522018240763244,0.9850136533396926
14933.736326559585,0.4726607612399043,0.6358865569442038,8.0,0.4433671022556631,0.6707834108848584
40877.363450745455,0.5560897689629923,0.6184388091617046,10.0,0.3283875860479763,0.9612704305034828
8959.219161187735,0.5752516751241509,0.8474536113933226,3.0,0.5663388074173197,0.7680048286261462
88025.85260507297,0.8503884146442421,0.5586386846815542,6.0,0.42118667428548284,0.6946774506844308
95663.82010619408,0.8099612688738039,0.9178395271778474,2.0,0.4896971245057309,0.06371522235476468
73310.57323311546,0.6244762795416048,0.7106893971452128,10.0,0.5519575514800013,0.6448036744448408
43063.649387699195,0.27968546108891046,0.9258710682054345,6.0,0.32745443506820704,0.12894597286705856
7066.755562464494,0.8747843611503424,0.7691762741248535,7.0,0.47668992855048226,0.903632464921782
32282.308071559317,0.6859448996136289,0.5448058640000507,9.0,0.32896692577790415,0.23526201140867276
31054.935009774887,0.8608883380154388,0.631295890904164,7.0,0.43352307269206586,0.5800855156614817
8595.729750023544,0.7378264765088683,0.7563475943805344,8.0,0.34378451230257845,0.18294963554951482
21506.677675184823,0.39798182732123977,0.8227685603492001,4.0,0.35034693056839816,0.025382810154621183
16203.139044042855,0.32535105005596165,0.7144825214776234,2.0,0.4994016890425922,0.06754985989256745
66028.25540681928,0.8850676438934024,0.6886455702718688,8.0,0.5707384234284456,0.46582159839719306
51398.72530396059,0.7225799399086535,0.8189411910859843,7.0,0.40596606341009644,0.06781568163531415
30242.4873156965,0.8404050506763183,0.8473041944574258,8.0,0.3788037201562273,0.6507144563911167
62209.365899362434,0.6106715662059937,0.6300851522111155,7.0,0.543357794645701,0.8671095896742066
52477.52527345853,0.21729568745981506,0.5396263691636751,8.0,0.49873230561452153,0.8952903709191563
89488.44914953847,0.6996407731466603,0.7559827762441973,7.0,0.4996697680607759,0.8601691537856457
52096.59136570457,0.7147609741737054,0.7838852276546517,9.0,0.5722750280758823,0.06378808322811336
48782.45354067906,0.3682062154568362,0.5657407631375071,8.0,0.60260360082926,0.966839779154701
55482.78168065776,0.24443772141202472,0.640876967331318,3.0,0.6633088971637342,0.060060246593748534
18722.84395969243,0.6186495535220399,0.904032205950892,10.0,0.6354611176731904,0.2359123149494724
34032.65408844457,0.5115821128861868,0.8349912075817804,5.0,0.6157807029826191,0.3773703406152832
51989.47008536208,0.4542586166810654,0.8494968034812267,6.0,0.5759991745540388,0.28988456984810396
26230.238181570374,0.5330940385119554,0.8495384213646646,7.0,0.6698833954003073,0.923335906573284
49346.68477153413,0.45473566109213315,0.5427877905421556,8.0,0.31229038179305196,0.9372281819252367
77784.53653757331,0.4970489452403366,0.8131985645940838,3.0,0.5017507796938101,0.12396312402247134
9968.297527988418,0.7051931783062603,0.755040995920401,10.0,0.6053590123265326,0.9880811145661431
61402.58510560348,0.3604928564847495,0.7694554077449088,7.0,0.643543426732637,0.5021209194415869
33887.82617917591,0.49451755472851644,0.5283429039283595,3.0,0.3447380513509237,0.6797543371518219
93897.1319034926,0.6417049458525378,0.9325982877104719,9.0,0.6935627183413635,0.18223696841635018
42228.76084336764,0.5977820872580559,0.8880245002905871,5.0,0.49288064761147243,0.4200605994420191
49627.93895750234,0.6072225006898144,0.5533727879580833,6.0,0.45357099214166874,0.2493530939227302
59849.0332160945,0.6080051727247072,0.5946311922348139,2.0,0.3659094577317477,0.28636669848176244
50138.937796909086,0.20038842969359552,0.9180444844589339,5.0,0.3644958898926516,0.8841968829785436
76834.57894299428,0.8787147500453061,0.7518353701514242,4.0,0.6163594390678782,0.9426672111386735
85476.26284212928,0.3950260085221895,0.8980100761335978,8.0,0.319221307803959,0.9515920906821945
56244.76369948717,0.39588137732685913,0.8203261048002447,9.0,0.4655222661633741,0.6127985860669356
75677.64230372632,0.6117501829305232,0.7577909110007166,9.0,0.3080347169646652,0.09440209555587531
95242.81942624773,0.4218829551649259,0.8017819593568796,1.0,0.4477460298558172,0.09192271053231149
28786.806687416913,0.372276131168375,0.5805002272718022,8.0,0.48228457123080737,0.209851828769813
95539.38971042505,0.44709904293237146,0.6354761120945804,3.0,0.5121304377064988,0.19223918097705261
81143.24240494406,0.33272444501531045,0.7797448929525148,4.0,0.5442499409810889,0.8577549237146022
71101.32512905003,0.1757308051500524,0.9220283884435971,7.0,0.4208420123292915,0.9893473354471303
28289.688508529653,0.8971374441923976,0.6171956483775464,7.0,0.30020351040810095,0.4977739883165342
3619.0805882156233,0.808583691578494,0.7578275969173209,10.0,0.6561282205764605,0.34022774917376486
53725.404573549844,0.43419090001850147,0.7931712597232979,8.0,0.3575276736361847,0.16362722449448563
17115.175610357444,0.5208960790126512,0.8030903457650926,7.0,0.42585572586335246,0.9893000083357955
93719.58315297174,0.6062972751586335,0.8112553291288197,9.0,0.5372042693348935,0.4525897244003433
72104.77244170503,0.1459779349468839,0.7762731623565855,5.0,0.398605870299097,0.42733940922816716
75833.08255733062,0.7047024432968716,0.8568332817689586,4.0,0.45741641969102426,0.3716009319153659
10035.299258900197,0.30563336731480495,0.5371098153732521,4.0,0.4653972218742073,0.29381305543183234
24834.53644700626,0.45752905367470853,0.5482880000322284,4.0,0.5796634755417347,0.4159150235087531
98524.64441922141,0.7469743441766704,0.7376222991199519,1.0,0.3633515009730848,0.7890872430166748
99824.78896650564,0.4515550246882909,0.7853916992245824,6.0,0.6750373095068025,0.8398372244064809
39205.79297855653,0.8178107854572879,0.7225892025508724,4.0,0.5260516827160209,0.9397637181217446
23584.245625736763,0.5392658653697547,0.7236430769110175,5.0,0.6068752986588812,0.5180185263630543
36164.24091458702,0.5738575403181889,0.8062715673587769,7.0,0.5488663124529269,0.058260749629802544
21650.673126968002,0.3440048448438249,0.8599899759937355,8.0,0.5342468977809619,0.5793281784048215
69062.1806685748,0.6708705535939877,0.6695697999390816,5.0,0.5744914724895682,0.00038513986566690583
22352.61453972786,0.31413477604986884,0.5352382577735819,2.0,0.5126996618182225,0.02011004180721665
89491.90449377935,0.3820636289587286,0.8654380521408755,6.0,0.4884482793557725,0.42582882087189167
60838.09190671081,0.7955481692623558,0.5925374939150628,10.0,0.6673224119126597,0.48680332327810105
58985.226556280264,0.5610034594395413,0.7092400683559849,6.0,0.35555653419088123,0.17972776606234808
57618.69246175838,0.5633560552933042,0.7008480743519756,10.0,0.5960235832164018,0.5389225943619042
17092.87972892747,0.6906077635466087,0.8233509860682063,3.0,0.6706191578263118,0.861143017201066
92024.97926865486,0.6840341319685964,0.5504574793354908,5.0,0.6438056307323845,0.8088216918419274
80385.33584201366,0.29325265036730097,0.6102494354807666,3.0,0.6987353229154933,0.7138018488500675
67159.36578646567,0.35875306305306554,0.5747094373369047,3.0,0.42613382850123466,0.6628363952588785
75640.5138639057,0.8748438558331583,0.9293895785753001,9.0,0.38996706550300786,0.06029712036486734
87509.73415468777,0.38754062582491167,0.8513378128564145,1.0,0.4346315253697167,0.37702187074558624
30003.790971146984,0.20339525700605351,0.6068400108764883,10.0,0.5504863999022218,0.26474652546758826
40463.980566202445,0.8994357750362173,0.7828295154536489,6.0,0.601196472440954,0.8808240567277136
38020.013502459246,0.7482856514536994,0.7940070988355477,3.0,0.5477441327634215,0.7845989834691911
12377.567831914448,0.18533366760722167,0.6921054640043314,4.0,0.3407173266982045,0.4693395204528208
60021.62615315552,0.4143073817695445,0.7050857076280121,5.0,0.6728543040177312,0.08228949815968134
10590.063366253627,0.25201428305848783,0.8559066640971202,7.0,0.41536465953501395,0.6666406430101124
53211.96575744607,0.45809589172915033,0.6150359363039719,9.0,0.6339564918758344,0.7195614175908649
81083.7024713672,0.17148616735912559,0.838026206644296,6.0,0.39575105825196877,0.08033970324848305
11416.968714231356,0.42874883997862534,0.6787671665872683,4.0,0.5545000022972942,0.4041239631815394
18217.787564615395,0.4744155929131697,0.8082248100852418,9.0,0.5593175551999918,0.772468494813095
49578.95842429784,0.11804469154737413,0.7910166237745426,4.0,0.44102315479329046,0.10230453581115306
37767.45798838093,0.3342523751867337,0.505560826828575,9.0,0.4363054967210388,0.8866813021845005
28995.202116577606,0.10888949800604318,0.8127715433237388,7.0,0.4580579407362496,0.19165437094121285
58470.563603372604,0.7587112058316429,0.6988120104744533,8.0,0.4372252669106476,0.23689013704837425
25426.43378121296,0.8387902676267033,0.8886343610634706,2.0,0.5097774320479794,0.23917321940310587
61869.050911092505,0.584268266394302,0.5126373068755301,7.0,0.38560660484811643,0.9989678489374078
41896.22353058796,0.641152797357039,0.539406279385962,5.0,0.35477445562700677,0.8011201157627202
864.7395359080439,0.39098417418697284,0.5312699470115918,8.0,0.5455863363373117,0.145307738941449
53397.27529155544,0.6398852302977004,0.7910174009020022,8.0,0.5151037139254491,0.14444347541160008
84882.73216948555,0.26947671031654097,0.7797476395664433,9.0,0.35025423232995245,0.3801343346339098
96916.07650186078,0.8319012981774672,0.9379280995116076,4.0,0.5049944494921931,0.9818267624683754
86732.91321098099,0.7859654883985343,0.6862788674079909,6.0,0.4820802504214806,0.6284685516436789
7882.476236771297,0.8929995780272952,0.5948816171778992,5.0,0.3479163759686325,0.12070773021125025
83295.9498302531,0.4840339912700887,0.5107290112062881,2.0,0.531029764383163,0.2736080568236282
66979.58608896798,0.4468376918918644,0.6223256334128574,6.0,0.3514540744338234,0.9089879541378766
31709.814704432985,0.11659966007466203,0.7678485326079655,3.0,0.4690003075045866,0.727059683806329
85488.08095754294,0.516422793025647,0.6610785917834111,6.0,0.5553035066396269,0.7090679809954339
92151.22631920033,0.615664882337179,0.9468996456102927,9.0,0.4114265260328775,0.4198069533159682
44229.22005946748,0.5652560055570902,0.9495802133266521,8.0,0.3128824100180145,0.2693152942181244
40483.87472826187,0.15995423236940998,0.8749108198052751,4.0,0.624234749304249,0.7270007266601598
84959.01427273883,0.3886964677285779,0.728435692655141,7.0,0.5922783399066863,0.09412260905891034
35394.914093805026,0.81371824835866,0.5552961915860629,3.0,0.6026066108687897,0.7657231542523121
23720.22665070608,0.6362291363615655,0.79748751185278,9.0,0.5073839556218414,0.6444385875673941
53367.0810550369,0.7636931411030766,0.678565691743476,8.0,0.5135018275223747,0.24217746665999162
22503.251889844345,0.619283113174866,0.7891985400593506,10.0,0.6028236758407945,0.21669902000696262
42867.623480932394,0.2183404203419606,0.7868154672314216,5.0,0.6604958607283509,0.35611935267756767
79868.5554605431,0.441189362323523,0.8397121142581623,3.0,0.5958281676925539,0.3291963025859741
78943.15684387553,0.13933975302327026,0.7331409183594072,7.0,0.47943757714284063,0.03171648724667386
38447.852268915885,0.2502311946081094,0.5332111834531537,10.0,0.39940199481608035,0.6152791218828776
58602.1626951643,0.708454851479041,0.6486268572712932,1.0,0.37401712996633785,0.48230184988094815
8464.76983693223,0.4799911562627791,0.8309229484850517,8.0,0.6686960971386104,0.49836920639415394
813.9257533337351,0.8677045006167314,0.7407041850175893,6.0,0.45271371056301296,0.4782673908880335
99625.96941282548,0.25349192416324895,0.7617074675111494,4.0,0.6001189250042747,0.40754117702502657
49696.39721994338,0.1638179154932943,0.9176972720563088,7.0,0.5680247671515006,0.40125423971236407
37646.07682589285,0.5683734918635085,0.5638987217976782,9.0,0.3139716607770934,0.6702664647228831
89931.14618122637,0.37427605618585236,0.5439417141464897,7.0,0.6279499367449533,0.9213139659110502
62393.55432061958,0.16809026242373007,0.639374078675979,9.0,0.3279240927592992,0.9534750396276167
53091.87855098509,0.10685334695433113,0.8009587992916979,3.0,0.5228978755940699,0.6229006311606244
29062.26820642186,0.5567165699115953,0.7294437809114371,10.0,0.4406211924558903,0.33044176312788476
41441.47525772962,0.2761051988754126,0.5582519762566509,9.0,0.6054270759256584,0.26932376918123846
61613.660401176654,0.2492589042556034,0.7443748004344659,10.0,0.5830039973930486,0.6417078075910593
3411.5983040598476,0.265945677653708,0.7857541940968571,6.0,0.5869214041589879,0.6765141104958751
17974.270149661268,0.7950243095374915,0.713270519559938,10.0,0.3843796885759785,0.29668436147418653
71960.44948268328,0.14287340988410016,0.5188001749520694,5.0,0.6590036195201826,0.2946551139449355
46915.60404717792,0.7939796597252324,0.6251636773557343,8.0,0.6828152244114691,0.17369004553928458
61742.352243982474,0.23304169071303127,0.657867367637127,6.0,0.5897896452832927,0.8490925925436903
83321.13696203963,0.16497396519466162,0.7651886973563988,4.0,0.6341051655386349,0.4487829253452479
91519.4201340073,0.12673940260137445,0.8388962469983547,4.0,0.6316568055637983,0.8549115730888344
21915.4636718138,0.10599675815481345,0.5829862585053516,2.0,0.4116473890858681,0.9701297250873382
98695.26266113743,0.6411133566041587,0.7280731398510164,7.0,0.6928361634272282,0.9071167360828163
46985.241719495716,0.2849516336709047,0.5207232171699471,5.0,0.507875678634916,0.8139622522624912
68603.15622310662,0.12202916920616165,0.8098376971381362,9.0,0.411528228194146,0.8441073048622726
25939.01153475236,0.859046111205704,0.5460034572798947,8.0,0.5900019399828336,0.3093472424270304
27247.432480046053,0.8228390844320591,0.8494461291661406,9.0,0.4231317779085645,0.6220713277042008
67549.90299381875,0.6097724518267729,0.5367537120281892,5.0,0.34686550502338986,0.5753858232963623
20882.778693259115,0.8413910519717765,0.5897117733586165,9.0,0.6234090081255987,0.03362623437156764
72357.73335676326,0.47789760662959013,0.603448025757712,6.0,0.4846788123866088,0.8107329349511816
77310.30230112249,0.13095400121442324,0.8566546107391739,9.0,0.46629702597302763,0.955650522598156
26102.150135018448,0.11558347261431585,0.5286146617352897,3.0,0.43870167241574193,0.4885048194806775
31153.653618506072,0.13797604787492743,0.7007178257941792,7.0,0.5423140595575384,0.51811159792996
11796.171230081927,0.43336720326183287,0.5739718194528992,5.0,0.3970931465180596,0.8889032162323814
81521.13205945124,0.4504672758559919,0.9447723423845472,5.0,0.5037112755245141,0.5045842068892656
93815.87525327993,0.18386709264161372,0.7688837780396188,2.0,0.633537761479832,0.6407919343410783
95379.56867038463,0.8898207534944994,0.6766797503880766,5.0,0.6945884191934164,0.6490421600761436
77919.96813230938,0.6979036441884909,0.6356206591490534,2.0,0.6115794555736509,0.3894296026073407
2876.6507639921697,0.8394927121623955,0.8560880271244242,3.0,0.3055933377753961,0.6768336297404888
60512.92138953303,0.3101857726388131,0.511225423982089,1.0,0.4919579656053632,0.20245975275103256
20581.26197491657,0.575002699879175,0.845434318232297,3.0,0.670398858380911,0.3382423887691832
73538.79603527224,0.279889355894545,0.8637116666420667,7.0,0.36502532485159317,0.8110553979561849
14250.101825693619,0.2662706820260883,0.8275034450110353,8.0,0.4101089807526323,0.35150296131291603
34487.866164316285,0.20794936850786616,0.6158646821631881,7.0,0.41905471157800045,0.7168624891446576
91665.96663040217,0.30952181040499793,0.7701320356004109,6.0,0.4026239943681514,0.9848667528144228
13594.435600757617,0.8226604063900286,0.591854984041684,3.0,0.37699726822546814,0.40043797264834924
79774.52252221185,0.24734843192983177,0.742761427829653,2.0,0.5928805795968256,0.9601957439290717
16396.045053527105,0.7002040812324267,0.9171881767721649,3.0,0.6695607172986305,0.9481505108501528
21893.55375111943,0.6206242945139315,0.6105664012510958,8.0,0.5540271871389465,0.6347030898968188
86612.74665393375,0.33706356710425905,0.8682895387035383,6.0,0.37417032056211674,0.42429637573711043
83584.12454142449,0.11664621635716532,0.837670642192605,9.0,0.5827155210268429,0.9778967765018928
59890.490274704425,0.45087251238308423,0.718696686175619,3.0,0.6038255531034452,0.6767921215591438
85340.32595591526,0.5000753675946765,0.7365399087262233,9.0,0.5976448371685801,0.6711672140106275
54629.08591433217,0.5576252279749212,0.8984013245906625,9.0,0.4435308954132616,0.3239632149495323
37144.43707397695,0.4177833086361402,0.6340885079099625,6.0,0.38907538707430733,0.9602242664496692
66812.14912304402,0.19960075012039571,0.5642876048351547,4.0,0.5561880924761251,0.5731778358388794
3787.48765825423,0.5513364615568236,0.9496661948311456,3.0,0.38786533216408814,0.20199300110367846
71571.17543419352,0.790819393569137,0.5640881091862053,3.0,0.44434694491476906,0.50498007097455
71212.45612018055,0.27792988458175427,0.5245568408819006,4.0,0.642263998333688,0.36811168934035354
29415.16506414552,0.36596876768642594,0.6908432999781434,5.0,0.6624653052911905,0.9884944803570805
2140.0462771747125,0.6440997334949091,0.7903117500510015,9.0,0.430457407192389,0.2660396550384173
18073.881468133342,0.22659877993676947,0.6193221087735001,9.0,0.43707143662308895,0.05347739706844268
14057.295342705675,0.652683083880664,0.7664744575541511,2.0,0.5530415979847538,0.29208243544426427
25088.913418228774,0.2713791413780565,0.9053348816418392,3.0,0.3961818345321701,0.22117116488640054
96009.57717063602,0.8340848090937897,0.9226033430518115,5.0,0.5256236151599101,0.5747943583765145
60173.59513314618,0.28805571524205376,0.7157339000438339,5.0,0.466031939437117,0.8939871812970285
31513.940308088477,0.26108662708166175,0.9112461151184954,5.0,0.38339573530880344,0.9509270321655646
1057.179442573145,0.5826907719196779,0.7475865702857847,3.0,0.3216920715571469,0.4847277712517569
66548.64870114594,0.24725280131310035,0.5179156821139722,8.0,0.35954202071961866,0.24898020506162388
37512.114053930796,0.7823290454712932,0.9461250138981421,7.0,0.4863546669358439,0.5867449894224033
62389.03475290151,0.30627050963611346,0.7778161498265951,2.0,0.6898065484099394,0.5070110012340663
19216.22147341971,0.6633669587025033,0.7852934611572813,3.0,0.5027663464397181,0.4874313571965292
93881.10730174297,0.45241716618435723,0.5537863260147986,9.0,0.6476843880357139,0.3287150099519973
40295.890169836755,0.10796822555023287,0.8379015590057501,8.0,0.3047097794428514,0.8484045778334546
67951.60635355968,0.5223629152271395,0.7596580564302944,2.0,0.6344413605396146,0.617353070632683
61547.35978977694,0.1200806130490661,0.6717739906395586,4.0,0.5673487927804319,0.3776787533094138
48653.58444641264,0.35074660191320395,0.8803657143420598,5.0,0.32909579944740813,0.16135343702435323
28882.6074589495,0.11135061567234157,0.7629417536856408,7.0,0.3934352714849222,0.8241577684747544
71236.97886677348,0.46182629976382283,0.5323273204276666,8.0,0.5864874137934593,0.17762465887971302
12434.212899746848,0.4712027869169656,0.6977021787756261,4.0,0.31649698516072095,0.5372605086175023
58179.01111843699,0.11953682671502186,0.8051554585569347,5.0,0.5828933972209004,0.8349544670703473
69711.59658882167,0.7083673843036242,0.7180158646858681,5.0,0.4879878687994044,0.11806829385252371
50564.82797712272,0.12063301494698866,0.5366263039284658,10.0,0.4042246736201559,0.3540485252880603
26618.0301627259,0.2761390499877323,0.7993755296615286,2.0,0.5404248543254198,0.10046663453876958
25964.745459243513,0.5279044480291537,0.6851131010067126,7.0,0.42587984948681434,0.2496548064860401
71456.14933501277,0.26523272398911146,0.7669644818328839,9.0,0.5201159530764392,0.26830774092351095
4017.393525810879,0.8651819129714357,0.8722138759931043,4.0,0.6829894263563596,0.09885890556989196
51929.5333337311,0.4297987567849191,0.836319085181561,9.0,0.6948725235015519,0.28836874349728836
6345.415403119007,0.5623570326765954,0.7948127528821681,2.0,0.45166844666303263,0.42668476600274485
4206.118100825865,0.7097813424799625,0.7017291426396594,6.0,0.562273278302188,0.29923316617917906
56272.99220605813,0.5059873154248823,0.9278508191014567,6.0,0.5894121608609235,0.4449068861821416
43555.257941824835,0.3037369379726762,0.7875840899301785,4.0,0.6998176307740585,0.6069607369192371
58265.95688666203,0.3183169118016516,0.61756672360742,2.0,0.4922874482030263,0.19647738441612406
82814.15121067401,0.6487410240181586,0.6565320397519452,8.0,0.47586132351072785,0.4157382415216908
27351.17343150117,0.5297468999898244,0.5851607385354067,8.0,0.6254466414078561,0.4061551100460741
27002.08782641247,0.7804055818783125,0.5245052212663441,6.0,0.6321852930476992,0.33640670078338564
20772.798500968827,0.26600866287369695,0.8871389783091974,9.0,0.6198929005286229,0.4235401589570379
91232.57284544103,0.2734032873238099,0.89882150852344,1.0,0.4785470783241279,0.6756007231973843
25131.73616742653,0.5266118600479537,0.5525859289100437,6.0,0.45018529840301846,0.825186249539737
60943.4638736721,0.8919603347200561,0.6015495886594509,1.0,0.3186304991681525,0.07805925631449606
40969.86904610853,0.5537275714874593,0.844704257604343,6.0,0.352165750034679,0.6237506598429196
34684.83086119841,0.5912447277646264,0.5004187926629493,4.0,0.45343634154873813,0.3843207707390217
60931.68467374402,0.1350355943291656,0.5348663830829749,4.0,0.6263352281410703,0.2148650961178593
2814.992536781357,0.35415282106628376,0.9452508670098254,5.0,0.6649290570698663,0.2650087100401415
46897.892510211175,0.33355308119698723,0.8659604419974598,1.0,0.3894264897745626,0.7015973993183269
58924.39387770856,0.508711486295811,0.6259652968059888,5.0,0.3587736416028193,0.06529633541409008
77533.10000036751,0.8773693137402057,0.7059692823571854,3.0,0.6696667379234722,0.2148098241203228
44051.01635796513,0.3624589419438453,0.7722973540971759,5.0,0.31306963484643263,0.009779405666968
3830.307376569607,0.39848630757092707,0.8433676665142189,7.0,0.4099661107150456,0.862288944700927
78740.28868171392,0.5722681611918647,0.9097507403399792,2.0,0.4705769345810372,0.2090022206030877
4578.534629399999,0.7504430934396973,0.5877943218072761,2.0,0.35609995853154425,0.678136670300963
66988.23238719378,0.5896943645128911,0.8548075270567618,3.0,0.568965000787051,0.18569862363207124
81532.02219211793,0.15320892986995532,0.7561534720866088,9.0,0.4407690970705924,0.1562315589487695
76199.44064126475,0.45425436031811817,0.5840247070107091,6.0,0.6735678038935665,0.6573241875694755
6782.907500259978,0.10027588712341001,0.829405148334502,4.0,0.45786107784479696,0.5916616859309987
64084.306227653076,0.44791494065830384,0.8999238599295662,4.0,0.3234723004970582,0.507973803853059
20321.015919293735,0.5978773364461404,0.6142300256839737,8.0,0.5291187422697943,0.8046187758523602
58699.36864916093,0.43726697450710617,0.8164720477764293,7.0,0.40092003010327937,0.5925908154662252
93693.66154215748,0.269188968760672,0.9177875213900591,9.0,0.6157675685997241,0.47755513939147176
80699.61050057938,0.1020709262711959,0.6820896885358378,7.0,0.36150371472845283,0.5033567092285984
69509.24801773521,0.4761832720389457,0.7220087175100801,7.0,0.533440424078629,0.4744075080862241
19364.689527303715,0.4400450257894465,0.590287226355012,8.0,0.36918486637240266,0.8976661119984846
32184.868388862,0.27520552401034,0.5122927376757346,2.0,0.6162158768713332,0.5697056543895661
23883.943293389424,0.8026890629859934,0.5568132568198157,2.0,0.5698308401321814,0.4708798104972698
32470.727153721426,0.8583669064429443,0.7416041950551392,7.0,0.5411651177047224,0.7976894802537529
46322.69771500634,0.28573271287730706,0.8031072529100549,3.0,0.3128685621083749,0.2425264435441652
88451.22451428341,0.2672132307887487,0.6562065423125385,1.0,0.43215882988643206,0.1450013160404895
77889.58636545403,0.13263541461601022,0.8408860660279827,2.0,0.6295310152075053,0.5173596659826933
59258.06333407887,0.7345156289550566,0.7076868691755178,5.0,0.6651805133608134,0.44642326615199424
57320.75888596014,0.30703300344127815,0.5533251341521936,10.0,0.5399139463999635,0.8371490758650336
41220.080456361844,0.21812335920077022,0.9109436794151131,6.0,0.6787895149866611,0.846543228225492
5133.827563174979,0.858416698644712,0.9100118016064478,6.0,0.6084785475183501,0.17679614358441542
39761.8949199207,0.2011331823399891,0.5185891701557288,7.0,0.683230532467813,0.696172764252795
49959.34808350814,0.578903192394279,0.5628654961268937,6.0,0.36205433147690463,0.7062026368256141
94183.92991450676,0.2022578861651299,0.8336242134242187,4.0,0.41372518148760756,0.048736152039556946
62509.1941585031,0.5101435485093803,0.8189771251823554,5.0,0.5623791893638324,0.5438182994204304
37225.11357026753,0.20804766842790468,0.5336043588433289,8.0,0.4527983346743445,0.4089415055581007
50583.51852749353,0.4044945910919828,0.567032957399957,3.0,0.6668750513772039,0.408365262030956
28280.22369751936,0.8368687225877829,0.685443413839724,4.0,0.3614786548697237,0.8653273973033663
75376.051093708,0.570256782911457,0.7993619340604097,4.0,0.575135413844795,0.5020999520894612
80151.43414280307,0.3238333672720928,0.6259772409255047,2.0,0.4897783268913999,0.5479465400771194
32223.11758103467,0.5935757604921683,0.6256211374250371,4.0,0.594066986014326,0.8100693937868222
74521.10240134504,0.6233276725512795,0.6476507876704805,3.0,0.45163207321301596,0.8161152405530517
97670.58384145805,0.5025751406827518,0.8949632724138243,9.0,0.6973897687135557,0.2716280584095324
61379.398438316304,0.47619043825506535,0.8401289373063596,2.0,0.3944171224312335,0.13396491161767987
94306.5459705868,0.7903391253973892,0.6653488236889289,9.0,0.425402466396569,0.0017725752108177506
67506.38986525718,0.615558108760437,0.7850639258248826,1.0,0.5944668912805369,0.06394410980446241
74932.83680937556,0.19256047488079098,0.8673147063059155,10.0,0.550624975534952,0.7200970296379765
28444.35892011411,0.29808702036570955,0.779768792742823,10.0,0.5836453072186557,0.0866437964381046
4555.931840126007,0.40398614595736404,0.6868644761076237,9.0,0.6980484481710834,0.9563600704248655
48001.99137730423,0.2853185209821352,0.7403041576329773,5.0,0.6278278445248446,0.1361066070117103
52663.34877945725,0.621672932328211,0.843649470426669,6.0,0.3311225675206191,0.7064530279343489
84013.17374670482,0.6436641498186166,0.7096104253694838,3.0,0.3877384901853804,0.5727663729342856
