random-seed,effort-change,overestimation,top,published-proportion,researcher-time
74326.23289649382,0.06461205003809711,0.38440082842010825,37.0,0.30921247930970364,98.0
88247.74870136278,0.19438205478908605,0.362547184957475,29.0,0.4305372126267988,62.0
43605.83601007767,0.06736426196880692,0.40089546341803095,3.0,0.4089716259050365,140.0
42528.80639407906,0.16311865799914027,0.16001994851466034,28.0,0.011248475934249384,16.0
2304.0079714537933,0.1358975176113506,0.19598935969166015,20.0,0.12957548355797463,74.0
62454.274147895354,0.0574065260298835,0.18527783331630948,16.0,0.10537214698584431,46.0
78626.01887492616,0.07265606466579617,0.11528696459999926,2.0,0.6656769850797597,154.0
87152.92319501986,0.13491154551348986,0.25362003611308565,12.0,0.4237891716241213,101.0
68629.88898169786,0.07792957876946974,0.4721581423556383,19.0,0.06927514585988796,173.0
30800.494385244772,0.19086230266633164,0.2982181279427373,13.0,0.9529824433663717,25.0
6171.593039169462,0.18635767853691962,0.07861753194952381,10.0,0.6754760875621353,6.0
34076.6603034492,0.14300281492808406,0.3317068144270487,30.0,0.011706314296632006,77.0
64096.06773327598,0.04949348446923059,0.045814688811860294,11.0,0.554904707467456,96.0
33189.4768248433,0.011561408664009632,0.056250642970546105,10.0,0.667229252968873,62.0
31420.61592536645,0.11600317527697515,0.34901230787641635,31.0,0.2444749856636374,51.0
66522.84178687874,0.17328296808926133,0.05440567690708692,16.0,0.43596597156704436,110.0
23997.11736544046,0.055690628266258396,0.07633054147166335,4.0,0.019399372975619146,50.0
97131.48033492308,0.08571989620595702,0.11813705697728344,27.0,0.7896699378370675,129.0
61653.74441289996,0.00991917297340883,0.058138788183406065,20.0,0.9354790774249403,98.0
27193.089648795838,0.08154678057092922,0.20691695392798037,25.0,0.248576649771413,184.0
30593.362016160972,0.06974149915322206,0.3635593696014351,23.0,0.14429793459259718,151.0
84884.18276608997,0.05673014105946588,0.18977091495553516,23.0,0.4978451233769601,136.0
28045.79820438128,0.16671631932874884,0.08686250047814081,10.0,0.12265433197876141,27.0
56486.00395417714,0.11470999406628078,0.3608228316082551,14.0,0.4957480411373982,198.0
23289.945389340457,0.07118090539317593,0.01184375406946725,12.0,0.6780847547138098,119.0
58487.1561855251,0.009133151071789225,0.2766909612883826,20.0,0.8631370283506716,21.0
24487.748467398324,0.09427644192022536,0.43760673199396155,14.0,0.9833756317240999,93.0
87780.6172683441,0.17024307869269809,0.0925712587610566,23.0,0.18651999035347908,58.0
99146.42649187622,0.11088598918271153,0.01710028825883303,28.0,0.8476938972330543,128.0
56455.400825454264,0.0005490344482954601,0.0379647556359074,10.0,0.5592051351630468,49.0
9177.773367898051,0.17184494984839868,0.4281685800196703,15.0,0.18427094776758426,182.0
14348.379795784771,0.1783667589233618,0.4479236348937926,4.0,0.3024187429788642,177.0
47127.16588454847,0.19912559561847637,0.20327389516353067,5.0,0.11830473856072801,31.0
8235.773105334572,0.12172432185346647,0.30143662691976075,38.0,0.17081178653284648,50.0
72208.75563781762,0.14297940229960404,0.10082758404490527,21.0,0.08881105824363127,74.0
41605.23140775764,0.1693439575140526,0.36549800523827064,36.0,0.8735803013555394,130.0
81713.99503224954,0.00018112641215775052,0.027641713334568385,21.0,0.7647452532355749,97.0
21879.26110131657,0.11269900942084757,0.40649856252851085,31.0,0.06302518052033702,124.0
8674.337669908333,0.09505991994150143,0.44873145944292275,32.0,0.33151824890717263,186.0
21463.37867320229,0.0075500045453538835,0.38583615487613454,16.0,0.05244468202190059,54.0
17231.34824137823,0.023636894066608228,0.353649308569376,35.0,0.06424757589510463,168.0
78495.95818815782,0.13757686228726054,0.34492448919765273,37.0,0.044352258495584565,78.0
43550.92878980255,0.0935345603511809,0.11807927562235249,40.0,0.7361949940849213,175.0
47469.44184896707,0.1916753339537939,0.02460605134458732,19.0,0.08709356398083362,45.0
83337.74219780319,0.14081034621042945,0.34088743666208837,15.0,0.21260403263203262,126.0
56310.02474003627,0.038190990588234275,0.4029003901655106,30.0,0.5094645585420212,151.0
55949.22181162037,0.1941279837653103,0.4086458838899209,9.0,0.31994558312928056,113.0
85518.42200897813,0.005329359494147612,0.28090746681836304,26.0,0.7980209829945344,58.0
49351.845067645976,0.16528569861131898,0.20165244028905027,27.0,0.3937785664633045,5.0
53463.4112781447,0.1740173362741794,0.13273828140742705,32.0,0.7920280694598988,129.0
19881.91040985051,0.12929665081261696,0.19131028186479726,5.0,0.9452148445844322,19.0
89348.89850164633,0.18110268048365763,0.1806658475133473,23.0,0.755525260669285,12.0
70236.67380098594,0.011514536319872738,0.28689730175898565,24.0,0.6278267448859898,85.0
46683.355575426554,0.1048846205626508,0.3780830106213069,3.0,0.11433334587877322,122.0
9702.40751366324,0.01401770046564248,0.44473678581072035,38.0,0.2945976870645943,147.0
75524.15660479377,0.18585128125184444,0.28074092097188313,32.0,0.3224176699179105,133.0
74429.72872116248,0.014445657445992466,0.17163116012653068,35.0,0.9370768044327519,160.0
39467.07344408446,0.1351292565470261,0.3040182198262496,14.0,0.9684389247844857,87.0
75344.12370863502,0.007939149672576874,0.08372773722140958,35.0,0.10039812449078425,84.0
10641.77091218117,0.10523084464191,0.2472410802191608,24.0,0.8143579969307359,180.0
6830.053138140396,0.10821731690099808,0.4871539045809461,25.0,0.8866957581942503,13.0
26182.84137517389,0.18619476374934954,0.03429132605592289,39.0,0.20917857681234334,190.0
61593.03716608095,0.02132841817722384,0.4642358215370555,36.0,0.37739025710904406,48.0
42999.69747756955,0.1265174233069655,0.0482180803062916,14.0,0.9569315743447431,108.0
11283.85862719374,0.15054208476379627,0.3923548975507819,34.0,0.7837991488618374,16.0
19862.755317416064,0.18617923818669824,0.14373652595330338,14.0,0.6946084050205079,3.0
80967.77099512416,0.003915231989036827,0.19486058000504564,30.0,0.22988746440254587,28.0
43373.53626329696,0.07035034457724205,0.019828508067408546,9.0,0.49227770958915296,126.0
98342.2287613597,0.05608491812877057,0.1886723175586657,38.0,0.2974720203389369,73.0
4419.610219618219,0.05327624696830886,0.11154167572669527,20.0,0.9048596318717772,37.0
58617.42843856088,0.10787256608104548,0.019923945547058508,34.0,0.36865493564295376,159.0
49899.45741559625,0.08471957552575547,0.2723357058808038,9.0,0.8146625076814229,128.0
57436.901765915434,0.07783180321305441,0.43634969531732165,7.0,0.8919291246594042,49.0
710.3109272042379,0.0024032300839016197,0.45317977964023143,8.0,0.1862260229177244,15.0
62774.59127372888,0.16559732157429585,0.29098589637019856,18.0,0.01655586075780641,139.0
26340.449276497933,0.044077940917866855,0.3511468725640872,27.0,0.2185503481962974,71.0
53327.96587432282,0.01752075226704688,0.11115212005946701,2.0,0.5203218304642364,46.0
86443.07503117397,0.043873452768446675,0.26225397388755567,11.0,0.19373416156780057,33.0
51706.59171939952,0.02698164319888352,0.1753844720549832,12.0,0.3707782417242763,196.0
22245.72990705643,0.09860884521057184,0.2588824336253686,23.0,0.03273586466088523,80.0
90614.55790674512,0.02640794102892017,0.03418989273292983,22.0,0.42953524521617314,86.0
39940.458468786026,0.1492738776411868,0.0032851864577457257,36.0,0.7974238289140944,43.0
59504.89256404761,0.13072341269466656,0.23082201649647915,21.0,0.5015014063594936,136.0
50937.98558947276,0.17565876885394613,0.1897191168664023,32.0,0.6227170147469157,97.0
58340.67989468933,0.14420575141692035,0.4068199924094322,10.0,0.3681936047453709,32.0
53568.68238070066,0.065094624716256,0.2073533109936398,20.0,0.7252645117960329,41.0
87093.17080225487,0.08066713818775423,0.2797726397980814,29.0,0.9310889135504007,183.0
18313.85880212367,0.021044095053252776,0.08175289404804925,17.0,0.9764522243127441,83.0
8834.01505946548,0.10303921506965814,0.028169146954845237,8.0,0.2811801601626676,175.0
90053.9309005624,0.05292711454268073,0.03962417989869338,6.0,0.6834143435634299,192.0
55197.875958643766,0.19542190319799987,0.17411756099608694,20.0,0.6610453341703988,192.0
11410.301031765408,0.05862494027225325,0.15347080126997836,18.0,0.383955201549783,27.0
34121.413702146616,0.19448516223728518,0.2561452231647638,33.0,0.23564063696439078,148.0
37380.75884332446,0.16534452015834353,0.11223689305105478,16.0,0.8059485538426201,31.0
81039.16305816325,0.04715573182863653,0.36135422632820136,36.0,0.12836649658629432,84.0
83337.81316217087,0.13719563068748344,0.19153723839314285,4.0,0.7438695527657725,18.0
53386.85038795051,0.1527019776111216,0.38525017637024445,14.0,0.1639945810938564,73.0
63090.606411254914,0.16111057450241828,0.34792141979421437,36.0,0.922812003642061,107.0
78002.63041314704,0.13510846362310683,0.11574245161134833,9.0,0.9038677043226725,80.0
33368.29367090063,0.14156859689455312,0.25553803840975237,30.0,0.02538587125600874,89.0
52555.62765318241,0.06704367151278914,0.1572156747684455,7.0,0.4556225993609562,144.0
72777.96789629367,0.18574145720329904,0.06660864921657811,26.0,0.37044199270476375,45.0
75640.94154540912,0.18498686203262518,0.28981180565574133,17.0,0.45093600692417846,7.0
50999.47839426556,0.10106776185678377,0.4106038116987462,7.0,0.7060265095805004,155.0
77592.76820807961,0.12801520456146206,0.22882891814506456,31.0,0.20296267138803178,126.0
71073.10071666414,0.1827686441610201,0.15154785581593272,7.0,0.22504519386401306,172.0
39422.02013448233,0.19425269316361027,0.13433968474868263,32.0,0.9021284350324285,196.0
60717.95990549026,0.14484607659330992,0.39540731734291684,32.0,0.9063417558269391,68.0
50347.12613818912,0.19870770656015305,0.4661723049750921,21.0,0.5620539844196489,101.0
90516.48176691637,0.11090782080769207,0.03680807293927124,20.0,0.31714686124246155,88.0
59613.989991189206,0.10309537700483247,0.49033240427568797,4.0,0.31881987444743787,122.0
14223.483232161,0.17043167991556768,0.10259328591421468,40.0,0.6003457902276959,167.0
71729.04877808932,0.07853114087335707,0.22682492895616996,13.0,0.5450493896511478,159.0
3602.582420521977,0.10870265460535662,0.11519102601825343,20.0,0.9886368927382144,139.0
59318.3065780196,0.11133414738282287,0.301524348347459,31.0,0.7677108865372616,198.0
99150.80391641564,0.18728191341269076,0.2232487908632929,2.0,0.9667437901315336,64.0
88849.56239001236,0.1513928394876424,0.18050692187477985,9.0,0.6721671090671557,63.0
84451.34950018502,0.14557890367253318,0.33702415325297536,14.0,0.5829913891631563,2.0
97753.02324916639,0.030525261701883723,0.1315210913229632,13.0,0.39764069160566445,97.0
68862.24982139101,0.026737708732234047,0.39084607039278974,22.0,0.0849869682074412,68.0
80176.27700554868,0.18906476402893552,0.30401008734885626,6.0,0.12480669021924867,1.0
37006.700444487375,0.13634089103554084,0.44571779542709045,21.0,0.7101103278407607,160.0
29429.634785406317,0.15022549602521929,0.007831230096097819,22.0,0.026950010878988122,94.0
63791.31229465634,0.1339642105143023,0.4120253324209781,7.0,0.01050456963428038,125.0
52923.0359568336,0.1058261721178052,0.38165571723279507,2.0,0.9300191083590345,35.0
27884.831613159513,0.10590828189555651,0.39521895824859654,16.0,0.9488413667766933,195.0
45855.36776958627,0.1407470090937445,0.03682707632755233,10.0,0.7637312652532275,66.0
53054.588319300026,0.06279115322573424,0.12972783804391852,23.0,0.24867782843779976,161.0
62651.164608494124,0.03612456676567884,0.10627438789791155,35.0,0.45771695649871297,145.0
16338.160014229623,0.06780704276815268,0.2683107182444326,35.0,0.0695374679727643,33.0
4223.379894132036,0.19082038065382786,0.0962102942412017,10.0,0.6035254783579144,56.0
97537.56600594724,0.1418361878129912,0.4694512461400564,20.0,0.8990090901665461,187.0
46026.62105010377,0.13668163987868348,0.23706505838560676,4.0,0.4099184510696642,109.0
3626.7572949559917,0.08920341913357142,0.17615285673111403,10.0,0.5356250699404588,171.0
42986.76826456999,0.005530899769578879,0.4446091816609821,38.0,0.15750380283244492,66.0
56328.710115361915,0.11139606116628807,0.2163604997256237,13.0,0.9083185099074595,15.0
74504.46869063278,0.14412402605896735,0.21379286675180775,28.0,0.5028408233018163,154.0
75394.41150950533,0.09361270984554548,0.43877588293406133,10.0,0.4531878528702504,154.0
6623.956531098201,0.04023247118605438,0.19968168868891256,22.0,0.13499026087787705,146.0
56632.79754388402,0.15643250351920604,0.1109194443969061,14.0,0.18506244951164783,190.0
96481.95014961547,0.03067933851124971,0.03590832863711113,10.0,0.20224577403757377,15.0
33220.91192842434,0.14031546757836819,0.04189121054113176,3.0,0.7137346309916724,75.0
57349.571141524866,0.015667276848394085,0.21654303615431464,9.0,0.777272615925666,77.0
31768.898379408518,0.14183525333722896,0.39357251007386246,15.0,0.31531975676569257,135.0
23367.27941001164,0.02849082108903818,0.07699049583759932,16.0,0.6029219271488346,92.0
47494.55970795092,0.025315951710896758,0.10300646334006447,16.0,0.4571475319252985,197.0
98855.3585518068,0.1609630599038924,0.3172367505095507,27.0,0.02020718768962626,48.0
61874.11403776683,0.04000418555325307,0.39166348758152747,39.0,0.5058985594865721,109.0
59828.85486625227,0.028469898490886904,0.31482352660233537,14.0,0.31015341802174323,173.0
9446.603649595052,0.18714984406746824,0.16922457610617464,8.0,0.21181171267092488,90.0
59113.67288581977,0.0500042683637022,0.06764976531036015,25.0,0.8571058651544288,84.0
94852.66685543525,0.15258375961174994,0.24396001440690412,35.0,0.34662795069822966,117.0
32983.922421088646,0.03487962756651062,0.05688324984079868,22.0,0.5326132085559526,117.0
89804.59073779307,0.08287905065315378,0.4538180802550238,28.0,0.5480781402097668,28.0
2690.3761305426992,0.19278186731342173,0.07426138920102143,19.0,0.7140397916144066,23.0
85756.91489061042,0.17842977112851158,0.05279427327927794,3.0,0.06817464529275857,26.0
70690.75490954098,0.0356600842609812,0.10364294163500276,3.0,0.6970324407047255,59.0
86639.32394754088,0.013286103593206235,0.3884159790895333,14.0,0.43177048805035617,98.0
26598.599599075907,0.05841929743846486,0.402813572159602,8.0,0.016536511952338077,163.0
65821.18683861072,0.11194043740493649,0.07457639245437842,31.0,0.23199094394347566,48.0
72721.10553387807,0.1762748777155757,0.07031098096953525,20.0,0.5192189267923286,153.0
32646.95870465895,0.09535006589412805,0.12996113534346804,16.0,0.6973000201983568,174.0
50887.538170219006,0.04751951174237923,0.009337420919807438,23.0,0.07015356890013123,68.0
87232.07066669299,0.031192609944420725,0.2894898238481087,6.0,0.10898472571111298,167.0
13658.336963378293,0.1654111757693395,0.06739033972923103,2.0,0.0642292839638562,10.0
7058.728956414937,0.1921395609320603,0.41285620381956917,21.0,0.20676624461228757,104.0
93861.49583696036,0.07272218356446518,0.4795982066168679,33.0,0.19485195085820767,183.0
35945.53782129115,0.10341992181822933,0.02732073841782867,6.0,0.31275348109192475,69.0
48537.77130584787,0.15456951161277405,0.43191804093293606,33.0,0.3440754265790064,197.0
93933.6123511899,0.09772585931174636,0.35790526121606475,24.0,0.4795477249679978,102.0
74408.83119079136,0.010328341173353885,0.27286240680881596,16.0,0.15568604989073326,86.0
9541.813974613993,0.048823534183159684,0.4576473164818298,22.0,0.36765513612412015,14.0
19879.80050150653,0.13609966818815775,0.4937528260219211,20.0,0.9798503831652022,129.0
90782.06398925457,0.1252501657929785,0.1857937872787232,8.0,0.8146905070493032,37.0
48487.08102764698,0.17759875365732336,0.20632399540619606,24.0,0.7752552146381013,87.0
26028.695979914984,0.16222578505825297,0.26797378908405156,36.0,0.833413917650177,168.0
75846.16881648723,0.00467851246422879,0.09898138840177767,18.0,0.174123921035188,122.0
24286.821506719083,0.07775091609622203,0.39795358105467904,26.0,0.21437666689403123,179.0
17058.953804149027,0.06679194872744709,0.17933170990366704,29.0,0.6548351779116245,4.0
36146.018095587766,0.045729906861369865,0.4945469555249785,24.0,0.14018764037891443,26.0
67700.84820809365,0.010812982873423716,0.18214219179571894,13.0,0.41755517606585757,190.0
81476.88013983644,0.005350201309156266,0.48755029079798473,21.0,0.8937589815435613,151.0
23570.380411295762,0.14380800771691288,0.2552773603566716,22.0,0.022625305772701915,63.0
16195.158725907058,0.12964497862793742,0.1439385913743907,38.0,0.7389204885001,127.0
50931.265734326094,0.16452996522773422,0.2853710471948598,14.0,0.7390599184951899,171.0
89255.27579024297,0.09357941462006628,0.27058428430823467,30.0,0.011282963584939305,179.0
52983.72843094943,0.06471419686437137,0.4088478238310679,37.0,0.24997781355217236,188.0
50149.534132901754,0.03996850543721209,0.28922537856404734,2.0,0.38160278541287623,30.0
27656.183691848415,0.013174939269805331,0.30907511426968226,21.0,0.3384202258662913,23.0
41044.27292621456,0.013341521920327004,0.018378908124239313,5.0,0.49469342632201513,109.0
6944.252514364327,0.16768290155678506,0.12904930515885427,27.0,0.8915771907647114,61.0
18914.25342024886,0.03171979456465066,0.22694346582578784,29.0,0.16272397477744338,116.0
60207.34404594027,0.0017044992893221257,0.48115091239936114,12.0,0.9641139755425453,83.0
71079.30207563716,0.08810846710269352,0.09705317167359928,13.0,0.8049543497861142,119.0
21448.764192743372,0.06663741582290612,0.2608597969478399,26.0,0.38243128973057744,93.0
21152.21529055008,0.1824096450956824,0.08035731400509427,32.0,0.21974592301034368,90.0
65509.0198782133,0.13938395840024528,0.007243043798963622,11.0,0.20964639021522424,87.0
5616.932853485977,0.02739976850967021,0.41402588887640124,32.0,0.3986968482784367,119.0
21622.972685354016,0.0021013349960199656,0.43019380240551963,9.0,0.5773385184423971,71.0
20682.056637530564,0.17850887478935876,0.4134192330158017,2.0,0.6621433214241337,133.0
67110.38946451781,0.029748566501023557,0.39845486880252295,27.0,0.915864180297125,146.0
66577.36337526988,0.15770220499819348,0.2850919195002885,24.0,0.9848393013157812,190.0
26459.127848293283,0.05056652650365412,0.1840985016685246,27.0,0.5420931042297407,105.0
17699.6848947892,0.10695121847351863,0.08322951001025158,24.0,0.7949034359872084,191.0
12600.101244381332,0.08822068968281958,0.2384507400586568,18.0,0.6143845567956254,77.0
31070.663709728673,0.114814589779233,0.0396482823631355,11.0,0.9397068270179265,151.0
8646.481539486995,0.15845137540725668,0.22176387922352198,13.0,0.8199544729487552,56.0
813.5989774539297,0.17113239504910038,0.2610296539820273,12.0,0.9008728788894499,193.0
10941.5584535661,0.041665818260449176,0.13205768422295,3.0,0.41924672100605087,197.0
29806.58583484114,0.018593922699534016,0.04748259182829895,3.0,0.6510400259337442,54.0
53789.38513698691,0.04051757754000232,0.4639280352446002,13.0,0.9804119090724088,168.0
12196.947693004744,0.08511760145242589,0.008610100652814034,33.0,0.15823960538397397,54.0
2980.142672939013,0.06345951041799214,0.08560734349614252,23.0,0.3660220483725647,12.0
62422.09890980137,0.1650294446905551,0.1685694851960977,37.0,0.6758006615735829,106.0
75596.29822038142,0.11415648975689413,0.43781722323963324,14.0,0.5368930364972838,135.0
53948.67457689318,0.01762990088044645,0.3536558110072723,37.0,0.6228685492880146,69.0
60332.552962472735,0.07183314725395154,0.038018804733277345,33.0,0.8201056457747636,90.0
14331.531164934479,0.10093037147277305,0.1420222749049947,19.0,0.9622337194212627,81.0
73017.72517374463,0.12239941665356815,0.0293982133591143,23.0,0.18133570427345969,55.0
39558.89903840663,0.11019974626182201,0.3382998792141692,30.0,0.4094476507867736,61.0
80086.96590228946,0.19494384275051502,0.4379286752205101,34.0,0.5685179082781562,192.0
22953.02930436574,0.018004422785551057,0.29058475400261563,8.0,0.4340816123764915,138.0
9343.738268431298,0.18275094788594762,0.01465367690566255,5.0,0.8396974837337414,20.0
48458.21505273568,0.06299483079754871,0.3923803378070525,22.0,0.6387135969613437,45.0
80205.66635768987,0.16310041991624108,0.44655365494460525,32.0,0.19974713926528512,178.0
68969.71580025033,0.01848043180636172,0.17780807508030433,16.0,0.3265315877257408,62.0
35020.62681988346,0.16526122461932463,0.351947476598852,24.0,0.14620628655091616,29.0
11763.246739978687,0.08342064402923624,0.4874604420499405,17.0,0.27449969660487045,61.0
77119.98922830918,0.16745024795383312,0.31666637102911693,39.0,0.25577349500780044,53.0
10708.170944927446,0.15036052005977218,0.4364945572705786,26.0,0.6816842251399138,89.0
24455.243559535662,0.1476911749880547,0.0981450209590708,11.0,0.5749054287763153,54.0
4636.512496590545,0.1363693800776699,0.10223562483621706,34.0,0.2929369645700945,186.0
15027.396162207107,0.007071596455875096,0.22492404193593557,19.0,0.7527613439563028,31.0
43736.52421907812,0.13044255748352626,0.49225418544588556,9.0,0.8808126751348861,12.0
53254.40573486487,0.17655251527309979,0.3098667640546396,19.0,0.6926371353207851,46.0
3616.9287775001912,0.032917943737107234,0.27498095524304234,19.0,0.44156626602304605,154.0
93987.71350507959,0.009641140207871613,0.32465025900136607,38.0,0.11711358019485221,110.0
53099.10509980725,0.09435681771398319,0.06344396286972209,9.0,0.04069541437133831,183.0
14829.319641992884,0.0977001455106221,0.18106818780685136,15.0,0.26654510625812117,185.0
13208.84329855082,0.11993721965087752,0.4346121135275084,16.0,0.624212050730506,46.0
52566.89248856617,0.012059515703211421,0.14822123024949985,16.0,0.9138559438193969,184.0
55293.56438714673,0.1785623405171891,0.19683801824851466,14.0,0.4275973628443661,87.0
42097.323548473454,0.18701325621438306,0.21710541134714417,25.0,0.8612659629376382,69.0
85258.55153093569,0.14956953502756937,0.2717042358504923,16.0,0.31162162517794034,128.0
15463.425125889116,0.07160164700658192,0.47413070965142834,10.0,0.2576062537942123,9.0
15973.350275490206,0.15836673639549123,0.4062578348682883,11.0,0.13072564519388935,77.0
70305.47874534284,0.1616120012843594,0.2699292597908228,37.0,0.8539306835430761,192.0
78679.08309904639,0.15199830493650007,0.4675321898356039,14.0,0.47455979649462904,55.0
58897.39375131081,0.17747226201192406,0.49369837265861444,20.0,0.7829004354782221,83.0
57873.4006327291,0.03465406341366941,0.04920849409549394,21.0,0.07983720555989796,17.0
95182.27696029525,0.16384546816797912,0.4588273095791446,36.0,0.6471608501508908,51.0
75673.194132986,0.044975804604654314,0.18923428903037615,25.0,0.9974588514403843,191.0
50461.36172160188,0.0900032250917008,0.17030003306466518,22.0,0.08593067396144954,57.0
88540.74172200904,0.09176484462623175,0.3446287971026381,26.0,0.47502994930530695,102.0
28173.735623933604,0.1439328126334041,0.41805936829554535,37.0,0.40981478006873834,156.0
13462.051418115214,0.14137036666488678,0.11986252976768769,38.0,0.4513565882608397,179.0
60235.95345027276,0.07182729206133982,0.2984635889082805,30.0,0.8775886586299162,172.0
62194.666991781094,0.16102883175577054,0.21847538762918023,3.0,0.8113230031529176,140.0
8604.16065237975,0.13396510118654506,0.31689877425311114,39.0,0.7160447562640022,72.0
98593.13993282567,0.1682591801619472,0.36318275752698426,30.0,0.2432069933728527,109.0
93451.00004501965,0.07396521751874807,0.3180675185771416,15.0,0.08416899120763295,98.0
95676.76897012469,0.07023864276473823,0.1801733548712015,9.0,0.973957480345139,17.0
36773.06829461435,0.021636250256940538,0.33291041237037877,28.0,0.23403617885326763,62.0
83733.0559213784,0.07588509571669946,0.3816284241627361,21.0,0.9745112587606434,32.0
99570.9896842475,0.018713017700559866,0.12422768309444832,12.0,0.1274306250820207,39.0
93337.06773001113,0.18332555123872996,0.1137133763897823,40.0,0.3960999539557369,116.0
39153.66237330779,0.13816755692211932,0.11948238948779683,14.0,0.4511998346934385,145.0
41415.78804491387,0.08757024948185402,0.430933121458579,3.0,0.6072092982411929,103.0
44166.959344515926,0.09608664942521271,0.20580631713541248,21.0,0.10618919449867442,159.0
19333.36416610292,0.06492124047038972,0.034390969845242036,16.0,0.45033144887112675,86.0
99337.31980992571,0.012235183388660387,0.10729495721800991,31.0,0.7654937111424984,149.0
69544.91274416783,0.19877417474181336,0.3722159045480147,36.0,0.2360635298056142,26.0
69632.55489972656,0.14193017403448036,0.40809256602898486,31.0,0.28768459184617456,57.0
78293.50792227528,0.15226832288364106,0.4311799159937823,11.0,0.4805503969100772,182.0
47100.21631972283,0.09005290228907943,0.3136152898217863,7.0,0.8871842370087335,179.0
80704.9961249508,0.1180578361442432,0.44669618962319196,6.0,0.1025060932286253,95.0
94560.10595434817,0.05436784825382706,0.12794002241520264,10.0,0.23224536411724436,15.0
46005.80048434479,0.14588013205689357,0.17625796121941228,27.0,0.2592063993745821,193.0
41439.42142396684,0.03358282491706845,0.16850838776301202,2.0,0.7221408452703083,151.0
48794.72703769039,0.015371408064901827,0.003106348408203674,38.0,0.30547705293143923,51.0
87298.3396729959,0.14320035443409945,0.20952142314047184,12.0,0.9173847837054483,49.0
74762.40403463422,0.17448912285663734,0.24182213512824036,23.0,0.6653718328046081,80.0
261.69975004910225,0.1348203884741843,0.4603852562232106,5.0,0.4815919095769776,54.0
81911.4851631071,0.11928016604708691,0.23827227221654868,35.0,0.6228359249415668,162.0
31912.36116869608,0.1869136801130651,0.36593943880109864,13.0,0.12571725265657882,176.0
47898.092438512904,0.13634797610165403,0.31620481543523254,14.0,0.6481458390986669,118.0
8492.753119655868,0.07672227000667903,0.06779120818062456,30.0,0.08211389773702829,38.0
52142.44663716499,0.0070080571533855055,0.057128579434292504,39.0,0.4913010335221689,167.0
77311.3681277782,0.10197789611634145,0.15031342154219085,31.0,0.2875393449245227,95.0
99084.61327317623,0.15899857131346148,0.33711907437237815,12.0,0.31408386691141466,134.0
32625.888026906585,0.04101284964692469,0.16086176448437284,31.0,0.38315164176255795,120.0
16255.412094667861,0.10718043016228368,0.2677545298274107,39.0,0.22182116015307068,132.0
24918.677284710477,0.031420823876482686,0.4807671947119156,14.0,0.01530247657533202,100.0
50156.42442640505,0.000739085758896052,0.46743698791860067,38.0,0.6664448964254762,43.0
65556.8331324715,0.10446057275042045,0.11937034793609291,10.0,0.580543995916623,200.0
70514.5526743914,0.0806992177032327,0.10147298251019238,22.0,0.7064803760203734,178.0
55661.33240505301,0.04886937482520533,0.4234251202641295,33.0,0.45876276719317877,70.0
12011.315045568019,0.1563331251541003,0.04912334664328166,21.0,0.8338520720499929,133.0
74747.5414773062,0.16920598945444187,0.15334848905199522,24.0,0.409939608650366,192.0
35024.91512051388,0.10327931597454965,0.09223360795791047,20.0,0.65527812845142,167.0
30901.18483919082,0.16548271712472365,0.3002547855135293,9.0,0.45353743561631377,191.0
94384.19485691762,0.045354130407777915,0.1700866151449033,27.0,0.25350591528674915,9.0
97.38943333352783,0.0673821634022567,0.02907288912155359,18.0,0.5132624517272153,4.0
70233.45672605572,0.04123152176945482,0.22669462169846066,9.0,0.4463625393182957,99.0
42639.25575087646,0.03269553430060803,0.4684227594294005,17.0,0.09447043146322127,117.0
68998.17128076982,0.13698542645708464,0.32745696054481177,15.0,0.7346611353293145,195.0
65179.52692784161,0.08187170234161122,0.07929410247789859,7.0,0.7172080481343348,116.0
52744.07998444603,0.1076689710108362,0.2580276191996114,8.0,0.418651888411818,5.0
13943.570745390098,0.12963125032073092,0.1682792922931542,24.0,0.7980442167526296,76.0
1056.390459705847,0.16997093122060924,0.31142185557444807,13.0,0.4473280830291946,24.0
29462.5547984676,0.1874683726564168,0.4687093720384985,28.0,0.7313659693897369,150.0
37115.62783313762,0.15890875577406227,0.4195330361676334,34.0,0.8572395170327525,30.0
47470.05442824128,0.029248542962284876,0.11020631988087315,24.0,0.05668183424765854,83.0
21302.757813539807,0.10506415054944758,0.36480266378279413,33.0,0.3009744876943499,168.0
94533.885481813,0.13712976288505335,0.26538100143975013,12.0,0.08911843303101209,175.0
33010.64763586293,0.08316437002330755,0.30639252106877707,5.0,0.17463447310297678,4.0
89644.53710979638,0.026108045306439044,0.14603317471117877,13.0,0.4468872855794303,8.0
93711.13771286118,0.13340719487874853,0.10927692914183029,3.0,0.051381272619605955,54.0
70467.04479097661,0.00556653933984248,0.11676699548776398,21.0,0.07472827709210952,67.0
43959.049411813525,0.030275666889117626,0.1916463395451939,33.0,0.1728232090766277,17.0
73828.37010488007,0.08284963071118823,0.11617187306949123,13.0,0.4756944173515081,52.0
58369.43851541933,0.05574106550250213,0.3367265441249015,3.0,0.7412285805618001,104.0
19171.8798399113,0.04584012963324198,0.29133598334776045,22.0,0.013960829553501166,2.0
78029.91388737768,0.11808472158930859,0.005207801967362036,19.0,0.23198155388961963,143.0
98608.2527312643,0.16892559007682445,0.3413133534651641,31.0,0.10974141942063514,197.0
